PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
NN_PH_a103,1,80,0.05,0.549,0.001,0,0.005,-0.829,4.829,5.658,8.195,68.872,0.061
SU_NE_a45,1,90,0.054,0.509,0.001,0.001,0.006,-0.016,4.829,4.845,9.171,83.042,0.054
VE_NE_a30,1,91,0.053,0.506,0,0,0.006,-0.025,4.829,4.854,9.225,84.039,0.053
VE_SA_a144,1,68,0.06,0.596,0,0.001,0.005,-0.829,4.829,5.658,7.502,57.545,0.072
VS_PL_a45,1,69,0.057,0.591,-0.001,-0.001,0.006,-0.829,4.829,5.658,7.563,58.494,0.071
VS_UR_a120,1,77,0.051,0.56,-0.001,-0.001,0.008,-0.829,4.829,5.658,8.027,66.043,0.064
ME_CE_a60,1,75,0.051,0.567,-0.001,-0.002,0.006,-0.829,4.829,5.658,7.914,64.16,0.066
ME_UR_a72,1,87,0.046,0.526,0,0,0.005,-0.829,4.829,5.658,8.572,75.465,0.056
ME_PA_a30,1,86,0.046,0.529,0,0,0.007,-0.829,4.829,5.658,8.519,74.528,0.057
NN_NE_a30,1,82,0.049,0.542,0,0,0.008,-0.829,4.829,5.658,8.303,70.744,0.06
SN_NE_a150,1,82,0.049,0.542,0,0,0.008,-0.829,4.829,5.658,8.303,70.744,0.06
MA_VS_a36,1,107,-0.007,0.08,0,0,0.006,-0.829,0.017,0.846,-9.964,98.829,0.008
SU_CH_a30,1,90,-0.008,0.088,0.002,0.001,0.006,-0.829,0.012,0.841,-9.116,82.368,0.009
ME_CH_a36,1,77,-0.012,0.095,-0.001,-0.001,0.008,-0.829,0.015,0.844,-8.337,68.955,0.011
MA_CE_a72,1,58,-0.004,0.014,-0.002,-0.002,0.007,-0.063,0.02,0.084,-2.486,7.51,0.002
ME_SN_a103,1,51,-0.001,0.009,0.001,0,0.006,-0.046,0.011,0.057,-2.264,8.026,0.001
ME_NE_a45,1,81,0.001,0.007,0.002,0.001,0.005,-0.016,0.037,0.054,0.906,5.918,0.001
MA_NE_a60,1,70,-0.001,0.009,0,0,0.006,-0.03,0.037,0.068,0.404,4.802,0.001
VE_CE_a36,1,94,0.001,0.007,0,0.001,0.007,-0.015,0.017,0.032,0.254,-0.336,0.001
ME_JN_a72,1,101,-0.002,0.012,0,-0.001,0.008,-0.074,0.023,0.096,-2.73,13.19,0.001
VE_SA_a150,1,77,0,0.007,0.001,0.001,0.007,-0.016,0.023,0.039,0.109,0.434,0.001
SU_SA_a135,1,78,-0.001,0.008,0,0,0.006,-0.033,0.017,0.05,-1.146,3.229,0.001
JN_SA_a60,1,85,0.002,0.006,0.002,0.001,0.006,-0.012,0.02,0.031,0.29,0.069,0.001
MA_NN_a90,1,94,-0.003,0.011,-0.001,-0.001,0.007,-0.074,0.016,0.089,-3.129,17.447,0.001
MA_SN_a90,1,94,-0.003,0.011,-0.001,-0.001,0.007,-0.074,0.016,0.089,-3.129,17.447,0.001
ME_CH_a30,1,105,0,0.008,0.001,0,0.005,-0.023,0.03,0.052,0.021,2.543,0.001
PA_PL_a36,1,138,0,0.007,0,0,0.007,-0.016,0.018,0.034,-0.037,-0.292,0.001
SU_NE_a36,1,95,0,0.007,0,0,0.005,-0.024,0.015,0.039,-0.451,0.771,0.001
SU_UR_a60,1,94,-0.001,0.008,0.001,0,0.006,-0.04,0.009,0.05,-1.981,6.936,0.001
ME_SA_a135,1,92,0,0.008,0.001,0.001,0.006,-0.028,0.027,0.055,-0.578,2.783,0.001
JN_CH_a103,1,110,0,0.006,0.001,0,0.005,-0.016,0.016,0.033,-0.453,0.593,0.001
ME_UR_a60,1,98,0.001,0.009,0.001,0.001,0.007,-0.023,0.03,0.052,0.383,1.131,0.001
ME_NE_a36,1,85,-0.001,0.006,-0.001,-0.001,0.007,-0.017,0.013,0.03,-0.31,-0.52,0.001
PA_NN_a45,1,84,0,0.009,0.001,0.001,0.007,-0.031,0.029,0.06,-0.634,2.855,0.001
PA_SN_a135,1,84,0,0.009,0.001,0.001,0.007,-0.031,0.029,0.06,-0.634,2.855,0.001
VE_CE_a30,1,118,0,0.006,0,0,0.006,-0.022,0.011,0.033,-0.653,0.821,0.001
MA_CH_a45,1,72,0,0.007,0,0,0.007,-0.018,0.021,0.039,-0.09,0.429,0.001
