PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
MENE_a36,1,64,0.001,0.016,0,0,0.014,-0.035,0.038,0.074,0.188,-0.131,0.002
VEPL_a30,1,59,-0.002,0.015,0.001,-0.001,0.009,-0.054,0.034,0.088,-0.745,1.606,0.002
JNSA_a90,1,69,0.001,0.018,0.001,0.001,0.014,-0.054,0.046,0.099,-0.385,1.196,0.002
SUSA_a120,1,71,0.002,0.03,-0.003,-0.001,0.014,-0.043,0.194,0.237,3.947,23.146,0.004
MOSA_a0,1,106,0.001,0.02,0.001,0,0.012,-0.056,0.073,0.129,0.811,3.312,0.002
MOPA_a180,1,102,0.002,0.018,0.002,0.001,0.013,-0.043,0.073,0.116,0.791,2.889,0.002
MAVS_a144,1,60,0.006,0.021,0.006,0.005,0.014,-0.041,0.067,0.108,0.408,0.726,0.003
MENN_a45,1,39,0.011,0.021,0.007,0.01,0.016,-0.024,0.095,0.118,1.372,3.917,0.003
MESN_a135,1,39,0.011,0.021,0.007,0.01,0.016,-0.024,0.095,0.118,1.372,3.917,0.003
MEUR_a60,1,85,0.003,0.035,0.002,0.003,0.016,-0.167,0.188,0.355,0.415,14.08,0.004
PAPL_a72,1,48,0.005,0.018,0.005,0.003,0.013,-0.027,0.083,0.11,1.526,5.574,0.003
SUCE_a120,1,55,0.002,0.02,0.002,0.003,0.013,-0.089,0.04,0.129,-1.389,6.241,0.003
SUPA_a60,1,85,0,0.02,-0.002,-0.001,0.012,-0.071,0.073,0.144,0.146,2.517,0.002
VECH_a72,1,78,0,0.022,0.002,0.001,0.016,-0.083,0.041,0.124,-1.185,2.407,0.002
VEMA_a150,1,25,0.005,0.017,0.002,0.005,0.01,-0.038,0.043,0.081,0.056,0.355,0.003
VENN_a90,1,82,0.001,0.017,0.001,0.001,0.012,-0.051,0.054,0.105,-0.087,1.521,0.002
VESN_a90,1,82,0.001,0.017,0.001,0.001,0.012,-0.051,0.054,0.105,-0.087,1.521,0.002
VEUR_a103,1,64,-0.004,0.022,-0.001,-0.002,0.014,-0.126,0.035,0.161,-2.544,11.649,0.003
