PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
VE_PH_a135,1,13,-0.024,0.075,-0.008,-0.018,0.036,-0.189,0.067,0.256,-1.057,0.043,0.021
VE_UR_a103,1,15,-0.003,0.059,-0.007,0,0.023,-0.164,0.118,0.283,-0.731,2.123,0.015
SU_NE_a180,1,8,-0.044,0.085,-0.001,-0.044,0.034,-0.189,0.037,0.226,-0.785,-1.293,0.03
SU_UR_a135,1,18,-0.006,0.091,-0.005,-0.007,0.046,-0.189,0.192,0.381,-0.107,-0.012,0.021
VE_SU_a30,1,53,-0.013,0.055,-0.008,-0.011,0.027,-0.189,0.11,0.298,-0.652,1.775,0.008
SU_PH_a103,1,18,-0.005,0.081,0.006,-0.001,0.05,-0.189,0.11,0.298,-0.923,-0.05,0.019
VE_CH_a135,1,17,-0.002,0.101,-0.006,-0.007,0.04,-0.189,0.256,0.445,0.595,0.991,0.024
VE_NE_a150,1,16,-0.007,0.058,-0.002,-0.003,0.017,-0.189,0.11,0.298,-1.39,4.035,0.015
CH_PH_a90,1,297,-0.001,0.049,0.002,0,0.028,-0.229,0.213,0.442,-0.264,4.77,0.003
SU_PA_a120,1,15,0.01,0.084,0.007,0.016,0.032,-0.189,0.129,0.318,-0.66,0.037,0.022
VE_PA_a90,1,15,-0.01,0.079,0.007,-0.007,0.067,-0.171,0.11,0.28,-0.534,-0.702,0.02
MA_PL_a135,1,9,-0.029,0.034,-0.03,-0.029,0.032,-0.098,0.007,0.104,-0.639,-0.763,0.011
SU_PL_a120,1,15,-0.019,0.053,-0.006,-0.018,0.058,-0.118,0.062,0.18,-0.455,-1.03,0.014
MA_JN_a120,1,6,-0.021,0.056,-0.023,-0.021,0.032,-0.098,0.071,0.169,0.305,-1.206,0.023
SU_JU_a36,1,20,-0.018,0.048,-0.006,-0.018,0.05,-0.098,0.056,0.154,-0.186,-1.33,0.011
VS_PH_a90,1,8,-0.011,0.053,-0.011,-0.011,0.048,-0.098,0.071,0.169,-0.063,-1.319,0.019
MO_JU_a180,1,19,0.012,0.049,0.012,0.013,0.035,-0.098,0.099,0.196,-0.151,-0.209,0.011
VE_JN_a135,1,13,0.002,0.072,0,0.002,0.056,-0.115,0.129,0.244,0.173,-0.882,0.02
VS_CH_a180,1,4,-0.009,0.055,-0.029,-0.009,0.022,-0.05,0.071,0.121,0.646,-1.759,0.027
MO_SA_a144,1,36,0.002,0.052,0.001,0,0.021,-0.108,0.192,0.3,1.138,3.974,0.009
CE_PH_a150,1,6,-0.025,0.076,-0.029,-0.025,0.084,-0.138,0.071,0.209,-0.12,-1.627,0.031
CE_PA_a72,1,10,-0.032,0.059,-0.038,-0.032,0.043,-0.138,0.071,0.209,0.132,-0.772,0.019
VE_VS_a36,1,41,0.012,0.049,0.002,0.007,0.022,-0.063,0.269,0.331,3.449,15.788,0.008
MO_JN_a150,1,65,-0.001,0.046,-0.002,0,0.03,-0.142,0.189,0.331,0.213,4.35,0.006
VE_CH_a144,1,25,0.007,0.052,-0.001,0.008,0.036,-0.142,0.114,0.255,-0.318,0.892,0.01
SU_JN_a103,1,15,0.005,0.054,-0.001,0.01,0.025,-0.138,0.093,0.231,-0.7,1.235,0.014
VS_UR_a150,1,8,0.01,0.086,0.023,0.01,0.068,-0.138,0.139,0.277,-0.233,-1.179,0.031
VE_SA_a120,1,15,0.007,0.023,0.004,0.005,0.008,-0.031,0.071,0.102,1.09,1.671,0.006
MO_CE_a45,1,53,0.001,0.033,-0.002,0.002,0.031,-0.113,0.071,0.184,-0.5,1.241,0.005
CE_CH_a120,1,29,-0.02,0.039,-0.009,-0.016,0.025,-0.138,0.044,0.182,-1.068,1.297,0.007
SU_SA_a90,1,18,-0.007,0.044,0.003,-0.002,0.032,-0.138,0.043,0.181,-1.378,1.963,0.01
