Date,pID,Lon,CM
2009-02-21,VE,12.21,psPeg
2009-02-21,MA,313.06,epAqr
2009-02-21,JU,310.98,beCap
2009-02-21,SA,169.58,chUMa
2009-02-21,UR,351.5,alAqr
2009-02-21,NE,324.28,gaEqu
2009-02-21,PL,272.83,ga-2Sgr
2009-02-21,NN,308.24,beCap
2009-02-21,SN,128.24,xiPup
2009-02-21,CE,158.04,chUMa
2009-02-21,CH,321.98,epAqr
2009-02-21,JN,312.72,epAqr
2009-02-21,PA,71.18,epTau
2009-02-21,PH,252.88,siSco
2009-02-21,VS,42.42,beAri
2009-02-22,SU,333.98,alAqr
2009-02-22,MO,304.72,beCap
2009-02-22,ME,309.24,beCap
2009-02-22,VE,12.65,psPeg
2009-02-22,MA,313.85,epAqr
2009-02-22,JU,311.21,beCap
2009-02-22,SA,169.5,chUMa
2009-02-22,UR,351.56,alAqr
2009-02-22,NE,324.31,gaEqu
2009-02-22,PL,272.85,ga-2Sgr
2009-02-22,NN,308.18,beCap
2009-02-22,SN,128.18,xiPup
2009-02-22,CE,157.81,chUMa
2009-02-22,CH,322.05,epAqr
2009-02-22,JN,313.13,epAqr
2009-02-22,PA,71.53,epTau
2009-02-22,PH,252.89,siSco
2009-02-22,VS,42.75,beAri
2009-02-23,SU,334.99,alAqr
2009-02-23,MO,316.87,epAqr
2009-02-23,ME,310.55,beCap
2009-02-23,VE,13.07,psPeg
2009-02-23,MA,314.63,epAqr
2009-02-23,JU,311.43,beCap
2009-02-23,SA,169.43,chUMa
2009-02-23,UR,351.61,alAqr
2009-02-23,NE,324.35,gaEqu
2009-02-23,PL,272.87,ga-2Sgr
2009-02-23,NN,308.13,beCap
2009-02-23,SN,128.13,xiPup
2009-02-23,CE,157.58,chUMa
2009-02-23,CH,322.12,epAqr
2009-02-23,JN,313.55,epAqr
2009-02-23,PA,71.88,epTau
2009-02-23,PH,252.91,siSco
2009-02-23,VS,43.08,beAri
2009-02-24,SU,335.99,alAqr
2009-02-24,MO,329.23,gaEqu
2009-02-24,ME,311.88,epAqr
2009-02-24,VE,13.46,psPeg
2009-02-24,MA,315.4,epAqr
2009-02-24,JU,311.66,beCap
2009-02-24,SA,169.35,chUMa
2009-02-24,UR,351.67,alAqr
2009-02-24,NE,324.39,gaEqu
2009-02-24,PL,272.89,ga-2Sgr
2009-02-24,NN,308.08,beCap
2009-02-24,SN,128.08,xiPup
2009-02-24,CE,157.35,chUMa
2009-02-24,CH,322.19,epAqr
2009-02-24,JN,313.96,epAqr
2009-02-24,PA,72.23,epTau
2009-02-24,PH,252.92,siSco
2009-02-24,VS,43.41,beAri
2009-02-25,SU,337,alAqr
2009-02-25,MO,341.82,alAqr
2009-02-25,ME,313.23,epAqr
2009-02-25,VE,13.82,psPeg
2009-02-25,MA,316.19,epAqr
2009-02-25,JU,311.89,epAqr
2009-02-25,SA,169.27,chUMa
2009-02-25,UR,351.72,alAqr
2009-02-25,NE,324.43,gaEqu
2009-02-25,PL,272.91,ga-2Sgr
2009-02-25,NN,308.03,beCap
2009-02-25,SN,128.03,xiPup
2009-02-25,CE,157.12,chUMa
2009-02-25,CH,322.26,epAqr
2009-02-25,JN,314.37,epAqr
2009-02-25,PA,72.59,epTau
2009-02-25,PH,252.93,siSco
2009-02-25,VS,43.74,beAri
2009-02-26,SU,338,alAqr
2009-02-26,MO,324.65,gaEqu
2009-02-26,ME,314.61,epAqr
2009-02-26,VE,14.14,psPeg
2009-02-26,MA,316.97,epAqr
2009-02-26,JU,312.11,epAqr
2009-02-26,SA,169.2,chUMa
2009-02-26,UR,351.78,alAqr
2009-02-26,NE,324.46,gaEqu
2009-02-26,PL,272.93,ga-2Sgr
2009-02-26,NN,307.97,beCap
2009-02-26,SN,127.97,xiPup
2009-02-26,CE,156.88,chUMa
2009-02-26,CH,322.33,epAqr
2009-02-26,JN,314.78,epAqr
2009-02-26,PA,72.96,epTau
2009-02-26,PH,252.95,siSco
2009-02-26,VS,44.08,beAri
2009-02-27,SU,339.01,alAqr
2009-02-27,MO,7.71,alPeg
2009-02-27,ME,316.01,epAqr
2009-02-27,VE,14.43,psPeg
2009-02-27,MA,317.75,epAqr
2009-02-27,JU,312.34,epAqr
2009-02-27,SA,169.12,chUMa
2009-02-27,UR,351.83,alAqr
2009-02-27,NE,324.5,gaEqu
2009-02-27,PL,272.95,ga-2Sgr
2009-02-27,NN,307.92,beCap
2009-02-27,SN,127.92,xiPup
2009-02-27,CE,156.65,chUMa
2009-02-27,CH,322.41,epAqr
2009-02-27,JN,315.2,epAqr
2009-02-27,PA,73.33,epTau
2009-02-27,PH,252.96,siSco
2009-02-27,VS,44.42,beAri
2009-02-28,SU,340.01,alAqr
2009-02-28,MO,21,psPeg
2009-02-28,ME,317.43,epAqr
2009-02-28,VE,14.69,psPeg
2009-02-28,MA,318.53,epAqr
2009-02-28,JU,312.56,epAqr
2009-02-28,SA,169.04,chUMa
2009-02-28,UR,351.89,alAqr
2009-02-28,NE,324.54,gaEqu
2009-02-28,PL,272.97,ga-2Sgr
2009-02-28,NN,307.87,beCap
2009-02-28,SN,127.87,xiPup
2009-02-28,CE,156.41,chUMa
2009-02-28,CH,322.48,epAqr
2009-02-28,JN,315.61,epAqr
2009-02-28,PA,73.7,epTau
2009-02-28,PH,252.97,siSco
2009-02-28,VS,44.76,beAri
2009-03-01,SU,341.02,alAqr
2009-03-01,MO,34.5,beAri
2009-03-01,ME,318.87,epAqr
2009-03-01,VE,14.91,psPeg
2009-03-01,MA,319.31,epAqr
2009-03-01,JU,312.78,epAqr
2009-03-01,SA,168.96,chUMa
2009-03-01,UR,351.95,alAqr
2009-03-01,NE,324.57,gaEqu
2009-03-01,PL,272.99,ga-2Sgr
2009-03-01,NN,307.81,beCap
2009-03-01,SN,127.81,xiPup
2009-03-01,CE,156.18,chUMa
2009-03-01,CH,322.55,epAqr
2009-03-01,JN,316.02,epAqr
2009-03-01,PA,74.08,epTau
2009-03-01,PH,252.98,siSco
2009-03-01,VS,45.1,beAri
2009-03-02,SU,342.02,alAqr
2009-03-02,MO,48.19,ta-6Eri
2009-03-02,ME,320.33,epAqr
2009-03-02,VE,15.1,psPeg
2009-03-02,MA,320.09,epAqr
2009-03-02,JU,313.01,epAqr
2009-03-02,SA,168.88,chUMa
2009-03-02,UR,352,alAqr
2009-03-02,NE,324.61,gaEqu
2009-03-02,PL,273.01,ga-2Sgr
2009-03-02,NN,307.76,beCap
2009-03-02,SN,127.76,xiPup
2009-03-02,CE,155.95,chUMa
2009-03-02,CH,322.62,epAqr
2009-03-02,JN,316.43,epAqr
2009-03-02,PA,74.47,epTau
2009-03-02,PH,252.99,siSco
2009-03-02,VS,45.45,beAri
2009-03-03,SU,343.03,alAqr
2009-03-03,MO,62.05,16Tau
2009-03-03,ME,321.82,epAqr
2009-03-03,VE,15.24,psPeg
2009-03-03,MA,320.88,epAqr
2009-03-03,JU,313.23,epAqr
2009-03-03,SA,168.81,chUMa
2009-03-03,UR,352.06,alAqr
2009-03-03,NE,324.65,gaEqu
2009-03-03,PL,273.02,ga-2Sgr
2009-03-03,NN,307.71,beCap
2009-03-03,SN,127.71,xiPup
2009-03-03,CE,155.72,chUMa
2009-03-03,CH,322.69,epAqr
2009-03-03,JN,316.84,epAqr
2009-03-03,PA,74.86,epTau
2009-03-03,PH,253,siSco
2009-03-03,VS,45.79,beAri
2009-03-04,SU,344.03,alAqr
2009-03-04,MO,76.07,epTau
2009-03-04,ME,323.32,epAqr
2009-03-04,VE,15.35,psPeg
2009-03-04,MA,321.66,epAqr
2009-03-04,JU,313.45,epAqr
2009-03-04,SA,168.73,chUMa
2009-03-04,UR,352.12,alAqr
2009-03-04,NE,324.68,gaEqu
2009-03-04,PL,273.04,ga-2Sgr
2009-03-04,NN,307.65,beCap
2009-03-04,SN,127.65,xiPup
2009-03-04,CE,155.49,chUMa
2009-03-04,CH,322.76,epAqr
2009-03-04,JN,317.26,epAqr
2009-03-04,PA,75.25,epTau
2009-03-04,PH,253,siSco
2009-03-04,VS,46.14,beAri
2009-03-05,SU,345.03,alAqr
2009-03-05,MO,90.23,zeOri
2009-03-05,ME,324.84,gaEqu
2009-03-05,VE,15.42,psPeg
2009-03-05,MA,322.44,epAqr
2009-03-05,JU,313.67,epAqr
2009-03-05,SA,168.65,chUMa
2009-03-05,UR,352.17,alAqr
2009-03-05,NE,324.72,gaEqu
2009-03-05,PL,273.06,ga-2Sgr
2009-03-05,NN,307.6,beCap
2009-03-05,SN,127.6,xiPup
2009-03-05,CE,155.27,chUMa
2009-03-05,CH,322.82,epAqr
2009-03-05,JN,317.67,epAqr
2009-03-05,PA,75.65,epTau
2009-03-05,PH,253.01,siSco
2009-03-05,VS,46.49,beAri
2009-03-06,SU,346.03,alAqr
2009-03-06,MO,104.51,muGem
2009-03-06,ME,326.37,gaEqu
2009-03-06,VE,15.46,psPeg
2009-03-06,MA,323.22,epAqr
2009-03-06,JU,313.89,epAqr
2009-03-06,SA,168.57,chUMa
2009-03-06,UR,352.23,alAqr
2009-03-06,NE,324.76,gaEqu
2009-03-06,PL,273.07,ga-2Sgr
2009-03-06,NN,307.55,beCap
2009-03-06,SN,127.55,xiPup
2009-03-06,CE,155.04,chUMa
2009-03-06,CH,322.89,epAqr
2009-03-06,JN,318.08,epAqr
2009-03-06,PA,76.06,epTau
2009-03-06,PH,253.02,siSco
2009-03-06,VS,46.85,beAri
2009-03-07,SU,347.03,alAqr
2009-03-07,MO,118.86,muGem
2009-03-07,ME,327.93,gaEqu
2009-03-07,VE,15.44,psPeg
2009-03-07,MA,324,gaEqu
2009-03-07,JU,314.1,epAqr
2009-03-07,SA,168.49,chUMa
2009-03-07,UR,352.29,alAqr
2009-03-07,NE,324.79,gaEqu
2009-03-07,PL,273.09,ga-2Sgr
2009-03-07,NN,307.5,beCap
2009-03-07,SN,127.5,xiPup
2009-03-07,CE,154.82,chUMa
2009-03-07,CH,322.96,epAqr
2009-03-07,JN,318.49,epAqr
2009-03-07,PA,76.46,epTau
2009-03-07,PH,253.02,siSco
2009-03-07,VS,47.2,beAri
2009-03-08,SU,348.03,alAqr
2009-03-08,MO,133.24,laDra
2009-03-08,ME,329.51,gaEqu
2009-03-08,VE,15.39,psPeg
2009-03-08,MA,324.79,gaEqu
2009-03-08,JU,314.32,epAqr
2009-03-08,SA,168.41,chUMa
2009-03-08,UR,352.34,alAqr
2009-03-08,NE,324.83,gaEqu
2009-03-08,PL,273.1,ga-2Sgr
2009-03-08,NN,307.44,beCap
2009-03-08,SN,127.44,xiPup
2009-03-08,CE,154.61,chUMa
2009-03-08,CH,323.03,epAqr
2009-03-08,JN,318.9,epAqr
2009-03-08,PA,76.87,epTau
2009-03-08,PH,253.03,siSco
2009-03-08,VS,47.56,ta-6Eri
2009-03-09,SU,349.03,alAqr
2009-03-09,MO,147.57,alPyx
2009-03-09,ME,331.1,gaEqu
2009-03-09,VE,15.3,psPeg
2009-03-09,MA,325.57,gaEqu
2009-03-09,JU,314.54,epAqr
2009-03-09,SA,168.33,chUMa
2009-03-09,UR,352.4,alAqr
2009-03-09,NE,324.86,gaEqu
2009-03-09,PL,273.12,ga-2Sgr
2009-03-09,NN,307.39,beCap
2009-03-09,SN,127.39,xiPup
2009-03-09,CE,154.39,chUMa
2009-03-09,CH,323.1,epAqr
2009-03-09,JN,319.31,epAqr
2009-03-09,PA,77.29,epTau
2009-03-09,PH,253.03,siSco
2009-03-09,VS,47.92,ta-6Eri
2009-03-10,SU,350.03,alAqr
2009-03-10,MO,161.79,chUMa
2009-03-10,ME,332.72,gaEqu
2009-03-10,VE,15.16,psPeg
2009-03-10,MA,326.35,gaEqu
2009-03-10,JU,314.75,epAqr
2009-03-10,SA,168.25,chUMa
2009-03-10,UR,352.46,alAqr
2009-03-10,NE,324.9,gaEqu
2009-03-10,PL,273.13,ga-2Sgr
2009-03-10,NN,307.34,beCap
2009-03-10,SN,127.34,xiPup
2009-03-10,CE,154.18,chUMa
2009-03-10,CH,323.16,epAqr
2009-03-10,JN,319.72,epAqr
2009-03-10,PA,77.71,epTau
2009-03-10,PH,253.03,siSco
2009-03-10,VS,48.28,ta-6Eri
2009-03-11,SU,351.03,alAqr
2009-03-11,MO,175.8,gaCom
2009-03-11,ME,334.35,alAqr
2009-03-11,VE,14.98,psPeg
2009-03-11,MA,327.13,gaEqu
2009-03-11,JU,314.97,epAqr
2009-03-11,SA,168.17,chUMa
2009-03-11,UR,352.52,alAqr
2009-03-11,NE,324.93,gaEqu
2009-03-11,PL,273.14,ga-2Sgr
2009-03-11,NN,307.28,beCap
2009-03-11,SN,127.28,xiPup
2009-03-11,CE,153.97,chUMa
2009-03-11,CH,323.23,epAqr
2009-03-11,JN,320.13,epAqr
2009-03-11,PA,78.13,epTau
2009-03-11,PH,253.03,siSco
2009-03-11,VS,48.64,ta-6Eri
2009-03-12,SU,352.03,alAqr
2009-03-12,MO,189.53,gaCom
2009-03-12,ME,336,alAqr
2009-03-12,VE,14.77,psPeg
2009-03-12,MA,327.92,gaEqu
2009-03-12,JU,315.18,epAqr
2009-03-12,SA,168.09,chUMa
2009-03-12,UR,352.57,alAqr
2009-03-12,NE,324.97,gaEqu
2009-03-12,PL,273.16,ga-2Sgr
2009-03-12,NN,307.23,beCap
2009-03-12,SN,127.23,xiPup
2009-03-12,CE,153.77,alPyx
2009-03-12,CH,323.3,epAqr
2009-03-12,JN,320.54,epAqr
2009-03-12,PA,78.56,epTau
2009-03-12,PH,253.03,siSco
2009-03-12,VS,49.01,ta-6Eri
2009-03-13,SU,353.02,alAqr
2009-03-13,MO,202.94,gaCrv
2009-03-13,ME,337.67,alAqr
2009-03-13,VE,14.5,psPeg
2009-03-13,MA,328.7,gaEqu
2009-03-13,JU,315.39,epAqr
2009-03-13,SA,168.01,chUMa
2009-03-13,UR,352.63,alAqr
2009-03-13,NE,325,gaEqu
2009-03-13,PL,273.17,ga-2Sgr
2009-03-13,NN,307.18,beCap
2009-03-13,SN,127.18,xiPup
2009-03-13,CE,153.57,alPyx
2009-03-13,CH,323.36,epAqr
2009-03-13,JN,320.95,epAqr
2009-03-13,PA,78.99,epTau
2009-03-13,PH,253.03,siSco
2009-03-13,VS,49.37,ta-6Eri
2009-03-14,SU,354.02,alPeg
2009-03-14,MO,215.99,laCen
2009-03-14,ME,339.37,alAqr
2009-03-14,VE,14.2,psPeg
2009-03-14,MA,329.48,gaEqu
2009-03-14,JU,315.6,epAqr
2009-03-14,SA,167.93,chUMa
2009-03-14,UR,352.69,alAqr
2009-03-14,NE,325.04,gaEqu
2009-03-14,PL,273.18,ga-2Sgr
2009-03-14,NN,307.12,beCap
2009-03-14,SN,127.12,xiPup
2009-03-14,CE,153.38,alPyx
2009-03-14,CH,323.43,epAqr
2009-03-14,JN,321.36,epAqr
2009-03-14,PA,79.42,epTau
2009-03-14,PH,253.03,siSco
2009-03-14,VS,49.74,ta-6Eri
2009-03-15,SU,355.02,alPeg
2009-03-15,MO,228.69,xi-2Lib
2009-03-15,ME,341.08,alAqr
2009-03-15,VE,13.86,psPeg
2009-03-15,MA,330.27,gaEqu
2009-03-15,JU,315.81,epAqr
2009-03-15,SA,167.85,chUMa
2009-03-15,UR,352.74,alAqr
2009-03-15,NE,325.07,gaEqu
2009-03-15,PL,273.19,ga-2Sgr
2009-03-15,NN,307.07,beCap
2009-03-15,SN,127.07,xiPup
2009-03-15,CE,153.19,alPyx
2009-03-15,CH,323.49,epAqr
2009-03-15,JN,321.77,epAqr
2009-03-15,PA,79.85,epTau
2009-03-15,PH,253.03,siSco
2009-03-15,VS,50.11,ta-6Eri
2009-03-16,SU,356.01,alPeg
2009-03-16,MO,241.08,xi-2Lib
2009-03-16,ME,342.81,alAqr
2009-03-16,VE,13.48,psPeg
2009-03-16,MA,331.05,gaEqu
2009-03-16,JU,316.02,epAqr
2009-03-16,SA,167.77,chUMa
2009-03-16,UR,352.8,alAqr
2009-03-16,NE,325.11,gaEqu
2009-03-16,PL,273.2,ga-2Sgr
2009-03-16,NN,307.02,beCap
2009-03-16,SN,127.02,xiPup
2009-03-16,CE,153,alPyx
2009-03-16,CH,323.56,gaEqu
2009-03-16,JN,322.18,epAqr
2009-03-16,PA,80.29,epTau
2009-03-16,PH,253.03,siSco
2009-03-16,VS,50.48,ta-6Eri
2009-03-17,SU,357.01,alPeg
2009-03-17,MO,253.21,siSco
2009-03-17,ME,344.56,alAqr
2009-03-17,VE,13.07,psPeg
2009-03-17,MA,331.83,gaEqu
2009-03-17,JU,316.23,epAqr
2009-03-17,SA,167.69,chUMa
2009-03-17,UR,352.86,alAqr
2009-03-17,NE,325.14,gaEqu
2009-03-17,PL,273.21,ga-2Sgr
2009-03-17,NN,306.97,beCap
2009-03-17,SN,126.97,xiPup
2009-03-17,CE,152.82,alPyx
2009-03-17,CH,323.62,gaEqu
2009-03-17,JN,322.58,epAqr
2009-03-17,PA,80.74,epTau
2009-03-17,PH,253.03,siSco
2009-03-17,VS,50.85,ta-6Eri
2009-03-18,SU,358,alPeg
2009-03-18,MO,265.15,alHer
2009-03-18,ME,346.34,alAqr
2009-03-18,VE,12.62,psPeg
2009-03-18,MA,332.62,gaEqu
2009-03-18,JU,316.44,epAqr
2009-03-18,SA,167.62,chUMa
2009-03-18,UR,352.92,alAqr
2009-03-18,NE,325.17,gaEqu
2009-03-18,PL,273.22,ga-2Sgr
2009-03-18,NN,306.91,beCap
2009-03-18,SN,126.91,xiPup
2009-03-18,CE,152.65,alPyx
2009-03-18,CH,323.68,gaEqu
2009-03-18,JN,322.99,epAqr
2009-03-18,PA,81.18,epTau
2009-03-18,PH,253.02,siSco
2009-03-18,VS,51.23,ta-6Eri
2009-03-19,SU,359,alPeg
2009-03-19,MO,276.99,ga-2Sgr
2009-03-19,ME,348.13,alAqr
2009-03-19,VE,12.13,psPeg
2009-03-19,MA,333.4,gaEqu
2009-03-19,JU,316.64,epAqr
2009-03-19,SA,167.54,chUMa
2009-03-19,UR,352.97,alAqr
2009-03-19,NE,325.21,gaEqu
2009-03-19,PL,273.23,ga-2Sgr
2009-03-19,NN,306.86,beCap
2009-03-19,SN,126.86,xiPup
2009-03-19,CE,152.48,alPyx
2009-03-19,CH,323.75,gaEqu
2009-03-19,JN,323.4,epAqr
2009-03-19,PA,81.63,epTau
2009-03-19,PH,253.02,siSco
2009-03-19,VS,51.6,ta-6Eri
2009-03-20,SU,179.99,gaCom
2009-03-20,MO,288.81,muLyr
2009-03-20,ME,349.94,alAqr
2009-03-20,VE,11.62,psPeg
2009-03-20,MA,334.18,alAqr
2009-03-20,JU,316.85,epAqr
2009-03-20,SA,167.46,chUMa
2009-03-20,UR,353.03,alAqr
2009-03-20,NE,325.24,gaEqu
2009-03-20,PL,273.24,ga-2Sgr
2009-03-20,NN,306.81,beCap
2009-03-20,SN,126.81,xiPup
2009-03-20,CE,152.32,alPyx
2009-03-20,CH,323.81,gaEqu
2009-03-20,JN,323.81,gaEqu
2009-03-20,PA,82.08,epTau
2009-03-20,PH,253.01,siSco
2009-03-20,VS,51.98,ta-6Eri
2009-03-21,SU,0.98,alPeg
2009-03-21,MO,300.7,muLyr
2009-03-21,ME,351.78,alAqr
2009-03-21,VE,11.08,psPeg
2009-03-21,MA,334.97,alAqr
2009-03-21,JU,317.05,epAqr
2009-03-21,SA,167.39,chUMa
2009-03-21,UR,353.09,alAqr
2009-03-21,NE,325.27,gaEqu
2009-03-21,PL,273.25,ga-2Sgr
2009-03-21,NN,306.75,beCap
2009-03-21,SN,126.75,xiPup
2009-03-21,CE,152.16,alPyx
2009-03-21,CH,323.87,gaEqu
2009-03-21,JN,324.21,gaEqu
2009-03-21,PA,82.53,epTau
2009-03-21,PH,253.01,siSco
2009-03-21,VS,52.36,ta-6Eri
2009-03-22,SU,1.98,alPeg
2009-03-22,MO,312.74,epAqr
2009-03-22,ME,353.63,alPeg
2009-03-22,VE,10.52,psPeg
2009-03-22,MA,335.75,alAqr
2009-03-22,JU,317.25,epAqr
2009-03-22,SA,167.31,chUMa
2009-03-22,UR,353.14,alAqr
2009-03-22,NE,325.3,gaEqu
2009-03-22,PL,273.25,ga-2Sgr
2009-03-22,NN,306.7,beCap
2009-03-22,SN,126.7,xiPup
2009-03-22,CE,152.01,alPyx
2009-03-22,CH,323.93,gaEqu
2009-03-22,JN,324.62,gaEqu
2009-03-22,PA,82.99,epTau
2009-03-22,PH,253,siSco
2009-03-22,VS,52.74,ta-6Eri
2009-03-23,SU,2.97,alPeg
2009-03-23,MO,325.01,gaEqu
2009-03-23,ME,355.51,alPeg
2009-03-23,VE,9.93,alPeg
2009-03-23,MA,336.53,alAqr
2009-03-23,JU,317.45,epAqr
2009-03-23,SA,167.24,chUMa
2009-03-23,UR,353.2,alAqr
2009-03-23,NE,325.33,gaEqu
2009-03-23,PL,273.26,ga-2Sgr
2009-03-23,NN,306.65,beCap
2009-03-23,SN,126.65,xiPup
2009-03-23,CE,151.87,alPyx
2009-03-23,CH,324,gaEqu
2009-03-23,JN,325.03,gaEqu
2009-03-23,PA,83.45,epTau
2009-03-23,PH,252.99,siSco
2009-03-23,VS,53.12,ta-6Eri
2009-03-24,SU,3.96,alPeg
2009-03-24,MO,337.56,alAqr
2009-03-24,ME,357.4,alPeg
2009-03-24,VE,9.33,alPeg
2009-03-24,MA,337.31,alAqr
2009-03-24,JU,317.65,epAqr
2009-03-24,SA,167.16,chUMa
2009-03-24,UR,353.26,alAqr
2009-03-24,NE,325.37,gaEqu
2009-03-24,PL,273.27,ga-2Sgr
2009-03-24,NN,306.6,beCap
2009-03-24,SN,126.6,xiPup
2009-03-24,CE,151.73,alPyx
2009-03-24,CH,324.06,gaEqu
2009-03-24,JN,325.43,gaEqu
2009-03-24,PA,83.91,laOri
2009-03-24,PH,252.98,siSco
2009-03-24,VS,53.5,ta-6Eri
2009-03-25,SU,4.95,alPeg
2009-03-25,MO,350.41,alAqr
2009-03-25,ME,299.32,muLyr
2009-03-25,VE,8.72,alPeg
2009-03-25,MA,338.1,alAqr
2009-03-25,JU,317.85,epAqr
2009-03-25,SA,167.09,chUMa
2009-03-25,UR,353.31,alAqr
2009-03-25,NE,325.4,gaEqu
2009-03-25,PL,273.27,ga-2Sgr
2009-03-25,NN,306.54,beCap
2009-03-25,SN,126.54,xiPup
2009-03-25,CE,151.59,alPyx
2009-03-25,CH,324.11,gaEqu
2009-03-25,JN,325.84,gaEqu
2009-03-25,PA,84.37,laOri
2009-03-25,PH,252.98,siSco
2009-03-25,VS,53.89,ta-6Eri
2009-03-26,SU,5.94,alPeg
2009-03-26,MO,93.58,zeOri
2009-03-26,ME,1.26,alPeg
2009-03-26,VE,8.09,alPeg
2009-03-26,MA,338.88,alAqr
2009-03-26,JU,318.04,epAqr
2009-03-26,SA,167.01,chUMa
2009-03-26,UR,353.37,alAqr
2009-03-26,NE,325.43,gaEqu
2009-03-26,PL,273.28,ga-2Sgr
2009-03-26,NN,306.49,beCap
2009-03-26,SN,126.49,xiPup
2009-03-26,CE,151.47,alPyx
2009-03-26,CH,324.17,gaEqu
2009-03-26,JN,326.24,gaEqu
2009-03-26,PA,84.84,zeOri
2009-03-26,PH,252.97,siSco
2009-03-26,VS,54.27,ta-6Eri
2009-03-27,SU,6.93,alPeg
2009-03-27,MO,17.06,psPeg
2009-03-27,ME,3.22,alPeg
2009-03-27,VE,7.47,alPeg
2009-03-27,MA,339.66,alAqr
2009-03-27,JU,318.24,epAqr
2009-03-27,SA,166.94,chUMa
2009-03-27,UR,353.43,alAqr
2009-03-27,NE,325.46,gaEqu
2009-03-27,PL,273.28,ga-2Sgr
2009-03-27,NN,306.44,beCap
2009-03-27,SN,126.44,xiPup
2009-03-27,CE,151.35,alPyx
2009-03-27,CH,324.23,gaEqu
2009-03-27,JN,326.65,gaEqu
2009-03-27,PA,85.31,zeOri
2009-03-27,PH,252.95,siSco
2009-03-27,VS,54.66,ta-6Eri
2009-03-28,SU,7.92,alPeg
2009-03-28,MO,30.79,piAnd
2009-03-28,ME,5.2,alPeg
2009-03-28,VE,6.84,alPeg
2009-03-28,MA,340.45,alAqr
2009-03-28,JU,318.43,epAqr
2009-03-28,SA,166.87,chUMa
2009-03-28,UR,353.48,alAqr
2009-03-28,NE,325.49,gaEqu
2009-03-28,PL,273.29,ga-2Sgr
2009-03-28,NN,306.38,beCap
2009-03-28,SN,126.38,xiPup
2009-03-28,CE,151.24,alPyx
2009-03-28,CH,324.29,gaEqu
2009-03-28,JN,327.05,gaEqu
2009-03-28,PA,85.78,zeOri
2009-03-28,PH,252.94,siSco
2009-03-28,VS,55.05,ta-6Eri
2009-03-29,SU,8.91,alPeg
2009-03-29,MO,44.71,beAri
2009-03-29,ME,7.2,alPeg
2009-03-29,VE,6.21,alPeg
2009-03-29,MA,341.23,alAqr
2009-03-29,JU,318.62,epAqr
2009-03-29,SA,166.8,chUMa
2009-03-29,UR,353.54,alAqr
2009-03-29,NE,325.52,gaEqu
2009-03-29,PL,273.29,ga-2Sgr
2009-03-29,NN,306.33,beCap
2009-03-29,SN,126.33,xiPup
2009-03-29,CE,151.13,alPyx
2009-03-29,CH,324.35,gaEqu
2009-03-29,JN,327.45,gaEqu
2009-03-29,PA,86.25,zeOri
2009-03-29,PH,252.93,siSco
2009-03-29,VS,55.44,ta-6Eri
2009-03-30,SU,9.9,alPeg
2009-03-30,MO,58.77,ta-6Eri
2009-03-30,ME,9.21,alPeg
2009-03-30,VE,5.59,alPeg
2009-03-30,MA,342.01,alAqr
2009-03-30,JU,318.81,epAqr
2009-03-30,SA,166.73,chUMa
2009-03-30,UR,353.59,alAqr
2009-03-30,NE,325.55,gaEqu
2009-03-30,PL,273.29,ga-2Sgr
2009-03-30,NN,306.28,beCap
2009-03-30,SN,126.28,xiPup
2009-03-30,CE,151.03,alPyx
2009-03-30,CH,324.4,gaEqu
2009-03-30,JN,327.85,gaEqu
2009-03-30,PA,86.73,zeOri
2009-03-30,PH,252.92,siSco
2009-03-30,VS,55.83,ta-6Eri
2009-03-31,SU,10.89,psPeg
2009-03-31,MO,72.9,epTau
2009-03-31,ME,11.24,psPeg
2009-03-31,VE,4.99,alPeg
2009-03-31,MA,342.79,alAqr
2009-03-31,JU,319,epAqr
2009-03-31,SA,166.66,chUMa
2009-03-31,UR,353.65,alPeg
2009-03-31,NE,325.58,gaEqu
2009-03-31,PL,273.3,ga-2Sgr
2009-03-31,NN,306.22,beCap
2009-03-31,SN,126.22,xiPup
2009-03-31,CE,150.94,alPyx
2009-03-31,CH,324.46,gaEqu
2009-03-31,JN,328.26,gaEqu
2009-03-31,PA,87.2,zeOri
2009-03-31,PH,252.9,siSco
2009-03-31,VS,56.22,ta-6Eri
2009-04-01,SU,11.88,psPeg
2009-04-01,MO,87.05,zeOri
2009-04-01,ME,13.28,psPeg
2009-04-01,VE,4.4,alPeg
2009-04-01,MA,343.57,alAqr
2009-04-01,JU,319.19,epAqr
2009-04-01,SA,166.59,chUMa
2009-04-01,UR,353.7,alPeg
2009-04-01,NE,325.61,gaEqu
2009-04-01,PL,273.3,ga-2Sgr
2009-04-01,NN,306.17,beCap
2009-04-01,SN,126.17,muGem
2009-04-01,CE,150.86,alPyx
2009-04-01,CH,324.51,gaEqu
2009-04-01,JN,328.66,gaEqu
2009-04-01,PA,87.68,zeOri
2009-04-01,PH,252.89,siSco
2009-04-01,VS,56.62,ta-6Eri
2009-04-02,SU,12.86,psPeg
2009-04-02,MO,101.19,muGem
2009-04-02,ME,15.34,psPeg
2009-04-02,VE,3.83,alPeg
2009-04-02,MA,344.36,alAqr
2009-04-02,JU,319.38,epAqr
2009-04-02,SA,166.52,chUMa
2009-04-02,UR,353.76,alPeg
2009-04-02,NE,325.63,gaEqu
2009-04-02,PL,273.3,ga-2Sgr
