PredictFile,Created,ProdDays,Acc6m,Acc3m,Acc2m,Acc1m,AccSD6m,AccSD3m,Prev6m,Prev3m,Prev2m,Prev1m,PrevSD6m,PrevSD3m
ADA-USD-predict-kknnLDC-ensamble.csv,2020-11-04T15:20:25.015610Z,28,0.62,0.626,0.639,0.6,0.059,0.045,0.466,0.295,0.392,0.3,0.225,0.192
ADA-USD-predict-kknnLDD-ensamble.csv,2020-11-04T18:07:44.010034Z,28,0.614,0.615,0.589,0.533,0.041,0.072,0.484,0.306,0.309,0.167,0.147,0.143
ADA-USD-predict-kknnLDDA-ensamble.csv,2020-11-06T14:40:50.237531Z,26,0.577,0.592,0.622,0.567,0.143,0.075,0.521,0.418,0.443,0.467,0.107,0.05
ADA-USD-predict-kknnLDDB-ensamble.csv,2020-11-06T16:51:17.747192Z,26,0.572,0.66,0.69,0.767,0.167,0.093,0.429,0.418,0.444,0.533,0.158,0.1
ADA-USD-predict-kknnLDDC-ensamble.csv,2020-11-06T17:26:23.636115Z,26,0.604,0.583,0.558,0.567,0.126,0.045,0.559,0.517,0.542,0.6,0.095,0.073
ADA-USD-predict-kknnLDDD-ensamble.csv,2020-11-06T20:05:15.259564Z,26,0.609,0.549,0.556,0.5,0.124,0.058,0.434,0.417,0.475,0.467,0.17,0.102
ADA-USD-predict-kknnLDDE-ensamble.csv,2020-11-06T20:59:00.374506Z,26,0.598,0.559,0.556,0.467,0.081,0.089,0.391,0.34,0.377,0.367,0.079,0.064
ADA-USD-predict-kknnLDDF-ensamble.csv,2020-11-07T11:47:16.524201Z,25,0.582,0.538,0.591,0.633,0.101,0.1,0.549,0.538,0.508,0.467,0.047,0.067
ADA-USD-predict-kknnLDE-ensamble.csv,2020-11-06T12:20:39.581822Z,26,0.577,0.527,0.49,0.367,0.093,0.139,0.434,0.306,0.342,0.2,0.202,0.155
ADA-USD-predict-kknnLDF-ensamble.csv,2020-11-07T19:58:19.805192Z,25,0.566,0.615,0.639,0.6,0.12,0.057,0.358,0.242,0.263,0.3,0.222,0.052
ADA-USD-predict-kknnLDH-ensamble.csv,2020-11-07T20:38:54.436057Z,25,0.631,0.603,0.605,0.5,0.118,0.105,0.512,0.495,0.426,0.4,0.114,0.123
ADA-USD-predict-kknnLDJ-ensamble.csv,2020-11-08T07:48:28.525980Z,24,0.636,0.626,0.573,0.5,0.096,0.118,0.418,0.427,0.49,0.4,0.158,0.142
ADA-USD-predict-kknnLDJA-ensamble.csv,2020-11-08T08:50:15.018706Z,24,0.593,0.593,0.556,0.467,0.124,0.11,0.515,0.459,0.505,0.3,0.134,0.22
ADA-USD-predict-kknnLDJB-ensamble.csv,2020-11-08T10:42:57.174431Z,24,0.68,0.571,0.556,0.5,0.072,0.062,0.559,0.461,0.441,0.333,0.092,0.113
ADA-USD-predict-kknnLDJC-ensamble.csv,2020-11-08T11:15:35.316367Z,24,0.587,0.549,0.507,0.433,0.126,0.104,0.466,0.438,0.457,0.333,0.134,0.128
ADA-USD-predict-kknnLDJD-ensamble.csv,2020-11-08T12:53:00.822425Z,24,0.582,0.549,0.541,0.533,0.119,0.017,0.472,0.395,0.393,0.367,0.093,0.027
ADA-USD-predict-kknnLDJF-ensamble.csv,2020-11-08T13:30:19.398252Z,24,0.626,0.572,0.508,0.467,0.138,0.118,0.408,0.352,0.394,0.433,0.144,0.083
ADA-USD-predict-kknnLDJG-ensamble.csv,2020-11-09T16:21:02.733850Z,23,0.609,0.638,0.59,0.6,0.107,0.083,0.445,0.416,0.441,0.367,0.132,0.086
ADA-USD-predict-kknnLDJH-ensamble.csv,2020-11-09T17:50:22.475365Z,23,0.571,0.581,0.622,0.567,0.125,0.09,0.419,0.407,0.377,0.4,0.138,0.056
ADA-USD-predict-kknnLDJI-ensamble.csv,2020-11-09T19:15:37.374975Z,23,0.5,0.516,0.525,0.533,0.125,0.017,0.413,0.384,0.342,0.233,0.147,0.131
ADA-USD-predict-kknnLDJJ-ensamble.csv,2020-11-09T19:56:22.040624Z,23,0.571,0.57,0.589,0.5,0.142,0.094,0.495,0.461,0.409,0.333,0.19,0.118
ADA-USD-predict-kknnLDJK-ensamble.csv,2020-11-09T20:32:34.892436Z,23,0.559,0.471,0.506,0.4,0.085,0.123,0.517,0.495,0.392,0.3,0.116,0.2
ADA-USD-predict-kknnLDK-ensamble.csv,2020-11-08T16:20:21.344508Z,24,0.599,0.562,0.492,0.533,0.152,0.127,0.51,0.47,0.538,0.367,0.142,0.208
ADA-USD-predict-kknnLDL-ensamble.csv,2020-11-08T17:06:13.929700Z,24,0.587,0.604,0.606,0.6,0.101,0.007,0.466,0.517,0.525,0.567,0.222,0.044
ADA-USD-predict-kknnLDM-ensamble.csv,2020-11-08T17:47:42.872396Z,24,0.598,0.522,0.5,0.3,0.159,0.204,0.446,0.289,0.3,0.067,0.13,0.234
ADA-USD-predict-kknnLDN-ensamble.csv,2020-11-09T09:56:52.933142Z,23,0.61,0.571,0.507,0.433,0.137,0.134,0.51,0.438,0.457,0.333,0.102,0.128
ADA-USD-predict-kknnLDO-ensamble.csv,2020-11-09T12:29:26.984530Z,23,0.615,0.515,0.472,0.267,0.111,0.218,0.395,0.315,0.423,0.233,0.248,0.266
ADA-USD-predict-kknnLDP-ensamble.csv,2020-11-10T11:41:25.030422Z,22,0.708,0.648,0.588,0.467,0.108,0.159,0.543,0.428,0.408,0.3,0.111,0.113
ADA-USD-predict-kknnLDQ-ensamble.csv,2020-11-10T16:41:23.150721Z,22,0.67,0.516,0.458,0.367,0.154,0.136,0.44,0.319,0.312,0.333,0.238,0.025
ADA-USD-predict-kknnLDQA-ensamble.csv,2020-11-10T18:37:59.950003Z,22,0.707,0.594,0.557,0.533,0.124,0.068,0.467,0.437,0.473,0.3,0.176,0.183
ADA-USD-predict-kknnLDR-ensamble.csv,2020-11-11T13:09:49.858550Z,21,0.598,0.451,0.426,0.4,0.129,0.05,0.554,0.473,0.442,0.433,0.084,0.053
ADA-USD-predict-xgblinearLN-ensamble.csv,2020-10-25T20:58:03.842234Z,38,0.631,0.591,0.469,0.552,0.179,0.226,0.598,0.451,0.443,0.241,0.084,0.202
BAT-USD-predict-ensamble-gakknn-MA.csv,2020-11-13T20:52:32.173395Z,19,0.697,0.639,0.576,0.7,0.135,0.166,0.466,0.483,0.591,0.633,0.113,0.192
BAT-USD-predict-ensamble-gakknn-MAA.csv,2020-11-14T19:44:08.694232Z,18,0.68,0.649,0.608,0.667,0.073,0.094,0.483,0.496,0.56,0.733,0.109,0.206
BAT-USD-predict-ensamble-gakknn-MAB.csv,2020-11-14T20:24:09.873917Z,18,0.68,0.638,0.573,0.533,0.148,0.119,0.441,0.463,0.428,0.533,0.089,0.122
BAT-USD-predict-ensamble-gakknn-MAC.csv,2020-11-14T21:31:32.680534Z,18,0.69,0.473,0.442,0.433,0.157,0.053,0.516,0.472,0.492,0.5,0.135,0.035
BAT-USD-predict-ensamble-gakknn-MAD.csv,2020-11-14T22:15:36.788419Z,18,0.729,0.606,0.525,0.567,0.134,0.145,0.532,0.473,0.509,0.567,0.1,0.085
BAT-USD-predict-ensamble-gakknn-MAE.csv,2020-11-15T09:57:00.517447Z,17,0.485,0.399,0.374,0.364,0.128,0.045,0.485,0.457,0.46,0.227,0.192,0.233
BAT-USD-predict-ensamble-gakknn-MAF.csv,2020-11-15T12:20:37.813950Z,17,0.537,0.539,0.525,0.567,0.076,0.048,0.679,0.584,0.61,0.633,0.157,0.05
BAT-USD-predict-ensamble-gakknn-MAG.csv,2020-11-15T13:43:50.044474Z,17,0.728,0.728,0.728,0.538,0.267,0.267,0.269,0.269,0.269,0.538,0.381,0.381
BAT-USD-predict-ensamble-gakknn-MAH.csv,2020-11-15T14:29:17.633017Z,17,0.62,0.451,0.427,0.467,0.164,0.058,0.445,0.385,0.477,0.6,0.15,0.202
BAT-USD-predict-ensamble-gakknn-MB.csv,2020-11-15T17:07:11.628466Z,17,0.554,0.507,0.477,0.6,0.152,0.133,0.618,0.351,0.392,0.333,0.239,0.094
BAT-USD-predict-ensamble-gakknn-MBA.csv,2020-11-15T18:45:33.031715Z,17,0.534,0.429,0.344,0.333,0.109,0.148,0.652,0.712,0.752,0.6,0.247,0.166
BAT-USD-predict-ensamble-gakknn-MBB.csv,2020-11-15T19:29:52.250656Z,17,0.498,0.482,0.49,0.6,0.124,0.111,0.44,0.652,0.694,0.733,0.155,0.083
BAT-USD-predict-ensamble-gakknn-MBC.csv,2020-11-15T20:19:25.968452Z,17,0.685,0.617,0.592,0.7,0.104,0.116,0.391,0.353,0.479,0.7,0.176,0.311
BAT-USD-predict-ensamble-gakknn-MBD.csv,2020-11-15T21:27:38.714409Z,17,0.652,0.505,0.524,0.5,0.135,0.041,0.544,0.399,0.281,0.433,0.229,0.254
BAT-USD-predict-ensamble-gakknn-MBE.csv,2020-11-16T08:18:50.578993Z,16,0.593,0.506,0.509,0.567,0.11,0.058,0.625,0.659,0.689,0.7,0.14,0.052
BAT-USD-predict-ensamble-gakknn-MC.csv,2020-11-16T09:32:08.325302Z,16,0.727,0.548,0.572,0.467,0.134,0.113,0.564,0.438,0.49,0.4,0.127,0.128
BAT-USD-predict-ensamble-gakknn-MCA.csv,2020-11-16T11:46:13.677638Z,16,0.706,0.439,0.409,0.333,0.187,0.092,0.543,0.417,0.426,0.4,0.113,0.03
BAT-USD-predict-ensamble-gakknn-MCB.csv,2020-11-16T13:12:50.012908Z,16,0.739,0.739,0.708,0.5,0.215,0.215,0.678,0.678,0.667,1,0.334,0.334
BAT-USD-predict-ensamble-gakknn-MCC.csv,2020-11-16T14:30:40.778077Z,16,0.695,0.504,0.54,0.467,0.153,0.096,0.511,0.419,0.361,0.4,0.127,0.107
BAT-USD-predict-ensamble-gakknn-MCD.csv,2020-11-16T16:04:59.952596Z,16,0.695,0.539,0.525,0.567,0.169,0.048,0.478,0.363,0.411,0.5,0.146,0.122
BAT-USD-predict-ensamble-gakknn-MCE.csv,2020-11-16T18:01:57.089413Z,16,0.557,0.452,0.477,0.545,0.134,0.081,0.824,0.698,0.773,0.545,0.229,0.261
BAT-USD-predict-ensamble-gakknn-MCF.csv,2020-11-16T17:11:42.520020Z,16,0.684,0.472,0.508,0.5,0.184,0.063,0.49,0.343,0.264,0.367,0.195,0.171
BAT-USD-predict-ensamble-gakknn-MD.csv,2020-11-16T19:02:33.731905Z,16,0.481,0.445,0.467,0.5,0.073,0.051,0.516,0.523,0.685,0.5,0.23,0.335
BAT-USD-predict-ensamble-gakknn-MDA.csv,2020-11-16T20:22:12.743599Z,16,0.59,0.57,0.511,0.538,0.085,0.107,0.482,0.622,0.588,0.692,0.143,0.12
BAT-USD-predict-ensamble-gakknn-MDB.csv,2020-11-17T07:06:22.880970Z,15,0.554,0.461,0.491,0.533,0.111,0.068,0.404,0.507,0.544,0.467,0.139,0.1
BAT-USD-predict-ensamble-gakknn-MDC.csv,2020-11-17T08:21:45.493977Z,15,0.668,0.484,0.493,0.567,0.193,0.075,0.507,0.596,0.478,0.633,0.171,0.257
BAT-USD-predict-ensamble-gakknn-MDD.csv,2020-11-17T09:37:49.023951Z,15,0.625,0.517,0.542,0.6,0.12,0.073,0.409,0.453,0.43,0.667,0.176,0.24
BAT-USD-predict-ensamble-gakknn-MDE.csv,2020-11-17T12:28:28.654765Z,15,0.547,0.463,0.467,0.333,0.201,0.134,0.123,0.03,0,0,0.19,0.052
BAT-USD-predict-ensamble-gakknn-ME.csv,2020-11-17T13:26:31.250062Z,15,0.643,0.507,0.527,0.333,0.12,0.196,0.521,0.46,0.473,0.467,0.063,0.024
BAT-USD-predict-ensamble-gakknn-MEA.csv,2020-11-17T14:27:45.524023Z,15,0.618,0.505,0.49,0.4,0.071,0.094,0.462,0.353,0.28,0.333,0.134,0.138
BAT-USD-predict-ensamble-gakknn-MEB.csv,2020-11-17T15:36:43.454512Z,15,0.7,0.58,0.526,0.6,0.132,0.12,0.496,0.499,0.508,0.467,0.09,0.043
BAT-USD-predict-ensamble-gakknn-MEC.csv,2020-11-17T16:31:35.154636Z,15,0.647,0.513,0.536,0.5,0.161,0.054,0.505,0.456,0.433,0.367,0.053,0.077
BAT-USD-predict-ensamble-gakknn-MED.csv,2020-11-17T17:26:30.515548Z,15,0.613,0.508,0.531,0.476,0.133,0.068,0.491,0.56,0.589,0.524,0.149,0.084
BAT-USD-predict-ensamble-gakknn-MEE.csv,2020-11-17T18:22:51.878417Z,15,0.614,0.452,0.411,0.5,0.166,0.113,0.548,0.472,0.491,0.433,0.083,0.066
BAT-USD-predict-ensamble-gakknn-MEF.csv,2020-11-18T20:06:45.841715Z,14,0.626,0.518,0.56,0.5,0.114,0.095,0.484,0.429,0.543,0.5,0.152,0.203
BAT-USD-predict-ensamble-gakknn-MEG.csv,2020-11-19T08:43:16.113203Z,13,0.641,0.517,0.559,0.633,0.168,0.104,0.599,0.648,0.605,0.5,0.116,0.128
BAT-USD-predict-ensamble-gakknn-MEH.csv,2020-11-19T10:12:22.611355Z,13,0.592,0.441,0.411,0.467,0.144,0.076,0.526,0.438,0.49,0.4,0.131,0.128
BAT-USD-predict-ensamble-gakknn-MEI.csv,2020-11-19T13:18:51.478755Z,13,0.615,0.517,0.442,0.4,0.093,0.136,0.506,0.339,0.291,0.067,0.082,0.239
BAT-USD-predict-ensamble-gakknn-MEJ.csv,2020-11-19T15:15:12.962101Z,13,0.635,0.559,0.639,0.633,0.128,0.138,0.494,0.473,0.56,0.7,0.137,0.205
BAT-USD-predict-ensamble-gakknn-MEK.csv,2020-11-19T17:41:51.948267Z,13,0.614,0.561,0.574,0.6,0.078,0.035,0.463,0.385,0.395,0.467,0.131,0.074
BAT-USD-predict-ensamble-gakknn-MEL.csv,2020-11-19T19:44:25.259454Z,13,0.63,0.505,0.508,0.467,0.088,0.041,0.468,0.44,0.427,0.467,0.084,0.046
BAT-USD-predict-ensamble-gakknn-MEM.csv,2020-11-19T20:42:21.045852Z,13,0.597,0.472,0.492,0.5,0.124,0.035,0.51,0.45,0.441,0.367,0.042,0.076
BAT-USD-predict-ensamble-gakknn-MEN.csv,2020-11-20T08:18:43.133003Z,12,0.657,0.461,0.458,0.4,0.134,0.058,0.549,0.484,0.443,0.467,0.095,0.075
BAT-USD-predict-ensamble-gakknn-MEO.csv,2020-11-20T09:45:54.173283Z,12,0.657,0.505,0.508,0.5,0.164,0.009,0.452,0.418,0.427,0.5,0.123,0.074
BAT-USD-predict-ensamble-gakknn-MEP.csv,2020-11-20T12:52:10.065150Z,12,0.652,0.517,0.492,0.533,0.162,0.059,0.49,0.451,0.443,0.467,0.085,0.027
BAT-USD-predict-ensamble-gakknn-MF.csv,2020-11-20T15:38:12.752445Z,12,0.691,0.571,0.506,0.4,0.058,0.154,0.657,0.592,0.622,0.533,0.126,0.102
BAT-USD-predict-ensamble-gakknn-MFA.csv,2020-11-20T17:07:56.479717Z,12,0.556,0.455,0.515,0.607,0.153,0.14,0.555,0.593,0.706,0.643,0.177,0.206
BAT-USD-predict-ensamble-gakknn-MFB.csv,2020-11-20T18:49:29.744323Z,12,0.602,0.521,0.55,0.6,0.173,0.071,0.769,0.795,1,1,0.295,0.355
BAT-USD-predict-ensamble-gakknn-MFC.csv,2020-11-20T21:31:39.454288Z,12,0.641,0.474,0.494,0.633,0.199,0.144,0.608,0.603,0.705,0.7,0.124,0.176
BAT-USD-predict-ensamble-gakknn-MFD.csv,2020-11-21T10:26:53.803786Z,11,0.646,0.429,0.461,0.567,0.221,0.119,0.57,0.625,0.704,0.633,0.132,0.154
BAT-USD-predict-ensamble-gakknn-MFE.csv,2020-11-21T18:36:45.395988Z,11,0.696,0.429,0.344,0.3,0.177,0.154,0.499,0.426,0.489,0.3,0.147,0.218
BAT-USD-predict-ensamble-gakknn-MFF.csv,2020-11-22T09:12:00.962248Z,10,0.702,0.571,0.523,0.433,0.079,0.122,0.549,0.527,0.507,0.433,0.083,0.081
BAT-USD-predict-ensamble-gakknn-MFG.csv,2020-11-22T11:47:52.633897Z,10,0.636,0.508,0.478,0.633,0.195,0.164,0.506,0.615,0.689,0.7,0.153,0.129
BAT-USD-predict-ensamble-gakknn-MFH.csv,2020-11-22T14:43:47.075267Z,10,0.642,0.528,0.492,0.533,0.113,0.074,0.608,0.549,0.573,0.533,0.078,0.058
BAT-USD-predict-ensamble-gakknn-MFI.csv,2020-11-22T17:20:37.617309Z,10,0.761,0.561,0.458,0.4,0.137,0.187,0.533,0.363,0.277,0.2,0.099,0.167
BAT-USD-predict-ensamble-gakknn-MFJ.csv,2020-11-22T19:03:52.078716Z,10,0.734,0.429,0.327,0.3,0.214,0.179,0.527,0.405,0.44,0.3,0.099,0.153
BAT-USD-predict-ensamble-gakknn-MFK.csv,2020-11-22T20:53:15.876490Z,10,0.696,0.517,0.475,0.467,0.171,0.073,0.554,0.537,0.622,0.533,0.137,0.172
BAT-USD-predict-ensamble-gakknn-MFL.csv,2020-11-23T08:37:32.099399Z,9,0.685,0.496,0.394,0.4,0.151,0.177,0.63,0.647,0.703,0.6,0.128,0.142
BAT-USD-predict-ensamble-gakknn-MFM.csv,2020-11-23T10:03:16.334742Z,9,0.766,0.528,0.475,0.467,0.178,0.092,0.635,0.637,0.688,0.667,0.093,0.092
BAT-USD-predict-ensamble-gakknn-MFN.csv,2020-11-23T11:43:42.447298Z,9,0.68,0.551,0.543,0.667,0.158,0.124,0.559,0.593,0.623,0.6,0.063,0.056
BAT-USD-predict-ensamble-gakknn-MFO.csv,2020-11-23T13:36:56.036234Z,9,0.701,0.419,0.311,0.3,0.2,0.186,0.559,0.503,0.488,0.233,0.099,0.256
BAT-USD-predict-ensamble-gakknn-MFP.csv,2020-11-23T15:19:32.971328Z,9,0.652,0.44,0.393,0.367,0.142,0.085,0.544,0.483,0.475,0.433,0.066,0.044
BAT-USD-predict-ensamble-gakknn-MFQ.csv,2020-11-23T16:02:00.810834Z,9,0.728,0.539,0.509,0.567,0.164,0.078,0.542,0.513,0.62,0.433,0.177,0.263
BAT-USD-predict-ensamble-gakknn-MFR.csv,2020-11-23T17:48:09.250103Z,9,0.663,0.451,0.394,0.4,0.161,0.1,0.477,0.36,0.473,0.333,0.175,0.241
BAT-USD-predict-ensamble-gakknn-MFS.csv,2020-11-23T19:49:54.433841Z,9,0.734,0.485,0.427,0.467,0.198,0.108,0.57,0.57,0.639,0.6,0.13,0.125
BAT-USD-predict-ensamble-gakknn-MFT.csv,2020-11-24T10:55:58.244146Z,8,0.695,0.473,0.426,0.433,0.164,0.081,0.587,0.557,0.569,0.3,0.152,0.27
BAT-USD-predict-ensamble-gakknn-MFU.csv,2020-11-24T13:40:25.273911Z,8,0.658,0.441,0.361,0.367,0.165,0.138,0.647,0.723,0.735,0.567,0.172,0.169
BAT-USD-predict-ensamble-gakknn-MFV.csv,2020-11-24T15:24:27.908589Z,8,0.696,0.463,0.328,0.367,0.203,0.237,0.641,0.547,0.57,0.367,0.101,0.208
BAT-USD-predict-ensamble-gakknn-MFW.csv,2020-11-24T17:14:31.828751Z,8,0.69,0.485,0.444,0.533,0.193,0.114,0.484,0.505,0.59,0.6,0.115,0.149
BAT-USD-predict-ensamble-gakknn-MFX.csv,2020-11-24T19:10:31.020119Z,8,0.666,0.544,0.55,0.6,0.144,0.051,0.618,0.667,0.817,0.8,0.151,0.26
BAT-USD-predict-ensamble-gakknn-MFY.csv,2020-11-24T20:54:13.267422Z,8,0.646,0.527,0.558,0.567,0.134,0.053,0.559,0.549,0.574,0.567,0.081,0.043
BAT-USD-predict-ensamble-gakknn-MFZ.csv,2020-11-25T08:23:46.640069Z,7,0.718,0.462,0.377,0.367,0.184,0.148,0.609,0.592,0.588,0.433,0.091,0.154
BAT-USD-predict-ensamble-gakknn-MG.csv,2020-11-25T11:00:54.217590Z,7,0.658,0.482,0.524,0.467,0.174,0.091,0.538,0.462,0.443,0.467,0.07,0.041
BAT-USD-predict-ensamble-gakknn-MGA.csv,2020-11-25T12:49:01.397945Z,7,0.646,0.504,0.506,0.367,0.084,0.139,0.44,0.33,0.328,0.367,0.133,0.038
BAT-USD-predict-ensamble-gakknn-MH.csv,2020-11-25T14:49:27.825105Z,7,0.653,0.539,0.509,0.533,0.123,0.058,0.499,0.405,0.458,0.4,0.116,0.108
BAT-USD-predict-ensamble-gakknn-MHA.csv,2020-11-25T16:40:36.050501Z,7,0.653,0.572,0.542,0.6,0.106,0.078,0.522,0.528,0.525,0.533,0.057,0.01
BAT-USD-predict-ensamble-gakknn-MHB.csv,2020-11-25T18:33:49.929317Z,7,0.652,0.472,0.459,0.433,0.138,0.035,0.5,0.428,0.476,0.5,0.113,0.086
BAT-USD-predict-ensamble-gakknn-MI.csv,2020-11-25T20:53:08.286683Z,7,0.663,0.593,0.623,0.6,0.076,0.056,0.49,0.572,0.574,0.6,0.088,0.026
BAT-USD-predict-ensamble-gakknn-MIA.csv,2020-11-26T08:04:23.594866Z,6,0.653,0.527,0.474,0.4,0.062,0.118,0.532,0.373,0.36,0.333,0.114,0.035
BAT-USD-predict-ensamble-gakknn-MIB.csv,2020-11-26T09:31:39.885889Z,6,0.555,0.486,0.445,0.6,0.14,0.17,0.5,0.571,0.624,0.667,0.079,0.1
BAT-USD-predict-ensamble-gakknn-MIBA.csv,2020-11-26T21:09:51.344069Z,6,0.641,0.506,0.475,0.467,0.119,0.053,0.555,0.594,0.591,0.667,0.077,0.075
BAT-USD-predict-ensamble-gakknn-MIC.csv,2020-11-26T11:49:14.244555Z,6,0.642,0.528,0.492,0.5,0.138,0.063,0.554,0.526,0.539,0.433,0.069,0.108
BAT-USD-predict-ensamble-gakknn-MICA.csv,2020-11-26T13:38:00.101687Z,6,0.641,0.473,0.509,0.567,0.198,0.085,0.501,0.539,0.525,0.567,0.062,0.048
BAT-USD-predict-ensamble-gakknn-MICB.csv,2020-11-26T14:59:37.467022Z,6,0.69,0.549,0.541,0.533,0.147,0.017,0.538,0.483,0.491,0.467,0.075,0.029
BAT-USD-predict-ensamble-gakknn-MICC.csv,2020-11-26T16:39:00.261243Z,6,0.685,0.517,0.475,0.467,0.162,0.073,0.489,0.473,0.459,0.467,0.06,0.025
BAT-USD-predict-ensamble-gakknn-MICD.csv,2020-11-26T18:16:27.441245Z,6,0.588,0.451,0.46,0.5,0.17,0.043,0.501,0.539,0.575,0.633,0.081,0.086
BAT-USD-predict-ensamble-gakknn-MICE.csv,2020-11-26T19:41:26.546440Z,6,0.627,0.584,0.509,0.533,0.174,0.132,0.506,0.516,0.49,0.4,0.085,0.101
BAT-USD-predict-ensamble-gakknn-MID.csv,2020-11-27T08:09:14.318463Z,5,0.625,0.484,0.475,0.467,0.127,0.017,0.57,0.571,0.589,0.533,0.049,0.065
BAT-USD-predict-ensamble-gakknn-MIDA.csv,2020-11-27T09:46:16.654676Z,5,0.679,0.451,0.409,0.367,0.158,0.083,0.505,0.472,0.491,0.433,0.05,0.066
BAT-USD-predict-ensamble-gakknn-MIDB.csv,2020-11-27T11:15:57.534813Z,5,0.571,0.43,0.428,0.567,0.176,0.138,0.548,0.604,0.673,0.7,0.076,0.122
BAT-USD-predict-ensamble-gakknn-MIDC.csv,2020-11-27T12:26:07.083670Z,5,0.642,0.573,0.51,0.6,0.144,0.142,0.456,0.419,0.462,0.667,0.141,0.217
BAT-USD-predict-ensamble-gakknn-MIDD.csv,2020-11-27T13:49:33.987826Z,5,0.653,0.507,0.46,0.533,0.149,0.109,0.544,0.529,0.51,0.6,0.072,0.096
BAT-USD-predict-ensamble-gakknn-MIF.csv,2020-11-27T15:51:11.914263Z,5,0.637,0.584,0.526,0.6,0.115,0.125,0.527,0.581,0.638,0.533,0.125,0.144
BAT-USD-predict-ensamble-gakknn-MIFA.csv,2020-11-27T18:52:44.676062Z,5,0.592,0.429,0.426,0.433,0.152,0.008,0.57,0.516,0.54,0.5,0.106,0.059
BAT-USD-predict-ensamble-gakknn-MIFB.csv,2020-11-27T21:46:21.618001Z,5,0.635,0.484,0.492,0.5,0.129,0.017,0.56,0.55,0.575,0.633,0.076,0.073
BAT-USD-predict-ensamble-gakknn-MIG.csv,2020-11-28T08:47:13.846929Z,4,0.61,0.606,0.542,0.6,0.121,0.125,0.499,0.471,0.49,0.4,0.07,0.096
BAT-USD-predict-ensamble-gakknn-MIGA.csv,2020-11-28T11:55:21.931854Z,4,0.641,0.538,0.574,0.6,0.129,0.067,0.532,0.516,0.558,0.6,0.073,0.083
BAT-USD-predict-ensamble-gakknn-MIH.csv,2020-11-28T18:39:24.673793Z,4,0.566,0.561,0.525,0.533,0.054,0.063,0.544,0.581,0.605,0.533,0.12,0.083
BAT-USD-predict-ensamble-gakknn-MIHA.csv,2020-11-28T20:22:22.193347Z,4,0.689,0.492,0.572,0.467,0.198,0.173,0.516,0.518,0.494,0.6,0.07,0.115
BAT-USD-predict-ensamble-gakknn-MIHB.csv,2020-11-28T22:00:58.901998Z,4,0.598,0.484,0.492,0.5,0.105,0.017,0.489,0.529,0.544,0.7,0.137,0.158
BAT-USD-predict-ensamble-gakknn-MIHC.csv,2020-11-29T07:56:39.856271Z,3,0.62,0.473,0.477,0.567,0.166,0.09,0.533,0.472,0.459,0.433,0.073,0.035
BAT-USD-predict-ensamble-gakknn-MIHD.csv,2020-11-29T09:38:43.316549Z,3,0.615,0.484,0.442,0.433,0.112,0.072,0.484,0.461,0.459,0.433,0.1,0.026
BAT-USD-predict-ensamble-gakknn-MIHDA.csv,2020-11-29T11:05:54.992808Z,3,0.625,0.516,0.524,0.467,0.116,0.059,0.581,0.604,0.605,0.533,0.088,0.072
BAT-USD-predict-ensamble-gakknn-MIHDB.csv,2020-11-29T13:03:13.795589Z,3,0.614,0.506,0.542,0.633,0.152,0.111,0.517,0.682,0.69,0.767,0.154,0.078
BAT-USD-predict-ensamble-gakknn-MIHDC.csv,2020-11-29T15:14:36.808869Z,3,0.69,0.527,0.524,0.5,0.118,0.025,0.559,0.571,0.607,0.633,0.04,0.067
BAT-USD-predict-ensamble-gakknn-MIHDD.csv,2020-11-29T16:32:39.879678Z,3,0.635,0.561,0.591,0.667,0.104,0.092,0.582,0.605,0.574,0.6,0.062,0.059
BAT-USD-predict-ensamble-gakknn-MIHE.csv,2020-11-29T17:46:53.777711Z,3,0.615,0.474,0.411,0.5,0.181,0.14,0.582,0.561,0.558,0.567,0.045,0.011
BAT-USD-predict-ensamble-gakknn-MIHF.csv,2020-11-29T19:10:19.708779Z,3,0.642,0.517,0.509,0.533,0.194,0.029,0.479,0.517,0.459,0.467,0.077,0.101
BAT-USD-predict-ensamble-gakknn-NA.csv,2020-11-29T21:43:06.482637Z,3,0.527,0.55,0.559,0.633,0.059,0.076,0.56,0.548,0.606,0.567,0.141,0.107
BAT-USD-predict-ensamble-gakknn-NAA.csv,2020-11-30T08:14:43.106846Z,2,0.609,0.441,0.377,0.4,0.148,0.112,0.531,0.546,0.619,0.4,0.158,0.253
BAT-USD-predict-ensamble-gakknn-NAB.csv,2020-11-30T09:43:47.830483Z,2,0.603,0.572,0.525,0.533,0.092,0.082,0.497,0.527,0.573,0.533,0.099,0.09
BAT-USD-predict-ensamble-gakknn-NAC.csv,2020-11-30T11:10:04.777661Z,2,0.587,0.516,0.475,0.433,0.06,0.083,0.456,0.45,0.492,0.5,0.078,0.073
BAT-USD-predict-ensamble-gakknn-NAD.csv,2020-11-30T12:01:16.627669Z,2,0.582,0.583,0.558,0.6,0.071,0.06,0.377,0.669,0.77,0.733,0.262,0.179
BAT-USD-predict-ensamble-gakknn-NAE.csv,2020-11-30T13:34:56.500342Z,2,0.582,0.463,0.461,0.567,0.158,0.106,0.483,0.57,0.672,0.633,0.136,0.18
