PredictFile,Created,Acc6m,Acc3m,Acc1m,AccSD6m,AccSD3m,Prev6m,Prev3m,Prev1m,PrevSD6m,PrevSD3m
EOS-USD-predict-kknnLDC-ensamble.csv,2020-11-04T17:22:26.530415Z,0.69,0.582,0.4,0.104,0.16,0.448,0.444,0.45,0.15,0.108
EOS-USD-predict-kknnLDD-ensamble.csv,2020-11-05T14:32:39.286005Z,0.618,0.516,0.5,0.148,0.028,0.378,0.369,0.45,0.186,0.1
EOS-USD-predict-kknnLDDA-ensamble.csv,2020-11-06T16:34:06.870258Z,0.656,0.638,0.7,0.059,0.054,0.469,0.456,0.55,0.084,0.092
EOS-USD-predict-kknnLDDB-ensamble.csv,2020-11-06T17:15:34.369360Z,0.662,0.589,0.65,0.142,0.068,0.541,0.385,0.5,0.165,0.103
EOS-USD-predict-kknnLDDC-ensamble.csv,2020-11-06T19:47:38.020564Z,0.597,0.483,0.5,0.207,0.044,0.562,0.436,0.55,0.145,0.133
EOS-USD-predict-kknnLDDD-ensamble.csv,2020-11-06T20:38:35.022263Z,0.607,0.495,0.5,0.18,0.009,0.466,0.455,0.45,0.21,0.124
EOS-USD-predict-kknnLDDE-ensamble.csv,2020-11-06T21:32:24.735681Z,0.618,0.565,0.55,0.153,0.074,0.51,0.595,0.7,0.144,0.153
EOS-USD-predict-kknnLDDF-ensamble.csv,2020-11-07T12:09:32.562336Z,0.612,0.532,0.65,0.173,0.148,0.601,0.55,0.5,0.105,0.101
EOS-USD-predict-kknnLDE-ensamble.csv,2020-11-06T12:57:18.254481Z,0.619,0.534,0.55,0.205,0.044,0.465,0.428,0.3,0.108,0.113
EOS-USD-predict-kknnLDF-ensamble.csv,2020-11-07T20:14:46.139094Z,0.667,0.588,0.55,0.14,0.042,0.481,0.406,0.4,0.165,0.011
EOS-USD-predict-kknnLDH-ensamble.csv,2020-11-07T20:59:18.827218Z,0.602,0.532,0.45,0.164,0.081,0.481,0.406,0.4,0.115,0.043
EOS-USD-predict-kknnLDJ-ensamble.csv,2020-11-08T08:08:10.622699Z,0.651,0.637,0.6,0.169,0.034,0.531,0.446,0.55,0.16,0.098
EOS-USD-predict-kknnLDJA-ensamble.csv,2020-11-08T10:14:32.935992Z,0.612,0.505,0.4,0.124,0.094,0.514,0.412,0.25,0.139,0.158
EOS-USD-predict-kknnLDJB-ensamble.csv,2020-11-08T11:02:21.298100Z,0.58,0.538,0.6,0.172,0.091,0.503,0.347,0.35,0.126,0.055
EOS-USD-predict-kknnLDJC-ensamble.csv,2020-11-08T12:37:27.565523Z,0.639,0.56,0.5,0.129,0.057,0.53,0.412,0.25,0.116,0.176
EOS-USD-predict-kknnLDJD-ensamble.csv,2020-11-08T13:17:08.716225Z,0.575,0.483,0.5,0.227,0.076,0.487,0.368,0.35,0.156,0.019
EOS-USD-predict-kknnLDJF-ensamble.csv,2020-11-08T13:53:05.544867Z,0.635,0.522,0.45,0.196,0.063,0.503,0.493,0.5,0.185,0.156
EOS-USD-predict-kknnLDJG-ensamble.csv,2020-11-09T16:39:02.345364Z,0.64,0.554,0.45,0.109,0.091,0.433,0.594,0.7,0.17,0.101
EOS-USD-predict-kknnLDJH-ensamble.csv,2020-11-09T18:58:29.565418Z,0.586,0.564,0.45,0.157,0.133,0.465,0.44,0.4,0.146,0.053
EOS-USD-predict-kknnLDJI-ensamble.csv,2020-11-09T19:40:22.182931Z,0.62,0.681,0.6,0.173,0.071,0.367,0.412,0.45,0.124,0.042
EOS-USD-predict-kknnLDJJ-ensamble.csv,2020-11-09T20:18:59.860388Z,0.608,0.626,0.6,0.159,0.045,0.422,0.412,0.35,0.134,0.054
EOS-USD-predict-kknnLDJK-ensamble.csv,2020-11-10T08:08:24.350674Z,0.646,0.593,0.5,0.124,0.081,0.481,0.4,0.25,0.14,0.13
EOS-USD-predict-kknnLDK-ensamble.csv,2020-11-08T16:36:37.430427Z,0.645,0.478,0.45,0.156,0.034,0.492,0.57,0.6,0.144,0.125
EOS-USD-predict-kknnLDL-ensamble.csv,2020-11-08T17:21:39.407804Z,0.645,0.584,0.7,0.116,0.109,0.567,0.447,0.55,0.147,0.164
EOS-USD-predict-kknnLDM-ensamble.csv,2020-11-08T18:06:57.218162Z,0.682,0.494,0.45,0.141,0.063,0.515,0.322,0.3,0.17,0.019
EOS-USD-predict-kknnLDN-ensamble.csv,2020-11-09T10:13:29.557677Z,0.607,0.515,0.4,0.162,0.145,0.541,0.39,0.15,0.144,0.242
EOS-USD-predict-kknnLDO-ensamble.csv,2020-11-09T14:36:05.618631Z,0.623,0.532,0.55,0.165,0.059,0.47,0.438,0.4,0.166,0.16
EOS-USD-predict-kknnLDP-ensamble.csv,2020-11-10T14:20:58.129365Z,0.646,0.561,0.5,0.192,0.092,0.515,0.281,0.25,0.158,0.075
EOS-USD-predict-kknnLDQ-ensamble.csv,2020-11-10T17:14:17.249695Z,0.755,0.62,0.45,0.126,0.15,0.438,0.407,0.4,0.171,0.024
EOS-USD-predict-kknnLDQA-ensamble.csv,2020-11-11T12:23:21.298511Z,0.607,0.485,0.7,0.177,0.188,0.401,0.557,0.45,0.262,0.242
EOS-USD-predict-kknnLDR-ensamble.csv,2020-11-11T13:38:27.620825Z,0.663,0.605,0.6,0.208,0.092,0.542,0.379,0.25,0.121,0.114
EOS-USD-predict-xgblinearLN-ensamble.csv,2020-11-03T15:38:51.608837Z,0.684,0.631,0.55,0.089,0.071,0.377,0.076,0,0.24,0.068
LINK-USD-predict-ensamble-gakknn-MA.csv,2020-11-14T11:52:57.866799Z,0.71,0.596,0.8,0.088,0.206,0.645,0.557,0.75,0.188,0.183
LINK-USD-predict-ensamble-gakknn-MAA.csv,2020-11-14T20:13:04.074340Z,0.639,0.522,0.55,0.099,0.064,0.649,0.514,0.8,0.136,0.28
LINK-USD-predict-ensamble-gakknn-MAB.csv,2020-11-14T21:17:43.190207Z,0.724,0.572,0.632,0.091,0.078,0.577,0.49,0.579,0.089,0.173
LINK-USD-predict-ensamble-gakknn-MAC.csv,2020-11-14T22:07:31.452797Z,0.709,0.583,0.8,0.162,0.192,0.633,0.599,0.85,0.154,0.242
LINK-USD-predict-ensamble-gakknn-MAD.csv,2020-11-15T09:49:16.998797Z,0.63,0.456,0.55,0.207,0.111,0.609,0.374,0.3,0.111,0.085
LINK-USD-predict-ensamble-gakknn-MAE.csv,2020-11-15T12:09:24.341587Z,0.5,0.48,0.588,0.104,0.132,0.59,0.546,0.529,0.237,0.073
LINK-USD-predict-ensamble-gakknn-MAF.csv,2020-11-15T13:18:08.752090Z,0.672,0.446,0.35,0.124,0.135,0.66,0.548,0.4,0.103,0.155
LINK-USD-predict-ensamble-gakknn-MAG.csv,2020-11-15T14:16:49.274122Z,0.556,0.313,0.222,0.171,0.116,0.746,0.606,0,0.246,0.533
LINK-USD-predict-ensamble-gakknn-MAH.csv,2020-11-15T15:20:13.138463Z,0.733,0.578,0.55,0.108,0.111,0.6,0.352,0.4,0.158,0.05
LINK-USD-predict-ensamble-gakknn-MB.csv,2020-11-15T17:49:46.261969Z,0.749,0.605,0.6,0.12,0.027,0.661,0.598,0.65,0.114,0.085
LINK-USD-predict-ensamble-gakknn-MBA.csv,2020-11-15T19:21:20.971689Z,0.711,0.627,0.7,0.134,0.068,0.557,0.599,0.75,0.123,0.159
LINK-USD-predict-ensamble-gakknn-MBB.csv,2020-11-15T20:04:16.088724Z,0.677,0.451,0.5,0.119,0.058,0.633,0.378,0.35,0.199,0.064
LINK-USD-predict-ensamble-gakknn-MBC.csv,2020-11-15T21:10:55.521446Z,0.689,0.627,0.7,0.074,0.076,0.633,0.556,0.75,0.121,0.17
LINK-USD-predict-ensamble-gakknn-MBD.csv,2020-11-15T22:32:03.467450Z,0.754,0.511,0.45,0.124,0.059,0.558,0.495,0.6,0.092,0.091
LINK-USD-predict-ensamble-gakknn-MBE.csv,2020-11-16T09:16:52.097431Z,0.65,0.544,0.65,0.165,0.129,0.641,0.629,0.7,0.128,0.215
LINK-USD-predict-ensamble-gakknn-MC.csv,2020-11-16T11:34:14.098063Z,0.739,0.54,0.6,0.159,0.104,0.618,0.609,0.55,0.073,0.064
LINK-USD-predict-ensamble-gakknn-MCA.csv,2020-11-16T12:38:10.925291Z,0.76,0.56,0.5,0.141,0.053,0.639,0.523,0.65,0.13,0.11
LINK-USD-predict-ensamble-gakknn-MCB.csv,2020-11-16T14:11:45.795326Z,0.725,0.479,0.4,0.13,0.07,0.624,0.666,0.65,0.041,0.043
LINK-USD-predict-ensamble-gakknn-MCC.csv,2020-11-16T15:55:35.232859Z,0.705,0.391,0.35,0.132,0.096,0.66,0.582,0.6,0.12,0.017
LINK-USD-predict-ensamble-gakknn-MCD.csv,2020-11-16T16:46:44.842338Z,0.628,0.522,0.647,0.107,0.132,0.632,0.478,0.824,0.166,0.376
LINK-USD-predict-ensamble-gakknn-MCE.csv,2020-11-16T18:38:03.038791Z,0.705,0.571,0.5,0.067,0.062,0.672,0.459,0.55,0.06,0.203
LINK-USD-predict-ensamble-gakknn-MCF.csv,2020-11-16T17:54:25.630115Z,0.716,0.501,0.55,0.136,0.049,0.594,0.485,0.7,0.143,0.187
LINK-USD-predict-ensamble-gakknn-MD.csv,2020-11-16T20:07:19.342187Z,0.688,0.633,0.75,0.126,0.105,0.644,0.603,0.6,0.184,0.138
LINK-USD-predict-ensamble-gakknn-MDA.csv,2020-11-16T21:57:50.247642Z,0.666,0.512,0.55,0.106,0.053,0.589,0.33,0.4,0.198,0.071
LINK-USD-predict-ensamble-gakknn-MDB.csv,2020-11-17T08:06:35.791339Z,0.639,0.533,0.667,0.115,0.117,0.592,0.583,0.611,0.144,0.057
LINK-USD-predict-ensamble-gakknn-MDC.csv,2020-11-17T09:17:27.636915Z,0.672,0.566,0.75,0.134,0.164,0.661,0.671,0.8,0.068,0.119
LINK-USD-predict-ensamble-gakknn-MDD.csv,2020-11-17T12:12:39.490335Z,0.536,0.43,0.55,0.108,0.105,0.523,0.718,0.6,0.197,0.103
LINK-USD-predict-ensamble-gakknn-MDE.csv,2020-11-17T13:14:11.140322Z,0.737,0.565,0.55,0.106,0.042,0.65,0.374,0.5,0.206,0.118
LINK-USD-predict-ensamble-gakknn-ME.csv,2020-11-17T14:15:41.298204Z,0.731,0.501,0.615,0.148,0.113,0.629,0.657,0.692,0.202,0.042
LINK-USD-predict-ensamble-gakknn-MEA.csv,2020-11-17T15:26:35.226957Z,0.673,0.456,0.35,0.162,0.095,0.641,0.538,0.4,0.112,0.134
LINK-USD-predict-ensamble-gakknn-MEB.csv,2020-11-17T16:21:12.940839Z,0.714,0.505,0.5,0.153,0.009,0.582,0.532,0.65,0.12,0.112
LINK-USD-predict-ensamble-gakknn-MEC.csv,2020-11-17T17:14:41.834154Z,0.732,0.379,0.35,0.184,0.026,0.623,0.548,0.4,0.057,0.13
LINK-USD-predict-ensamble-gakknn-MED.csv,2020-11-17T18:22:56.012272Z,0.632,0.457,0.583,0.237,0.111,0.355,0.462,0.417,0.25,0.042
LINK-USD-predict-ensamble-gakknn-MEE.csv,2020-11-17T19:24:46.834468Z,0.728,0.539,0.6,0.152,0.078,0.574,0.523,0.75,0.115,0.198
LINK-USD-predict-ensamble-gakknn-MEF.csv,2020-11-19T08:25:38.849211Z,0.68,0.599,0.65,0.098,0.06,0.523,0.516,0.6,0.117,0.104
LINK-USD-predict-ensamble-gakknn-MEG.csv,2020-11-19T09:51:16.148328Z,0.655,0.565,0.65,0.144,0.116,0.557,0.495,0.5,0.084,0.074
LINK-USD-predict-ensamble-gakknn-MEH.csv,2020-11-19T12:47:32.394729Z,0.722,0.589,0.65,0.096,0.068,0.601,0.539,0.7,0.105,0.139
LINK-USD-predict-ensamble-gakknn-MEI.csv,2020-11-19T14:18:35.938650Z,0.689,0.605,0.6,0.123,0.027,0.523,0.521,0.75,0.168,0.263
LINK-USD-predict-ensamble-gakknn-MEJ.csv,2020-11-19T17:29:10.869998Z,0.629,0.419,0.4,0.099,0.107,0.596,0.292,0.35,0.175,0.086
LINK-USD-predict-ensamble-gakknn-MEK.csv,2020-11-19T18:40:21.916722Z,0.666,0.484,0.4,0.072,0.104,0.655,0.36,0.35,0.09,0.236
LINK-USD-predict-ensamble-gakknn-MEL.csv,2020-11-19T20:30:45.343407Z,0.688,0.537,0.4,0.113,0.158,0.579,0.432,0.35,0.145,0.129
LINK-USD-predict-ensamble-gakknn-MEM.csv,2020-11-20T07:56:48.174372Z,0.656,0.537,0.4,0.11,0.158,0.545,0.477,0.55,0.139,0.154
LINK-USD-predict-ensamble.csv,2020-11-03T17:13:22.048423Z,0.613,0.521,0.35,0.076,0.151,0.7,0.439,0.3,0.149,0.134
LINK-USD-predict-glmLDB-ensamble.csv,2020-10-29T14:55:58.583886Z,0.59,0.528,0.4,0.098,0.179,0.502,0.378,0.35,0.172,0.064
LINK-USD-predict-glmLDC-ensamble.csv,2020-10-29T16:17:45.890134Z,0.607,0.466,0.35,0.096,0.103,0.573,0.515,0.5,0.237,0.091
LINK-USD-predict-glmLDG-ensamble.csv,2020-11-04T09:26:57.383189Z,0.559,0.621,0.65,0.132,0.047,0.503,0.427,0.4,0.216,0.142
LINK-USD-predict-kknnLDAC-ensamble.csv,2020-11-01T10:43:54.168253Z,0.624,0.539,0.6,0.095,0.078,0.558,0.576,0.65,0.112,0.124
LINK-USD-predict-kknnLDAE-ensamble.csv,2020-11-03T14:10:11.600956Z,0.628,0.582,0.6,0.08,0.074,0.618,0.718,0.75,0.104,0.139
LINK-USD-predict-kknnLDAF-ensamble.csv,2020-11-01T14:17:33.852875Z,0.634,0.621,0.65,0.052,0.026,0.536,0.636,0.7,0.131,0.148
LINK-USD-predict-kknnLDAG-ensamble.csv,2020-11-03T17:29:09.847725Z,0.635,0.549,0.5,0.101,0.043,0.59,0.662,0.65,0.1,0.235
LINK-USD-predict-kknnLDAH-ensamble.csv,2020-11-03T18:59:49.945661Z,0.618,0.527,0.4,0.104,0.112,0.543,0.597,0.55,0.155,0.128
LINK-USD-predict-kknnLDB-ensamble.csv,2020-11-04T14:37:18.528462Z,0.623,0.571,0.6,0.084,0.062,0.622,0.608,0.65,0.127,0.158
LINK-USD-predict-kknnLDC-ensamble.csv,2020-11-04T17:22:26.527493Z,0.601,0.549,0.6,0.091,0.072,0.634,0.632,0.65,0.085,0.046
LINK-USD-predict-kknnLDD-ensamble.csv,2020-11-05T14:32:39.281903Z,0.612,0.599,0.65,0.087,0.06,0.492,0.439,0.5,0.119,0.092
LINK-USD-predict-kknnLDDA-ensamble.csv,2020-11-06T16:34:06.867053Z,0.705,0.528,0.4,0.046,0.179,0.617,0.446,0.35,0.04,0.135
LINK-USD-predict-kknnLDDB-ensamble.csv,2020-11-06T17:15:34.371984Z,0.623,0.502,0.65,0.096,0.166,0.535,0.528,0.6,0.075,0.067
LINK-USD-predict-kknnLDDC-ensamble.csv,2020-11-06T19:47:38.014395Z,0.586,0.467,0.45,0.147,0.028,0.607,0.605,0.6,0.083,0.092
LINK-USD-predict-kknnLDDD-ensamble.csv,2020-11-06T20:38:35.098162Z,0.651,0.479,0.45,0.108,0.078,0.487,0.538,0.5,0.17,0.065
LINK-USD-predict-kknnLDDE-ensamble.csv,2020-11-06T21:32:24.741640Z,0.524,0.604,0.9,0.154,0.3,0.644,0.568,0.65,0.102,0.187
LINK-USD-predict-kknnLDDF-ensamble.csv,2020-11-07T12:09:32.565633Z,0.602,0.587,0.55,0.15,0.079,0.634,0.584,0.6,0.047,0.093
LINK-USD-predict-kknnLDE-ensamble.csv,2020-11-06T12:57:18.257073Z,0.64,0.532,0.55,0.11,0.059,0.563,0.408,0.3,0.085,0.167
LINK-USD-predict-kknnLDF-ensamble.csv,2020-11-07T20:14:46.145660Z,0.628,0.557,0.85,0.097,0.26,0.65,0.681,0.7,0.079,0.073
LINK-USD-predict-kknnLDH-ensamble.csv,2020-11-07T20:59:18.830272Z,0.618,0.517,0.6,0.118,0.073,0.619,0.601,0.65,0.112,0.163
LINK-USD-predict-kknnLDJ-ensamble.csv,2020-11-08T08:08:10.625251Z,0.646,0.604,0.6,0.115,0.039,0.492,0.609,0.75,0.135,0.161
LINK-USD-predict-kknnLDJA-ensamble.csv,2020-11-08T10:14:32.939202Z,0.645,0.587,0.65,0.132,0.104,0.601,0.639,0.8,0.087,0.146
LINK-USD-predict-kknnLDJB-ensamble.csv,2020-11-08T11:02:21.300649Z,0.601,0.57,0.6,0.134,0.189,0.547,0.622,0.75,0.107,0.111
LINK-USD-predict-kknnLDJC-ensamble.csv,2020-11-08T12:37:27.568291Z,0.596,0.542,0.55,0.13,0.139,0.574,0.649,0.8,0.092,0.133
LINK-USD-predict-kknnLDJD-ensamble.csv,2020-11-08T13:17:08.713315Z,0.59,0.559,0.5,0.098,0.102,0.558,0.566,0.65,0.159,0.077
LINK-USD-predict-kknnLDJF-ensamble.csv,2020-11-08T13:53:05.555098Z,0.639,0.528,0.5,0.065,0.035,0.541,0.444,0.25,0.151,0.172
LINK-USD-predict-kknnLDJG-ensamble.csv,2020-11-09T16:39:02.349174Z,0.635,0.544,0.45,0.084,0.082,0.526,0.58,0.5,0.138,0.169
LINK-USD-predict-kknnLDJI-ensamble.csv,2020-11-09T19:40:22.186514Z,0.607,0.599,0.65,0.079,0.051,0.454,0.56,0.8,0.164,0.271
LINK-USD-predict-kknnLDJJ-ensamble.csv,2020-11-09T20:18:59.863109Z,0.575,0.484,0.5,0.146,0.017,0.498,0.456,0.55,0.161,0.082
LINK-USD-predict-kknnLDJK-ensamble.csv,2020-11-10T08:08:24.347973Z,0.607,0.593,0.6,0.085,0.056,0.574,0.435,0.45,0.16,0.042
LINK-USD-predict-kknnLDK-ensamble.csv,2020-11-08T16:36:37.433399Z,0.575,0.516,0.5,0.166,0.059,0.585,0.553,0.55,0.179,0.155
LINK-USD-predict-kknnLDL-ensamble.csv,2020-11-08T17:21:39.410972Z,0.481,0.378,0.25,0.131,0.118,0.525,0.418,0.3,0.12,0.117
LINK-USD-predict-kknnLDM-ensamble.csv,2020-11-08T18:06:57.220935Z,0.565,0.478,0.3,0.136,0.154,0.56,0.372,0.35,0.135,0.025
LINK-USD-predict-kknnLDN-ensamble.csv,2020-11-09T10:13:29.560254Z,0.602,0.526,0.4,0.132,0.14,0.633,0.534,0.55,0.139,0.044
LINK-USD-predict-kknnLDO-ensamble.csv,2020-11-09T14:36:05.616025Z,0.645,0.583,0.8,0.131,0.192,0.623,0.785,0.95,0.072,0.197
LINK-USD-predict-kknnLDP-ensamble.csv,2020-11-10T14:20:58.125498Z,0.689,0.632,0.65,0.127,0.028,0.602,0.572,0.8,0.138,0.206
LINK-USD-predict-kknnLDQ-ensamble.csv,2020-11-10T17:14:17.255624Z,0.716,0.45,0.4,0.186,0.044,0.574,0.303,0.35,0.221,0.067
LINK-USD-predict-kknnLDQA-ensamble.csv,2020-11-11T12:23:21.301461Z,0.695,0.548,0.5,0.175,0.084,0.575,0.424,0.45,0.126,0.091
LINK-USD-predict-kknnLDR-ensamble.csv,2020-11-11T13:38:27.626160Z,0.678,0.447,0.55,0.142,0.138,0.657,0.627,0.5,0.089,0.134
LTC-USD-predict-ensamble-gakknn-MA.csv,2020-11-14T11:52:57.869720Z,0.666,0.515,0.5,0.142,0.123,0.513,0.487,0.25,0.136,0.217
LTC-USD-predict-ensamble-gakknn-MAA.csv,2020-11-14T20:13:04.077202Z,0.672,0.515,0.4,0.107,0.123,0.518,0.444,0.35,0.197,0.1
LTC-USD-predict-ensamble-gakknn-MAB.csv,2020-11-14T21:17:43.192800Z,0.71,0.461,0.4,0.144,0.054,0.557,0.324,0.15,0.097,0.175
LTC-USD-predict-ensamble-gakknn-MAC.csv,2020-11-14T22:07:31.455360Z,0.71,0.424,0.45,0.135,0.06,0.514,0.485,0.6,0.107,0.108
LTC-USD-predict-ensamble-gakknn-MAD.csv,2020-11-15T09:49:17.001624Z,0.699,0.418,0.3,0.111,0.117,0.502,0.303,0.25,0.2,0.084
LTC-USD-predict-ensamble-gakknn-MAE.csv,2020-11-15T12:09:24.344007Z,0.488,0.478,0.4,0.065,0.069,0.26,0.287,0.25,0.322,0.242
LTC-USD-predict-ensamble-gakknn-MAF.csv,2020-11-15T13:18:08.754620Z,0.716,0.505,0.4,0.092,0.1,0.464,0.414,0.55,0.1,0.168
LTC-USD-predict-ensamble-gakknn-MAG.csv,2020-11-15T14:16:49.277111Z,0.577,0.582,0.611,0.132,0.028,0.421,0.912,1,0.314,0.152
LTC-USD-predict-ensamble-gakknn-MAH.csv,2020-11-15T15:20:13.140957Z,0.705,0.485,0.6,0.151,0.108,0.54,0.392,0.55,0.115,0.162
LTC-USD-predict-ensamble-gakknn-MB.csv,2020-11-15T17:49:46.264479Z,0.721,0.534,0.55,0.113,0.044,0.512,0.319,0.4,0.203,0.073
LTC-USD-predict-ensamble-gakknn-MBA.csv,2020-11-15T19:21:20.974519Z,0.677,0.462,0.5,0.13,0.041,0.48,0.456,0.45,0.196,0.009
LTC-USD-predict-ensamble-gakknn-MBB.csv,2020-11-15T20:04:16.085873Z,0.644,0.472,0.5,0.147,0.035,0.535,0.412,0.35,0.134,0.054
LTC-USD-predict-ensamble-gakknn-MBC.csv,2020-11-15T21:10:55.523901Z,0.612,0.385,0.3,0.1,0.083,0.372,0.421,0.45,0.123,0.208
LTC-USD-predict-ensamble-gakknn-MBD.csv,2020-11-15T22:32:03.469934Z,0.698,0.592,0.5,0.097,0.107,0.468,0.5,0.65,0.208,0.142
LTC-USD-predict-ensamble-gakknn-MBE.csv,2020-11-16T09:16:52.099892Z,0.688,0.512,0.75,0.164,0.206,0.555,0.647,0.8,0.209,0.216
LTC-USD-predict-ensamble-gakknn-MC.csv,2020-11-16T11:34:14.101022Z,0.645,0.484,0.5,0.113,0.059,0.546,0.533,0.55,0.207,0.017
LTC-USD-predict-ensamble-gakknn-MCA.csv,2020-11-16T12:38:10.928136Z,0.743,0.527,0.4,0.15,0.118,0.578,0.445,0.25,0.169,0.192
LTC-USD-predict-ensamble-gakknn-MCB.csv,2020-11-16T14:11:45.797768Z,0.651,0.472,0.4,0.163,0.063,0.529,0.434,0.45,0.121,0.015
LTC-USD-predict-ensamble-gakknn-MCC.csv,2020-11-16T15:55:35.235354Z,0.514,0.583,0.75,0.17,0.22,0.833,1,1,0.408,0
LTC-USD-predict-ensamble-gakknn-MCD.csv,2020-11-16T16:46:44.844853Z,0.565,0.562,0.529,0.086,0.029,0.528,0.359,0.353,0.282,0.362
LTC-USD-predict-ensamble-gakknn-MCE.csv,2020-11-16T18:38:03.041279Z,0.471,0.481,0.667,0.149,0.17,0.338,0.333,1,0.411,0.577
LTC-USD-predict-ensamble-gakknn-MCF.csv,2020-11-16T17:54:25.632669Z,0.694,0.499,0.45,0.142,0.049,0.518,0.428,0.4,0.151,0.026
LTC-USD-predict-ensamble-gakknn-MD.csv,2020-11-16T20:07:19.345115Z,0.607,0.521,0.562,0.115,0.049,0.45,0.408,0.625,0.302,0.299
LTC-USD-predict-ensamble-gakknn-MDA.csv,2020-11-16T21:57:50.250224Z,0.718,0.528,0.6,0.109,0.074,0.476,0.52,0.55,0.22,0.239
LTC-USD-predict-ensamble-gakknn-MDB.csv,2020-11-17T08:06:35.794223Z,0.672,0.39,0.357,0.157,0.039,0.481,0.344,0.143,0.23,0.273
LTC-USD-predict-ensamble-gakknn-MDC.csv,2020-11-17T09:17:27.639542Z,0.514,0.583,0.75,0.17,0.22,0.833,1,1,0.408,0
LTC-USD-predict-ensamble-gakknn-MDD.csv,2020-11-17T12:12:39.498619Z,0.726,0.455,0.45,0.184,0.091,0.551,0.515,0.4,0.157,0.123
LTC-USD-predict-ensamble-gakknn-MDE.csv,2020-11-17T13:14:11.143128Z,0.637,0.526,0.333,0.191,0.244,0.548,0.049,0,0.453,0.086
LTC-USD-predict-ensamble-gakknn-ME.csv,2020-11-17T14:15:41.300879Z,0.655,0.572,0.7,0.073,0.113,0.501,0.621,0.75,0.166,0.114
LTC-USD-predict-ensamble-gakknn-MEA.csv,2020-11-17T15:26:35.229732Z,0.624,0.426,0.333,0.179,0.16,0.447,0.389,0.444,0.22,0.147
LTC-USD-predict-ensamble-gakknn-MEB.csv,2020-11-17T16:21:12.943559Z,0.69,0.491,0.471,0.157,0.081,0.599,0.534,0.529,0.145,0.117
LTC-USD-predict-ensamble-gakknn-MEC.csv,2020-11-17T17:14:41.836709Z,0.659,0.477,0.45,0.177,0.125,0.573,0.408,0.4,0.113,0.089
LTC-USD-predict-ensamble-gakknn-MED.csv,2020-11-17T18:22:56.015103Z,0.64,0.516,0.333,0.107,0.191,0.448,0.317,0.111,0.212,0.344
LTC-USD-predict-ensamble-gakknn-MEE.csv,2020-11-17T19:24:46.837049Z,0.649,0.491,0.65,0.126,0.164,0.496,0.396,0.4,0.114,0.039
LTC-USD-predict-ensamble-gakknn-MEF.csv,2020-11-19T08:25:38.852039Z,0.634,0.529,0.6,0.145,0.112,0.535,0.478,0.55,0.14,0.075
LTC-USD-predict-ensamble-gakknn-MEG.csv,2020-11-19T09:51:16.150877Z,0.677,0.576,0.55,0.141,0.06,0.557,0.528,0.5,0.142,0.063
LTC-USD-predict-ensamble-gakknn-MEH.csv,2020-11-19T12:47:32.399447Z,0.656,0.472,0.5,0.167,0.035,0.513,0.444,0.45,0.163,0.075
LTC-USD-predict-ensamble-gakknn-MEI.csv,2020-11-19T14:18:35.943856Z,0.639,0.543,0.45,0.105,0.098,0.453,0.55,0.7,0.179,0.13
LTC-USD-predict-ensamble-gakknn-MEJ.csv,2020-11-19T17:29:10.872893Z,0.65,0.391,0.35,0.108,0.066,0.454,0.319,0.3,0.096,0.073
LTC-USD-predict-ensamble-gakknn-MEK.csv,2020-11-19T18:40:21.919488Z,0.672,0.396,0.4,0.149,0.039,0.453,0.293,0.45,0.149,0.161
LTC-USD-predict-ensamble-gakknn-MEL.csv,2020-11-19T20:30:45.345995Z,0.611,0.523,0.65,0.133,0.11,0.523,0.451,0.4,0.151,0.072
LTC-USD-predict-ensamble-gakknn-MEM.csv,2020-11-20T07:56:48.177131Z,0.722,0.621,0.55,0.075,0.075,0.48,0.451,0.4,0.172,0.05
LTC-USD-predict-glmLDAA-ensamble.csv,2020-10-30T08:21:10.080011Z,0.531,0.471,0.3,0.127,0.15,0.409,0.477,0.55,0.13,0.125
LTC-USD-predict-glmLDAB-ensamble.csv,2020-10-30T12:46:22.609922Z,0.553,0.516,0.3,0.147,0.202,0.431,0.521,0.55,0.154,0.142
LTC-USD-predict-glmLDB-ensamble.csv,2020-10-29T14:55:58.587234Z,0.493,0.455,0.25,0.125,0.183,0.392,0.471,0.4,0.12,0.123
LTC-USD-predict-glmLDC-ensamble.csv,2020-10-29T16:17:45.892717Z,0.521,0.504,0.3,0.186,0.181,0.311,0.343,0.25,0.158,0.237
LTC-USD-predict-glmLDG-ensamble.csv,2020-11-04T09:26:57.379414Z,0.596,0.522,0.35,0.087,0.16,0.442,0.571,0.6,0.168,0.093
LTC-USD-predict-kknnLDAD-ensamble.csv,2020-11-01T12:19:18.189924Z,0.564,0.592,0.5,0.11,0.107,0.463,0.367,0.45,0.196,0.174
LTC-USD-predict-kknnLDAE-ensamble.csv,2020-11-03T14:10:11.598149Z,0.58,0.526,0.4,0.111,0.123,0.482,0.434,0.35,0.113,0.073
LTC-USD-predict-kknnLDAG-ensamble.csv,2020-11-03T17:29:09.844931Z,0.591,0.549,0.4,0.11,0.129,0.481,0.49,0.65,0.16,0.14
LTC-USD-predict-kknnLDAH-ensamble.csv,2020-11-03T18:59:49.942840Z,0.564,0.55,0.5,0.125,0.073,0.465,0.401,0.35,0.104,0.045
