PredictFile,Created,Acc6m,Acc3m,Acc1m,AccSD6m,AccSD3m,Prev6m,Prev3m,Prev1m,PrevSD6m,PrevSD3m
LINK-USD-predict-ensamble-gakknn-MB.csv,2020-11-15T17:49:46.261969Z,0.749,0.601,0.588,0.12,0.028,0.661,0.597,0.647,0.114,0.084
LINK-USD-predict-ensamble-gakknn-MBA.csv,2020-11-15T19:21:20.971689Z,0.711,0.628,0.706,0.134,0.071,0.557,0.604,0.765,0.123,0.166
LINK-USD-predict-ensamble-gakknn-MBB.csv,2020-11-15T20:04:16.088724Z,0.677,0.441,0.471,0.119,0.047,0.633,0.36,0.294,0.199,0.082
LINK-USD-predict-ensamble-gakknn-MBC.csv,2020-11-15T21:10:55.521446Z,0.689,0.61,0.647,0.074,0.053,0.633,0.541,0.706,0.121,0.145
LINK-USD-predict-ensamble-gakknn-MBD.csv,2020-11-15T22:32:03.467450Z,0.754,0.498,0.412,0.124,0.079,0.558,0.491,0.588,0.092,0.085
LINK-USD-predict-ensamble-gakknn-MBE.csv,2020-11-16T09:16:52.097431Z,0.65,0.523,0.588,0.165,0.107,0.641,0.611,0.647,0.128,0.209
LINK-USD-predict-ensamble-gakknn-MC.csv,2020-11-16T11:34:14.098063Z,0.739,0.536,0.588,0.159,0.101,0.618,0.602,0.529,0.073,0.074
LINK-USD-predict-ensamble-gakknn-MCA.csv,2020-11-16T12:38:10.925291Z,0.76,0.59,0.588,0.141,0.01,0.639,0.561,0.765,0.13,0.177
LINK-USD-predict-ensamble-gakknn-MCB.csv,2020-11-16T14:11:45.795326Z,0.725,0.502,0.471,0.13,0.033,0.624,0.704,0.765,0.041,0.066
LINK-USD-predict-ensamble-gakknn-MCC.csv,2020-11-16T15:55:35.232859Z,0.705,0.411,0.412,0.132,0.089,0.66,0.618,0.706,0.12,0.077
LINK-USD-predict-ensamble-gakknn-MCD.csv,2020-11-16T16:46:44.842338Z,0.628,0.496,0.571,0.107,0.099,0.632,0.465,0.786,0.166,0.359
LINK-USD-predict-ensamble-gakknn-MCE.csv,2020-11-16T18:38:03.038791Z,0.705,0.6,0.588,0.067,0.012,0.672,0.491,0.647,0.06,0.231
LINK-USD-predict-ensamble-gakknn-MCF.csv,2020-11-16T17:54:25.630115Z,0.716,0.494,0.529,0.136,0.039,0.594,0.487,0.706,0.143,0.19
LINK-USD-predict-ensamble-gakknn-MD.csv,2020-11-16T20:07:19.342187Z,0.688,0.657,0.824,0.126,0.146,0.644,0.619,0.647,0.184,0.14
LINK-USD-predict-ensamble-gakknn-MDA.csv,2020-11-16T21:57:50.247642Z,0.666,0.524,0.588,0.106,0.069,0.589,0.334,0.412,0.198,0.077
LINK-USD-predict-ensamble-gakknn-MDB.csv,2020-11-17T08:06:35.791339Z,0.639,0.519,0.625,0.115,0.094,0.592,0.567,0.562,0.144,0.052
LINK-USD-predict-ensamble-gakknn-MDC.csv,2020-11-17T09:17:27.636915Z,0.672,0.552,0.706,0.134,0.14,0.661,0.659,0.765,0.068,0.1
LINK-USD-predict-ensamble-gakknn-MDD.csv,2020-11-17T12:12:39.490335Z,0.536,0.423,0.529,0.108,0.093,0.523,0.714,0.588,0.197,0.11
LINK-USD-predict-ensamble-gakknn-MDE.csv,2020-11-17T13:14:11.140322Z,0.737,0.598,0.647,0.106,0.058,0.65,0.403,0.588,0.206,0.166
LINK-USD-predict-ensamble-gakknn-ME.csv,2020-11-17T14:15:41.298204Z,0.731,0.496,0.6,0.148,0.106,0.629,0.659,0.7,0.202,0.045
LINK-USD-predict-ensamble-gakknn-MEA.csv,2020-11-17T15:26:35.226957Z,0.673,0.476,0.412,0.162,0.061,0.641,0.562,0.471,0.112,0.099
LINK-USD-predict-ensamble-gakknn-MEB.csv,2020-11-17T16:21:12.940839Z,0.714,0.476,0.412,0.153,0.056,0.582,0.511,0.588,0.12,0.08
LINK-USD-predict-ensamble-gakknn-MEC.csv,2020-11-17T17:14:41.834154Z,0.732,0.36,0.294,0.184,0.058,0.623,0.533,0.353,0.057,0.157
LINK-USD-predict-ensamble-gakknn-MED.csv,2020-11-17T18:22:56.012272Z,0.632,0.522,0.778,0.237,0.223,0.355,0.509,0.556,0.25,0.043
LINK-USD-predict-ensamble-gakknn-MEE.csv,2020-11-17T19:24:46.834468Z,0.728,0.516,0.529,0.152,0.059,0.574,0.509,0.706,0.115,0.172
LINK-USD-predict-ensamble.csv,2020-11-03T17:13:22.048423Z,0.613,0.503,0.294,0.076,0.183,0.7,0.418,0.235,0.149,0.168
LINK-USD-predict-glmLDB-ensamble.csv,2020-10-29T14:55:58.583886Z,0.59,0.552,0.471,0.098,0.157,0.502,0.399,0.412,0.172,0.06
LINK-USD-predict-glmLDC-ensamble.csv,2020-10-29T16:17:45.890134Z,0.607,0.448,0.294,0.096,0.135,0.573,0.506,0.471,0.237,0.095
LINK-USD-predict-glmLDG-ensamble.csv,2020-11-04T09:26:57.383189Z,0.559,0.639,0.706,0.132,0.07,0.503,0.431,0.412,0.216,0.141
LINK-USD-predict-kknnLDAC-ensamble.csv,2020-11-01T10:43:54.168253Z,0.624,0.555,0.647,0.095,0.098,0.558,0.595,0.706,0.112,0.143
LINK-USD-predict-kknnLDAE-ensamble.csv,2020-11-03T14:10:11.600956Z,0.628,0.597,0.647,0.08,0.084,0.618,0.743,0.824,0.104,0.153
LINK-USD-predict-kknnLDAF-ensamble.csv,2020-11-01T14:17:33.852875Z,0.634,0.62,0.647,0.052,0.024,0.536,0.638,0.706,0.131,0.15
LINK-USD-predict-kknnLDAG-ensamble.csv,2020-11-03T17:29:09.847725Z,0.635,0.539,0.471,0.101,0.06,0.59,0.661,0.647,0.1,0.235
LINK-USD-predict-kknnLDAH-ensamble.csv,2020-11-03T18:59:49.945661Z,0.618,0.511,0.353,0.104,0.139,0.543,0.59,0.529,0.155,0.132
LINK-USD-predict-kknnLDB-ensamble.csv,2020-11-04T14:37:18.528462Z,0.623,0.567,0.588,0.084,0.059,0.622,0.607,0.647,0.127,0.158
LINK-USD-predict-kknnLDC-ensamble.csv,2020-11-04T17:22:26.527493Z,0.601,0.526,0.529,0.091,0.057,0.634,0.612,0.588,0.085,0.048
LINK-USD-predict-kknnLDD-ensamble.csv,2020-11-05T14:32:39.281903Z,0.612,0.578,0.588,0.087,0.041,0.492,0.41,0.412,0.119,0.075
LINK-USD-predict-kknnLDDA-ensamble.csv,2020-11-06T16:34:06.867053Z,0.705,0.532,0.412,0.046,0.175,0.617,0.447,0.353,0.04,0.134
LINK-USD-predict-kknnLDDB-ensamble.csv,2020-11-06T17:15:34.371984Z,0.623,0.501,0.647,0.096,0.165,0.535,0.524,0.588,0.075,0.061
LINK-USD-predict-kknnLDDC-ensamble.csv,2020-11-06T19:47:38.014395Z,0.586,0.454,0.412,0.147,0.044,0.607,0.601,0.588,0.083,0.093
LINK-USD-predict-kknnLDDD-ensamble.csv,2020-11-06T20:38:35.098162Z,0.651,0.486,0.471,0.108,0.075,0.487,0.547,0.529,0.17,0.059
LINK-USD-predict-kknnLDDE-ensamble.csv,2020-11-06T21:32:24.741640Z,0.524,0.598,0.882,0.154,0.291,0.644,0.548,0.588,0.102,0.176
LINK-USD-predict-kknnLDDF-ensamble.csv,2020-11-07T12:09:32.565633Z,0.602,0.58,0.529,0.15,0.084,0.634,0.58,0.588,0.047,0.092
LINK-USD-predict-kknnLDE-ensamble.csv,2020-11-06T12:57:18.257073Z,0.64,0.526,0.529,0.11,0.057,0.563,0.386,0.235,0.085,0.19
LINK-USD-predict-kknnLDF-ensamble.csv,2020-11-07T20:14:46.145660Z,0.628,0.548,0.824,0.097,0.245,0.65,0.663,0.647,0.079,0.072
LINK-USD-predict-kknnLDH-ensamble.csv,2020-11-07T20:59:18.830272Z,0.618,0.533,0.647,0.118,0.1,0.619,0.62,0.706,0.112,0.174
LINK-USD-predict-kknnLDJ-ensamble.csv,2020-11-08T08:08:10.625251Z,0.646,0.58,0.529,0.115,0.059,0.492,0.595,0.706,0.135,0.143
LINK-USD-predict-kknnLDJA-ensamble.csv,2020-11-08T10:14:32.939202Z,0.645,0.586,0.647,0.132,0.104,0.601,0.647,0.824,0.087,0.159
LINK-USD-predict-kknnLDJB-ensamble.csv,2020-11-08T11:02:21.300649Z,0.601,0.566,0.588,0.134,0.189,0.547,0.627,0.765,0.107,0.12
LINK-USD-predict-kknnLDJC-ensamble.csv,2020-11-08T12:37:27.568291Z,0.596,0.536,0.529,0.13,0.139,0.574,0.657,0.824,0.092,0.146
LINK-USD-predict-kknnLDJD-ensamble.csv,2020-11-08T13:17:08.713315Z,0.59,0.549,0.471,0.098,0.112,0.558,0.565,0.647,0.159,0.075
LINK-USD-predict-kknnLDJF-ensamble.csv,2020-11-08T13:53:05.555098Z,0.639,0.518,0.471,0.065,0.048,0.541,0.419,0.176,0.151,0.214
LINK-USD-predict-kknnLDJG-ensamble.csv,2020-11-09T16:39:02.349174Z,0.635,0.55,0.471,0.084,0.07,0.526,0.59,0.529,0.138,0.162
LINK-USD-predict-kknnLDJH-ensamble.csv,2020-11-09T18:58:29.455145Z,0.608,0.691,0.765,0.121,0.084,0.575,0.524,0.588,0.18,0.069
LINK-USD-predict-kknnLDJI-ensamble.csv,2020-11-09T19:40:22.186514Z,0.607,0.618,0.706,0.079,0.08,0.454,0.587,0.882,0.164,0.309
LINK-USD-predict-kknnLDJJ-ensamble.csv,2020-11-09T20:18:59.863109Z,0.575,0.474,0.471,0.146,0.009,0.498,0.45,0.529,0.161,0.07
LINK-USD-predict-kknnLDJK-ensamble.csv,2020-11-10T08:08:24.347973Z,0.607,0.589,0.588,0.085,0.056,0.574,0.422,0.412,0.16,0.041
LINK-USD-predict-kknnLDK-ensamble.csv,2020-11-08T16:36:37.433399Z,0.575,0.545,0.588,0.166,0.068,0.585,0.586,0.647,0.179,0.164
LINK-USD-predict-kknnLDL-ensamble.csv,2020-11-08T17:21:39.410972Z,0.481,0.373,0.235,0.131,0.126,0.525,0.416,0.294,0.12,0.12
LINK-USD-predict-kknnLDM-ensamble.csv,2020-11-08T18:06:57.220935Z,0.565,0.476,0.294,0.136,0.157,0.56,0.373,0.353,0.135,0.024
LINK-USD-predict-kknnLDN-ensamble.csv,2020-11-09T10:13:29.560254Z,0.602,0.549,0.471,0.132,0.112,0.633,0.566,0.647,0.139,0.082
LINK-USD-predict-kknnLDO-ensamble.csv,2020-11-09T14:36:05.616025Z,0.645,0.571,0.765,0.131,0.172,0.623,0.782,0.941,0.072,0.194
LINK-USD-predict-kknnLDP-ensamble.csv,2020-11-10T14:20:58.125498Z,0.689,0.631,0.647,0.127,0.027,0.602,0.58,0.824,0.138,0.219
LINK-USD-predict-kknnLDQ-ensamble.csv,2020-11-10T17:14:17.255624Z,0.716,0.474,0.471,0.186,0.009,0.574,0.324,0.412,0.221,0.093
LINK-USD-predict-kknnLDQA-ensamble.csv,2020-11-11T12:23:21.301461Z,0.695,0.519,0.412,0.175,0.118,0.575,0.392,0.353,0.126,0.095
LINK-USD-predict-kknnLDR-ensamble.csv,2020-11-11T13:38:27.626160Z,0.678,0.46,0.588,0.142,0.153,0.657,0.636,0.529,0.089,0.12
LTC-USD-predict-ensamble-gakknn-MA.csv,2020-11-14T11:52:57.869720Z,0.666,0.505,0.471,0.142,0.126,0.513,0.443,0.118,0.136,0.291
LTC-USD-predict-ensamble-gakknn-MAA.csv,2020-11-14T20:13:04.077202Z,0.672,0.519,0.412,0.107,0.118,0.518,0.425,0.294,0.197,0.127
LTC-USD-predict-ensamble-gakknn-MAB.csv,2020-11-14T21:17:43.192800Z,0.71,0.465,0.412,0.144,0.047,0.557,0.333,0.176,0.097,0.162
LTC-USD-predict-ensamble-gakknn-MAC.csv,2020-11-14T22:07:31.455360Z,0.71,0.391,0.353,0.135,0.065,0.514,0.481,0.588,0.107,0.101
LTC-USD-predict-ensamble-gakknn-MAD.csv,2020-11-15T09:49:17.001624Z,0.699,0.416,0.294,0.111,0.12,0.502,0.317,0.294,0.2,0.074
LTC-USD-predict-ensamble-gakknn-MAE.csv,2020-11-15T12:09:24.344007Z,0.488,0.482,0.412,0.065,0.063,0.26,0.302,0.294,0.322,0.239
LTC-USD-predict-ensamble-gakknn-MAF.csv,2020-11-15T13:18:08.754620Z,0.716,0.49,0.353,0.092,0.126,0.464,0.388,0.471,0.1,0.14
LTC-USD-predict-ensamble-gakknn-MAG.csv,2020-11-15T14:16:49.277111Z,0.577,0.578,0.6,0.132,0.022,0.421,0.912,1,0.314,0.152
LTC-USD-predict-ensamble-gakknn-MAH.csv,2020-11-15T15:20:13.140957Z,0.705,0.481,0.588,0.151,0.101,0.54,0.405,0.588,0.115,0.181
LTC-USD-predict-ensamble-gakknn-MB.csv,2020-11-15T17:49:46.264479Z,0.721,0.507,0.471,0.113,0.052,0.512,0.304,0.353,0.203,0.048
LTC-USD-predict-ensamble-gakknn-MBA.csv,2020-11-15T19:21:20.974519Z,0.677,0.472,0.529,0.13,0.055,0.48,0.483,0.529,0.196,0.041
LTC-USD-predict-ensamble-gakknn-MBB.csv,2020-11-15T20:04:16.085873Z,0.644,0.463,0.471,0.147,0.026,0.535,0.373,0.235,0.134,0.12
LTC-USD-predict-ensamble-gakknn-MBC.csv,2020-11-15T21:10:55.523901Z,0.612,0.363,0.235,0.1,0.118,0.372,0.428,0.471,0.123,0.21
LTC-USD-predict-ensamble-gakknn-MBD.csv,2020-11-15T22:32:03.469934Z,0.698,0.582,0.471,0.097,0.12,0.468,0.48,0.588,0.208,0.111
LTC-USD-predict-ensamble-gakknn-MBE.csv,2020-11-16T09:16:52.099892Z,0.688,0.498,0.706,0.164,0.18,0.555,0.655,0.824,0.209,0.225
LTC-USD-predict-ensamble-gakknn-MC.csv,2020-11-16T11:34:14.101022Z,0.645,0.494,0.529,0.113,0.065,0.546,0.526,0.529,0.207,0.009
LTC-USD-predict-ensamble-gakknn-MCA.csv,2020-11-16T12:38:10.928136Z,0.743,0.531,0.412,0.15,0.112,0.578,0.42,0.176,0.169,0.23
LTC-USD-predict-ensamble-gakknn-MCB.csv,2020-11-16T14:11:45.797768Z,0.651,0.476,0.412,0.163,0.056,0.529,0.421,0.412,0.121,0.011
LTC-USD-predict-ensamble-gakknn-MCC.csv,2020-11-16T15:55:35.235354Z,0.514,0.583,0.75,0.17,0.22,0.833,1,1,0.408,0
LTC-USD-predict-ensamble-gakknn-MCD.csv,2020-11-16T16:46:44.844853Z,0.565,0.573,0.562,0.086,0.012,0.528,0.346,0.312,0.282,0.363
LTC-USD-predict-ensamble-gakknn-MCE.csv,2020-11-16T18:38:03.041279Z,0.471,0.481,0.667,0.149,0.17,0.338,0.333,1,0.411,0.577
LTC-USD-predict-ensamble-gakknn-MCF.csv,2020-11-16T17:54:25.632669Z,0.694,0.506,0.471,0.142,0.039,0.518,0.452,0.471,0.151,0.019
LTC-USD-predict-ensamble-gakknn-MD.csv,2020-11-16T20:07:19.345115Z,0.607,0.524,0.571,0.115,0.053,0.45,0.39,0.571,0.302,0.281
LTC-USD-predict-ensamble-gakknn-MDA.csv,2020-11-16T21:57:50.250224Z,0.718,0.524,0.588,0.109,0.069,0.476,0.493,0.471,0.22,0.238
LTC-USD-predict-ensamble-gakknn-MDB.csv,2020-11-17T08:06:35.794223Z,0.672,0.422,0.455,0.157,0.039,0.481,0.326,0.091,0.23,0.293
LTC-USD-predict-ensamble-gakknn-MDC.csv,2020-11-17T09:17:27.639542Z,0.514,0.583,0.75,0.17,0.22,0.833,1,1,0.408,0
LTC-USD-predict-ensamble-gakknn-MDD.csv,2020-11-17T12:12:39.498619Z,0.726,0.442,0.412,0.184,0.095,0.551,0.519,0.412,0.157,0.118
LTC-USD-predict-ensamble-gakknn-MDE.csv,2020-11-17T13:14:11.143128Z,0.637,0.481,0.2,0.191,0.302,0.548,0.049,0,0.453,0.086
LTC-USD-predict-ensamble-gakknn-ME.csv,2020-11-17T14:15:41.300879Z,0.655,0.574,0.706,0.073,0.117,0.501,0.607,0.706,0.166,0.089
LTC-USD-predict-ensamble-gakknn-MEA.csv,2020-11-17T15:26:35.229732Z,0.624,0.426,0.333,0.179,0.16,0.447,0.389,0.444,0.22,0.147
LTC-USD-predict-ensamble-gakknn-MEB.csv,2020-11-17T16:21:12.943559Z,0.69,0.48,0.438,0.157,0.087,0.599,0.545,0.562,0.145,0.118
LTC-USD-predict-ensamble-gakknn-MEC.csv,2020-11-17T17:14:41.836709Z,0.659,0.483,0.471,0.177,0.124,0.573,0.392,0.353,0.113,0.095
LTC-USD-predict-ensamble-gakknn-MED.csv,2020-11-17T18:22:56.015103Z,0.64,0.53,0.375,0.107,0.172,0.448,0.321,0.125,0.212,0.34
LTC-USD-predict-ensamble-gakknn-MEE.csv,2020-11-17T19:24:46.837049Z,0.649,0.529,0.765,0.126,0.222,0.496,0.4,0.412,0.114,0.041
LTC-USD-predict-glmLDAA-ensamble.csv,2020-10-30T08:21:10.080011Z,0.531,0.489,0.353,0.127,0.12,0.409,0.49,0.588,0.13,0.137
LTC-USD-predict-glmLDAB-ensamble.csv,2020-10-30T12:46:22.609922Z,0.553,0.534,0.353,0.147,0.174,0.431,0.533,0.588,0.154,0.147
LTC-USD-predict-glmLDB-ensamble.csv,2020-10-29T14:55:58.587234Z,0.493,0.47,0.294,0.125,0.158,0.392,0.475,0.412,0.12,0.12
LTC-USD-predict-glmLDC-ensamble.csv,2020-10-29T16:17:45.892717Z,0.521,0.522,0.353,0.186,0.151,0.311,0.338,0.235,0.158,0.24
LTC-USD-predict-glmLDG-ensamble.csv,2020-11-04T09:26:57.379414Z,0.596,0.523,0.353,0.087,0.158,0.442,0.567,0.588,0.168,0.091
LTC-USD-predict-kknnLDAD-ensamble.csv,2020-11-01T12:19:18.189924Z,0.564,0.582,0.471,0.11,0.12,0.463,0.374,0.471,0.196,0.179
LTC-USD-predict-kknnLDAE-ensamble.csv,2020-11-03T14:10:11.598149Z,0.58,0.55,0.471,0.111,0.088,0.482,0.434,0.353,0.113,0.071
LTC-USD-predict-kknnLDAG-ensamble.csv,2020-11-03T17:29:09.844931Z,0.591,0.533,0.353,0.11,0.156,0.481,0.509,0.706,0.16,0.172
LTC-USD-predict-kknnLDAH-ensamble.csv,2020-11-03T18:59:49.942840Z,0.564,0.54,0.471,0.125,0.084,0.465,0.402,0.353,0.104,0.043
LTC-USD-predict-kknnLDB-ensamble.csv,2020-11-04T14:37:18.520679Z,0.629,0.594,0.471,0.093,0.108,0.53,0.409,0.471,0.128,0.103
LTC-USD-predict-kknnLDC-ensamble.csv,2020-11-04T17:22:26.524094Z,0.596,0.467,0.353,0.121,0.1,0.497,0.391,0.353,0.132,0.034
LTC-USD-predict-kknnLDD-ensamble.csv,2020-11-05T14:32:39.278599Z,0.591,0.522,0.353,0.117,0.149,0.447,0.336,0.353,0.185,0.031
LTC-USD-predict-kknnLDDA-ensamble.csv,2020-11-06T16:34:06.862934Z,0.613,0.543,0.647,0.14,0.093,0.578,0.437,0.294,0.105,0.126
LTC-USD-predict-kknnLDDB-ensamble.csv,2020-11-06T17:15:34.374542Z,0.619,0.509,0.412,0.152,0.094,0.487,0.554,0.647,0.156,0.09
LTC-USD-predict-kknnLDDC-ensamble.csv,2020-11-06T19:47:38.011246Z,0.65,0.582,0.471,0.128,0.167,0.584,0.53,0.471,0.121,0.149
LTC-USD-predict-kknnLDDD-ensamble.csv,2020-11-06T20:38:35.094218Z,0.59,0.493,0.529,0.14,0.052,0.492,0.426,0.294,0.124,0.114
LTC-USD-predict-kknnLDDE-ensamble.csv,2020-11-06T21:32:24.739005Z,0.575,0.56,0.471,0.152,0.106,0.553,0.652,0.706,0.13,0.118
LTC-USD-predict-kknnLDDF-ensamble.csv,2020-11-07T12:09:32.568707Z,0.623,0.645,0.824,0.144,0.197,0.525,0.496,0.471,0.085,0.062
LTC-USD-predict-kknnLDE-ensamble.csv,2020-11-06T12:57:18.260457Z,0.651,0.47,0.294,0.11,0.17,0.552,0.425,0.059,0.153,0.33
LTC-USD-predict-kknnLDF-ensamble.csv,2020-11-07T20:14:46.148720Z,0.641,0.586,0.412,0.145,0.162,0.41,0.378,0.412,0.132,0.048
LTC-USD-predict-kknnLDH-ensamble.csv,2020-11-07T20:59:18.833738Z,0.602,0.583,0.471,0.177,0.104,0.504,0.551,0.471,0.145,0.103
LTC-USD-predict-kknnLDJ-ensamble.csv,2020-11-08T08:08:10.627871Z,0.635,0.622,0.588,0.163,0.03,0.502,0.466,0.353,0.119,0.184
LTC-USD-predict-kknnLDJA-ensamble.csv,2020-11-08T10:14:32.942307Z,0.64,0.501,0.294,0.141,0.208,0.496,0.464,0.412,0.136,0.073
LTC-USD-predict-kknnLDJB-ensamble.csv,2020-11-08T11:02:21.303644Z,0.607,0.51,0.353,0.133,0.162,0.475,0.395,0.235,0.127,0.144
LTC-USD-predict-kknnLDJC-ensamble.csv,2020-11-08T12:37:27.571092Z,0.645,0.532,0.353,0.113,0.178,0.534,0.499,0.353,0.183,0.165
LTC-USD-predict-kknnLDJD-ensamble.csv,2020-11-08T13:17:08.718987Z,0.644,0.506,0.471,0.129,0.095,0.459,0.53,0.706,0.139,0.17
LTC-USD-predict-kknnLDJF-ensamble.csv,2020-11-08T13:53:05.561823Z,0.635,0.551,0.471,0.121,0.103,0.48,0.533,0.588,0.125,0.179
LTC-USD-predict-kknnLDJG-ensamble.csv,2020-11-09T16:39:02.352501Z,0.547,0.537,0.529,0.117,0.041,0.524,0.572,0.412,0.117,0.259
LTC-USD-predict-kknnLDJH-ensamble.csv,2020-11-09T18:58:29.587764Z,0.552,0.479,0.294,0.087,0.192,0.466,0.492,0.294,0.161,0.187
LTC-USD-predict-kknnLDJI-ensamble.csv,2020-11-09T19:40:22.189219Z,0.553,0.505,0.471,0.159,0.126,0.476,0.518,0.471,0.181,0.071
LTC-USD-predict-kknnLDJJ-ensamble.csv,2020-11-09T20:18:59.866075Z,0.569,0.439,0.235,0.117,0.181,0.46,0.451,0.235,0.178,0.201
LTC-USD-predict-kknnLDJK-ensamble.csv,2020-11-10T08:08:24.353343Z,0.573,0.455,0.353,0.116,0.139,0.475,0.507,0.471,0.086,0.032
LTC-USD-predict-kknnLDK-ensamble.csv,2020-11-08T16:36:37.436097Z,0.613,0.603,0.529,0.129,0.069,0.48,0.442,0.412,0.102,0.126
LTC-USD-predict-kknnLDL-ensamble.csv,2020-11-08T17:21:39.413605Z,0.666,0.547,0.588,0.105,0.082,0.523,0.432,0.471,0.195,0.19
LTC-USD-predict-kknnLDM-ensamble.csv,2020-11-08T18:06:57.223640Z,0.599,0.541,0.588,0.138,0.093,0.464,0.378,0.235,0.128,0.149
LTC-USD-predict-kknnLDN-ensamble.csv,2020-11-09T10:13:29.563325Z,0.587,0.582,0.529,0.167,0.103,0.498,0.501,0.647,0.178,0.146
LTC-USD-predict-kknnLDO-ensamble.csv,2020-11-09T14:36:05.621156Z,0.667,0.561,0.471,0.101,0.079,0.448,0.397,0.471,0.162,0.069
LTC-USD-predict-kknnLDP-ensamble.csv,2020-11-10T14:20:58.122895Z,0.691,0.585,0.471,0.213,0.186,0.493,0.358,0.353,0.14,0.027
LTC-USD-predict-kknnLDQ-ensamble.csv,2020-11-10T17:14:17.258754Z,0.618,0.603,0.471,0.15,0.179,0.41,0.467,0.353,0.218,0.114
LTC-USD-predict-kknnLDQA-ensamble.csv,2020-11-11T12:23:21.304872Z,0.69,0.626,0.529,0.128,0.125,0.491,0.464,0.412,0.128,0.073
LTC-USD-predict-kknnLDR-ensamble.csv,2020-11-11T13:38:27.629378Z,0.608,0.507,0.471,0.158,0.052,0.563,0.375,0.235,0.121,0.172
ZEC-USD-predict-ensamble-gakknn-MA.csv,2020-11-14T11:52:57.872522Z,0.655,0.549,0.471,0.118,0.139,0.623,0.472,0.529,0.078,0.075
ZEC-USD-predict-ensamble-gakknn-MAA.csv,2020-11-14T20:13:04.080187Z,0.644,0.557,0.529,0.142,0.205,0.491,0.457,0.588,0.204,0.169
ZEC-USD-predict-ensamble-gakknn-MAB.csv,2020-11-14T21:17:43.195279Z,0.683,0.546,0.588,0.122,0.055,0.453,0.396,0.176,0.19,0.256
ZEC-USD-predict-ensamble-gakknn-MAC.csv,2020-11-14T22:07:31.457834Z,0.705,0.502,0.294,0.097,0.184,0.54,0.419,0.471,0.137,0.074
ZEC-USD-predict-ensamble-gakknn-MAD.csv,2020-11-15T09:49:17.004138Z,0.651,0.658,0.765,0.138,0.117,0.541,0.464,0.471,0.172,0.106
ZEC-USD-predict-ensamble-gakknn-MAE.csv,2020-11-15T12:09:24.346453Z,0.552,0.461,0.353,0.133,0.168,0.31,0.229,0.412,0.119,0.21
ZEC-USD-predict-ensamble-gakknn-MAF.csv,2020-11-15T13:18:08.757360Z,0.628,0.501,0.588,0.138,0.095,0.584,0.579,0.529,0.182,0.176
ZEC-USD-predict-ensamble-gakknn-MAG.csv,2020-11-15T14:16:49.279916Z,0.602,0.687,1,0.25,0.28,0,0,0,0,0
ZEC-USD-predict-ensamble-gakknn-MAH.csv,2020-11-15T15:20:13.143476Z,0.614,0.524,0.588,0.096,0.069,0.423,0.488,0.647,0.121,0.144
ZEC-USD-predict-ensamble-gakknn-MB.csv,2020-11-15T17:49:46.266930Z,0.726,0.431,0.471,0.158,0.066,0.475,0.583,0.765,0.124,0.158
ZEC-USD-predict-ensamble-gakknn-MBA.csv,2020-11-15T19:21:20.977288Z,0.677,0.514,0.529,0.155,0.075,0.512,0.231,0.235,0.26,0.029
ZEC-USD-predict-ensamble-gakknn-MBB.csv,2020-11-15T20:04:16.083249Z,0.626,0.481,0.467,0.106,0.017,0.395,0.575,0.733,0.147,0.299
ZEC-USD-predict-ensamble-gakknn-MBC.csv,2020-11-15T21:10:55.526469Z,0.651,0.463,0.471,0.14,0.01,0.419,0.43,0.412,0.293,0.207
ZEC-USD-predict-ensamble-gakknn-MBD.csv,2020-11-15T22:32:03.472786Z,0.655,0.39,0.353,0.171,0.053,0.492,0.289,0.412,0.246,0.142
ZEC-USD-predict-ensamble-gakknn-MBE.csv,2020-11-16T09:16:52.102364Z,0.677,0.489,0.353,0.112,0.13,0.524,0.405,0.529,0.199,0.132
ZEC-USD-predict-ensamble-gakknn-MC.csv,2020-11-16T11:34:14.103526Z,0.694,0.572,0.706,0.206,0.207,0.464,0.413,0.647,0.166,0.214
ZEC-USD-predict-ensamble-gakknn-MCA.csv,2020-11-16T12:38:10.930825Z,0.705,0.524,0.588,0.148,0.061,0.508,0.438,0.294,0.127,0.175
ZEC-USD-predict-ensamble-gakknn-MCB.csv,2020-11-16T14:11:45.800395Z,0.645,0.504,0.529,0.125,0.062,0.469,0.508,0.706,0.262,0.171
ZEC-USD-predict-ensamble-gakknn-MCC.csv,2020-11-16T15:55:35.237796Z,0.705,0.439,0.235,0.107,0.177,0.573,0.357,0.412,0.172,0.114
ZEC-USD-predict-ensamble-gakknn-MCD.csv,2020-11-16T16:46:44.847685Z,0.696,0.694,0.75,0.192,0.048,0,0,0,0,0
ZEC-USD-predict-ensamble-gakknn-MCE.csv,2020-11-16T18:38:03.043725Z,0.618,0.439,0.529,0.127,0.087,0.53,0.555,0.706,0.215,0.285
ZEC-USD-predict-ensamble-gakknn-MCF.csv,2020-11-16T17:54:25.635136Z,0.655,0.42,0.412,0.184,0.124,0.513,0.3,0.471,0.153,0.189
ZEC-USD-predict-ensamble-gakknn-MD.csv,2020-11-16T20:07:19.347882Z,0.694,0.525,0.529,0.143,0.09,0.552,0.344,0.471,0.171,0.162
ZEC-USD-predict-ensamble-gakknn-MDA.csv,2020-11-16T21:57:50.252710Z,0.677,0.496,0.471,0.098,0.033,0.567,0.264,0.529,0.257,0.232
