PredictFile,Created,Acc6m,Acc3m,Acc1m,AccSD6m,AccSD3m,Prev6m,Prev3m,Prev1m,PrevSD6m,PrevSD3m
BNB-USD-predict-kknnLDJC-ensamble.csv,2020-11-08T11:20:17.590281Z,0.64,0.532,0.417,0.118,0.114,0.589,0.499,0.417,0.141,0.102
BNB-USD-predict-kknnLDJD-ensamble.csv,2020-11-08T12:58:51.272841Z,0.591,0.495,0.5,0.212,0.009,0.585,0.598,0.583,0.192,0.041
BNB-USD-predict-kknnLDJF-ensamble.csv,2020-11-08T13:35:47.269615Z,0.64,0.539,0.667,0.141,0.111,0.568,0.561,0.833,0.18,0.253
BNB-USD-predict-kknnLDJG-ensamble.csv,2020-11-09T16:27:20.691884Z,0.629,0.576,0.708,0.093,0.129,0.524,0.572,0.542,0.216,0.221
BNB-USD-predict-kknnLDJH-ensamble.csv,2020-11-09T18:44:05.972765Z,0.564,0.574,0.542,0.131,0.03,0.525,0.526,0.625,0.204,0.103
BNB-USD-predict-kknnLDJI-ensamble.csv,2020-11-09T19:20:46.694713Z,0.587,0.572,0.5,0.162,0.086,0.525,0.478,0.583,0.172,0.095
BNB-USD-predict-kknnLDJJ-ensamble.csv,2020-11-09T19:59:51.543059Z,0.603,0.566,0.583,0.183,0.017,0.574,0.549,0.5,0.2,0.043
BNB-USD-predict-kknnLDJK-ensamble.csv,2020-11-09T20:36:49.064997Z,0.645,0.506,0.5,0.074,0.058,0.607,0.566,0.583,0.153,0.017
BNB-USD-predict-kknnLDK-ensamble.csv,2020-11-08T16:23:46.133777Z,0.635,0.602,0.625,0.173,0.047,0.498,0.59,0.625,0.149,0.079
BNB-USD-predict-kknnLDL-ensamble.csv,2020-11-08T17:10:00.132605Z,0.667,0.615,0.5,0.085,0.103,0.596,0.502,0.583,0.05,0.127
BNB-USD-predict-kknnLDM-ensamble.csv,2020-11-08T17:52:56.479539Z,0.689,0.45,0.417,0.082,0.104,0.658,0.489,0.5,0.199,0.184
BNB-USD-predict-kknnLDN-ensamble.csv,2020-11-09T10:00:47.318504Z,0.619,0.571,0.5,0.144,0.067,0.536,0.447,0.417,0.192,0.173
BNB-USD-predict-kknnLDO-ensamble.csv,2020-11-09T12:38:05.870085Z,0.689,0.547,0.458,0.116,0.088,0.563,0.448,0.458,0.143,0.013
BNB-USD-predict-kknnLDP-ensamble.csv,2020-11-10T11:49:58.860981Z,0.716,0.655,0.583,0.09,0.126,0.678,0.45,0.333,0.153,0.104
BNB-USD-predict-kknnLDQ-ensamble.csv,2020-11-10T16:53:12.078020Z,0.613,0.483,0.5,0.183,0.044,0.476,0.445,0.417,0.264,0.047
BNB-USD-predict-kknnLDQA-ensamble.csv,2020-11-10T18:55:34.365164Z,0.618,0.559,0.792,0.242,0.206,0.515,0.63,0.708,0.22,0.069
BNB-USD-predict-kknnLDR-ensamble.csv,2020-11-11T13:15:38.532408Z,0.684,0.53,0.375,0.104,0.147,0.601,0.51,0.542,0.089,0.174
BNB-USD-predict-xgblinearLN-ensamble.csv,2020-10-26T12:15:28.504822Z,0.699,0.519,0.375,0.068,0.125,0.496,0.327,0.292,0.233,0.032
BTC-USD-predict-ensamble-gakknn-MA.csv,2020-11-13T22:08:42.198219Z,0.737,0.445,0.417,0.164,0.026,0.589,0.513,0.458,0.13,0.048
BTC-USD-predict-ensamble-gakknn-MAA.csv,2020-11-14T19:50:35.401506Z,0.677,0.591,0.625,0.131,0.03,0.627,0.626,0.5,0.137,0.11
BTC-USD-predict-ensamble-gakknn-MAB.csv,2020-11-14T20:31:26.214486Z,0.617,0.454,0.542,0.167,0.077,0.59,0.561,0.5,0.114,0.092
BTC-USD-predict-ensamble-gakknn-MAC.csv,2020-11-14T21:39:21.429075Z,0.72,0.438,0.625,0.201,0.171,0.562,0.421,0.667,0.171,0.272
BTC-USD-predict-ensamble-gakknn-MAD.csv,2020-11-14T22:23:03.904274Z,0.626,0.547,0.625,0.094,0.072,0.626,0.539,0.5,0.042,0.054
BTC-USD-predict-ensamble-gakknn-MAE.csv,2020-11-15T10:03:49.668119Z,0.609,0.55,0.696,0.134,0.154,0.866,0.752,1,0.167,0.227
BTC-USD-predict-ensamble-gakknn-MAF.csv,2020-11-15T12:28:44.044569Z,0.704,0.425,0.417,0.145,0.138,0.59,0.351,0.292,0.111,0.193
BTC-USD-predict-ensamble-gakknn-MAG.csv,2020-11-15T13:51:05.974572Z,0.464,0.548,0.714,0.201,0.289,0.429,0.833,1,0.458,0.18
BTC-USD-predict-ensamble-gakknn-MAH.csv,2020-11-15T14:38:55.750625Z,0.65,0.501,0.583,0.157,0.072,0.644,0.482,0.625,0.13,0.136
BTC-USD-predict-ensamble-gakknn-MB.csv,2020-11-15T17:17:42.838054Z,0.673,0.526,0.625,0.16,0.089,0.556,0.5,0.583,0.193,0.076
BTC-USD-predict-ensamble-gakknn-MBA.csv,2020-11-15T18:53:43.018566Z,0.638,0.496,0.542,0.163,0.145,0.568,0.653,0.583,0.172,0.064
BTC-USD-predict-ensamble-gakknn-MBB.csv,2020-11-15T19:37:59.387934Z,0.649,0.434,0.583,0.223,0.142,0.556,0.423,0.708,0.13,0.262
BTC-USD-predict-ensamble-gakknn-MBC.csv,2020-11-15T20:31:22.063586Z,0.645,0.491,0.583,0.104,0.12,0.552,0.666,0.875,0.275,0.3
BTC-USD-predict-ensamble-gakknn-MBD.csv,2020-11-15T21:41:54.574921Z,0.727,0.504,0.458,0.089,0.114,0.479,0.362,0.333,0.212,0.027
BTC-USD-predict-ensamble-gakknn-MBE.csv,2020-11-16T08:33:37.583787Z,0.684,0.485,0.5,0.159,0.123,0.535,0.394,0.458,0.138,0.118
BTC-USD-predict-ensamble-gakknn-MC.csv,2020-11-16T09:43:16.079461Z,0.727,0.549,0.5,0.108,0.043,0.523,0.386,0.375,0.151,0.092
BTC-USD-predict-ensamble-gakknn-MCA.csv,2020-11-16T11:57:17.641834Z,0.71,0.555,0.583,0.124,0.026,0.617,0.574,0.542,0.083,0.03
BTC-USD-predict-ensamble-gakknn-MCB.csv,2020-11-16T13:22:07.018712Z,0.612,0.591,0.625,0.121,0.03,0.596,0.692,0.833,0.089,0.172
BTC-USD-predict-ensamble-gakknn-MCC.csv,2020-11-16T14:50:26.889671Z,0.776,0.525,0.292,0.039,0.238,0.541,0.484,0.333,0.13,0.15
BTC-USD-predict-ensamble-gakknn-MCD.csv,2020-11-16T16:13:48.735760Z,0.672,0.456,0.583,0.18,0.113,0.6,0.597,0.708,0.08,0.1
BTC-USD-predict-ensamble-gakknn-MCE.csv,2020-11-16T18:09:34.424520Z,0.491,0.454,0.25,0.294,0.208,0.167,0,0,0.408,0
BTC-USD-predict-ensamble-gakknn-MCF.csv,2020-11-16T17:20:06.009935Z,0.715,0.568,0.75,0.142,0.168,0.589,0.637,0.792,0.167,0.172
BTC-USD-predict-ensamble-gakknn-MD.csv,2020-11-16T19:17:08.531018Z,0.702,0.612,0.652,0.077,0.083,0.733,0.772,0.87,0.15,0.087
BTC-USD-predict-ensamble-gakknn-MDA.csv,2020-11-16T20:35:42.609577Z,0.69,0.56,0.667,0.071,0.131,0.676,0.428,0.444,0.111,0.248
BTC-USD-predict-ensamble-gakknn-MDB.csv,2020-11-17T07:19:56.699467Z,0.672,0.455,0.542,0.156,0.116,0.622,0.502,0.583,0.157,0.127
BTC-USD-predict-ensamble-gakknn-MDC.csv,2020-11-17T08:36:16.066565Z,0.765,0.41,0.375,0.165,0.079,0.606,0.396,0.167,0.131,0.233
BTC-USD-predict-ensamble-gakknn-MDD.csv,2020-11-17T09:59:00.600460Z,0.645,0.431,0.292,0.123,0.125,0.589,0.322,0,0.103,0.28
BTC-USD-predict-ensamble-gakknn-MDE.csv,2020-11-17T12:39:35.608016Z,0.665,0.566,0.545,0.141,0.023,0.649,0.5,0.5,0.219,0
BTC-USD-predict-ensamble-gakknn-ME.csv,2020-11-17T13:37:10.441794Z,0.703,0.637,0.667,0.137,0.061,0.651,0.598,0.625,0.061,0.054
BTC-USD-predict-ensamble-gakknn-MEA.csv,2020-11-17T14:38:30.665388Z,0.694,0.434,0.417,0.153,0.028,0.525,0.496,0.375,0.088,0.108
BTC-USD-predict-ensamble-gakknn-MEB.csv,2020-11-17T15:46:36.530768Z,0.615,0.476,0.556,0.176,0.075,0.559,0.457,0.611,0.212,0.158
BTC-USD-predict-ensamble-gakknn-MEC.csv,2020-11-17T16:42:05.791386Z,0.683,0.508,0.542,0.155,0.038,0.59,0.43,0.333,0.143,0.206
BTC-USD-predict-ensamble-gakknn-MED.csv,2020-11-17T17:36:02.528479Z,0.549,0.546,0.75,0.276,0.246,0.513,0.605,0.5,0.185,0.144
BTC-USD-predict-ensamble-gakknn-MEE.csv,2020-11-17T18:37:03.415600Z,0.705,0.525,0.458,0.114,0.071,0.612,0.456,0.417,0.091,0.035
BTC-USD-predict-ensamble-gakknn-MEF.csv,2020-11-18T20:41:42.696176Z,0.706,0.598,0.583,0.165,0.041,0.536,0.513,0.625,0.105,0.133
BTC-USD-predict-ensamble-gakknn-MEG.csv,2020-11-19T08:59:36.068256Z,0.689,0.474,0.375,0.174,0.103,0.595,0.489,0.583,0.141,0.092
BTC-USD-predict-ensamble-gakknn-MEH.csv,2020-11-19T10:27:14.900879Z,0.656,0.554,0.417,0.146,0.12,0.562,0.435,0.292,0.116,0.144
BTC-USD-predict-ensamble-gakknn-MEI.csv,2020-11-19T13:28:54.054659Z,0.635,0.53,0.542,0.157,0.013,0.528,0.445,0.583,0.165,0.127
BTC-USD-predict-ensamble-gakknn-MEJ.csv,2020-11-19T15:24:43.099259Z,0.617,0.461,0.5,0.144,0.054,0.557,0.428,0.625,0.062,0.218
BTC-USD-predict-ensamble-gakknn-MEK.csv,2020-11-19T17:50:14.479429Z,0.699,0.454,0.542,0.154,0.079,0.563,0.331,0.333,0.158,0.104
BTC-USD-predict-ensamble-gakknn-MEL.csv,2020-11-19T19:53:14.411483Z,0.689,0.518,0.375,0.132,0.126,0.584,0.449,0.333,0.112,0.124
BTC-USD-predict-ensamble-gakknn-MEM.csv,2020-11-19T20:49:47.604536Z,0.639,0.496,0.542,0.161,0.114,0.622,0.515,0.5,0.152,0.091
BTC-USD-predict-ensamble-gakknn-MEN.csv,2020-11-20T08:29:08.597321Z,0.683,0.456,0.417,0.142,0.042,0.59,0.454,0.375,0.125,0.1
BTC-USD-predict-ensamble-gakknn-MEO.csv,2020-11-20T10:16:50.897726Z,0.606,0.418,0.5,0.15,0.074,0.524,0.319,0.625,0.098,0.313
BTC-USD-predict-ensamble-gakknn-MEP.csv,2020-11-20T13:22:47.735556Z,0.656,0.44,0.5,0.191,0.057,0.542,0.454,0.375,0.131,0.1
BTC-USD-predict-ensamble-gakknn-MF.csv,2020-11-20T15:55:28.772283Z,0.731,0.537,0.5,0.179,0.126,0.705,0.58,0.458,0.092,0.121
BTC-USD-predict-ensamble-gakknn-MFA.csv,2020-11-20T17:23:34.864584Z,0.719,0.495,0.5,0.135,0.041,0.668,0.38,0.318,0.175,0.077
BTC-USD-predict-ensamble-gakknn-MFB.csv,2020-11-20T19:06:35.145546Z,0.71,0.533,0.55,0.141,0.028,0.662,0.682,0.7,0.078,0.094
BTC-USD-predict-ensamble-gakknn-MFC.csv,2020-11-20T21:48:30.774765Z,0.776,0.514,0.458,0.127,0.054,0.595,0.52,0.25,0.131,0.249
BTC-USD-predict-ensamble-gakknn-MFD.csv,2020-11-21T12:17:40.731937Z,0.808,0.547,0.458,0.059,0.133,0.573,0.509,0.25,0.148,0.235
BTC-USD-predict-ensamble-gakknn-MFE.csv,2020-11-21T19:17:21.347868Z,0.781,0.528,0.375,0.165,0.169,0.622,0.564,0.25,0.115,0.273
BTC-USD-predict-ensamble-gakknn-MFF.csv,2020-11-22T09:32:12.948924Z,0.721,0.656,0.625,0.11,0.047,0.563,0.596,0.417,0.117,0.242
BTC-USD-predict-ensamble-gakknn-MFG.csv,2020-11-22T12:07:57.438137Z,0.727,0.513,0.458,0.107,0.048,0.633,0.58,0.167,0.207,0.361
BTC-USD-predict-ensamble-gakknn-MFH.csv,2020-11-22T15:13:49.406314Z,0.743,0.521,0.417,0.144,0.099,0.617,0.545,0.458,0.148,0.143
BTC-USD-predict-ensamble-gakknn-MFI.csv,2020-11-22T17:40:31.276725Z,0.748,0.509,0.542,0.137,0.03,0.578,0.549,0.5,0.152,0.043
BTC-USD-predict-ensamble-gakknn-MFJ.csv,2020-11-22T19:23:44.792248Z,0.819,0.528,0.5,0.137,0.063,0.606,0.338,0.292,0.116,0.056
BTC-USD-predict-ensamble-gakknn-MFK.csv,2020-11-22T21:09:15.500627Z,0.82,0.445,0.25,0.122,0.192,0.639,0.457,0.125,0.105,0.288
BTC-USD-predict-ensamble-gakknn-MFL.csv,2020-11-23T08:54:04.493298Z,0.765,0.492,0.458,0.166,0.038,0.661,0.435,0.25,0.095,0.261
BTC-USD-predict-ensamble-gakknn-MFM.csv,2020-11-23T10:22:55.414119Z,0.83,0.568,0.458,0.138,0.096,0.628,0.538,0.333,0.177,0.187
BTC-USD-predict-ensamble-gakknn-MFN.csv,2020-11-23T12:02:53.908856Z,0.803,0.579,0.458,0.077,0.108,0.688,0.555,0.417,0.1,0.162
BTC-USD-predict-ensamble-gakknn-MFO.csv,2020-11-23T13:59:11.323829Z,0.825,0.524,0.458,0.138,0.058,0.589,0.503,0.167,0.116,0.309
BTC-USD-predict-ensamble-gakknn-MFP.csv,2020-11-23T15:25:26.054780Z,0.814,0.53,0.375,0.084,0.147,0.622,0.559,0.5,0.11,0.132
BTC-USD-predict-ensamble-gakknn-MFQ.csv,2020-11-23T16:19:32.186951Z,0.797,0.486,0.375,0.16,0.096,0.596,0.456,0.25,0.145,0.208
BTC-USD-predict-ensamble-gakknn-MFR.csv,2020-11-23T18:08:22.169696Z,0.759,0.489,0.417,0.149,0.063,0.589,0.377,0.375,0.121,0.023
BTC-USD-predict-ensamble-gakknn-MFS.csv,2020-11-23T20:08:15.861798Z,0.82,0.55,0.5,0.111,0.073,0.606,0.525,0.458,0.159,0.095
BTC-USD-predict-ensamble-gakknn-MFT.csv,2020-11-24T11:11:55.750572Z,0.709,0.565,0.583,0.158,0.123,0.675,0.707,0.708,0.133,0.061
BTC-USD-predict-ensamble-gakknn-MFU.csv,2020-11-24T13:57:20.403500Z,0.732,0.569,0.458,0.1,0.122,0.65,0.665,0.583,0.153,0.093
BTC-USD-predict-ensamble-gakknn-MFV.csv,2020-11-24T15:44:35.948489Z,0.782,0.508,0.542,0.216,0.038,0.623,0.588,0.417,0.123,0.16
BTC-USD-predict-ensamble-gakknn-MFW.csv,2020-11-24T17:37:53.749484Z,0.814,0.535,0.458,0.153,0.077,0.623,0.521,0.25,0.144,0.247
BTC-USD-predict-ensamble.csv,2020-11-03T16:50:25.107411Z,0.519,0.519,0.542,0.086,0.021,0.523,0.465,0.417,0.104,0.13
BTC-USD-predict-glmLDAA-ensamble.csv,2020-10-30T08:02:46.944188Z,0.613,0.585,0.542,0.116,0.046,0.594,0.472,0.5,0.176,0.035
BTC-USD-predict-glmLDB-ensamble.csv,2020-10-29T14:34:01.359336Z,0.651,0.472,0.333,0.071,0.134,0.589,0.376,0.208,0.144,0.145
BTC-USD-predict-glmLDC-ensamble.csv,2020-10-29T15:36:49.879193Z,0.679,0.476,0.375,0.146,0.114,0.618,0.515,0.333,0.121,0.158
BTC-USD-predict-glmLDD-ensamble.csv,2020-11-03T16:51:47.341110Z,0.673,0.522,0.417,0.12,0.108,0.633,0.518,0.375,0.13,0.126
BTC-USD-predict-glmLDG-ensamble.csv,2020-11-04T08:44:13.668326Z,0.646,0.602,0.458,0.126,0.155,0.562,0.543,0.583,0.22,0.096
BTC-USD-predict-kknnLDAB-ensamble.csv,2020-10-31T15:52:25.117279Z,0.75,0.48,0.292,0.173,0.174,0.558,0.418,0.333,0.135,0.083
BTC-USD-predict-kknnLDAC-ensamble.csv,2020-11-01T09:41:18.127643Z,0.618,0.588,0.583,0.147,0.023,0.568,0.624,0.792,0.159,0.151
BTC-USD-predict-kknnLDAD-ensamble.csv,2020-11-01T11:51:50.765665Z,0.585,0.576,0.583,0.15,0.106,0.59,0.596,0.542,0.113,0.052
BTC-USD-predict-kknnLDAE-ensamble.csv,2020-11-03T13:15:25.888787Z,0.624,0.55,0.375,0.122,0.168,0.639,0.621,0.417,0.177,0.208
BTC-USD-predict-kknnLDAF-ensamble.csv,2020-11-01T13:05:50.146534Z,0.738,0.698,0.75,0.069,0.052,0.688,0.647,0.958,0.144,0.276
BTC-USD-predict-kknnLDAG-ensamble.csv,2020-11-03T15:06:19.604007Z,0.733,0.577,0.583,0.106,0.026,0.595,0.58,0.625,0.143,0.057
BTC-USD-predict-kknnLDAH-ensamble.csv,2020-11-03T18:29:18.154496Z,0.565,0.571,0.5,0.182,0.062,0.568,0.546,0.458,0.106,0.077
BTC-USD-predict-kknnLDB-ensamble.csv,2020-11-04T13:42:25.567164Z,0.635,0.666,0.625,0.121,0.094,0.618,0.67,0.667,0.107,0.006
BTC-USD-predict-kknnLDC-ensamble.csv,2020-11-04T16:37:53.707021Z,0.667,0.646,0.625,0.087,0.047,0.617,0.534,0.583,0.089,0.072
BTC-USD-predict-kknnLDD-ensamble.csv,2020-11-05T14:09:23.428598Z,0.641,0.617,0.542,0.122,0.069,0.589,0.478,0.417,0.082,0.078
BTC-USD-predict-kknnLDDA-ensamble.csv,2020-11-06T15:00:15.566097Z,0.64,0.528,0.5,0.13,0.035,0.6,0.502,0.458,0.111,0.045
BTC-USD-predict-kknnLDDB-ensamble.csv,2020-11-06T17:00:32.718260Z,0.603,0.572,0.667,0.206,0.092,0.53,0.59,0.625,0.106,0.079
BTC-USD-predict-kknnLDDC-ensamble.csv,2020-11-06T17:33:16.067988Z,0.618,0.501,0.417,0.125,0.116,0.644,0.63,0.708,0.084,0.08
BTC-USD-predict-kknnLDDD-ensamble.csv,2020-11-06T20:11:25.591551Z,0.607,0.505,0.667,0.209,0.167,0.567,0.651,0.875,0.16,0.239
BTC-USD-predict-kknnLDDE-ensamble.csv,2020-11-06T21:12:43.257604Z,0.634,0.544,0.583,0.135,0.067,0.64,0.676,0.875,0.076,0.233
BTC-USD-predict-kknnLDDF-ensamble.csv,2020-11-07T11:54:25.623548Z,0.673,0.538,0.5,0.16,0.041,0.645,0.609,0.542,0.15,0.168
BTC-USD-predict-kknnLDE-ensamble.csv,2020-11-06T12:39:44.362977Z,0.636,0.599,0.583,0.188,0.061,0.564,0.776,0.625,0.17,0.141
BTC-USD-predict-kknnLDF-ensamble.csv,2020-11-07T20:04:46.092760Z,0.641,0.686,0.708,0.19,0.127,0.612,0.686,0.75,0.145,0.133
BTC-USD-predict-kknnLDH-ensamble.csv,2020-11-07T20:45:59.286549Z,0.629,0.566,0.583,0.117,0.044,0.526,0.585,0.542,0.131,0.038
BTC-USD-predict-kknnLDJ-ensamble.csv,2020-11-08T07:55:47.091168Z,0.646,0.656,0.625,0.147,0.028,0.552,0.544,0.583,0.205,0.067
BTC-USD-predict-kknnLDJA-ensamble.csv,2020-11-08T09:04:49.004119Z,0.673,0.635,0.625,0.105,0.06,0.547,0.583,0.5,0.143,0.104
BTC-USD-predict-kknnLDJB-ensamble.csv,2020-11-08T10:49:39.019921Z,0.655,0.488,0.583,0.172,0.135,0.541,0.481,0.458,0.141,0.045
BTC-USD-predict-kknnLDJC-ensamble.csv,2020-11-08T11:22:26.161690Z,0.679,0.624,0.625,0.133,0.01,0.563,0.551,0.5,0.122,0.132
BTC-USD-predict-kknnLDJD-ensamble.csv,2020-11-08T13:00:35.537307Z,0.635,0.588,0.583,0.17,0.01,0.574,0.657,0.625,0.125,0.066
BTC-USD-predict-kknnLDJF-ensamble.csv,2020-11-08T13:37:56.368752Z,0.64,0.577,0.583,0.175,0.04,0.545,0.605,0.708,0.194,0.238
BTC-USD-predict-kknnLDJG-ensamble.csv,2020-11-09T16:29:35.567502Z,0.657,0.621,0.583,0.124,0.033,0.584,0.617,0.542,0.124,0.109
BTC-USD-predict-kknnLDJH-ensamble.csv,2020-11-09T18:46:08.812715Z,0.596,0.568,0.625,0.106,0.088,0.58,0.703,0.667,0.205,0.034
BTC-USD-predict-kknnLDJI-ensamble.csv,2020-11-09T19:22:39.647444Z,0.634,0.542,0.708,0.155,0.146,0.651,0.721,0.75,0.103,0.066
BTC-USD-predict-kknnLDJJ-ensamble.csv,2020-11-09T20:01:42.799581Z,0.58,0.483,0.5,0.151,0.076,0.564,0.653,0.708,0.196,0.181
BTC-USD-predict-kknnLDJK-ensamble.csv,2020-11-09T20:38:15.019451Z,0.612,0.52,0.417,0.134,0.138,0.53,0.596,0.542,0.17,0.064
BTC-USD-predict-kknnLDK-ensamble.csv,2020-11-08T16:26:03.239263Z,0.635,0.563,0.542,0.156,0.032,0.53,0.5,0.583,0.097,0.093
BTC-USD-predict-kknnLDL-ensamble.csv,2020-11-08T17:11:39.385119Z,0.573,0.591,0.667,0.147,0.262,0.568,0.613,0.625,0.061,0.028
BTC-USD-predict-kknnLDM-ensamble.csv,2020-11-08T17:54:53.067724Z,0.708,0.594,0.583,0.072,0.01,0.605,0.669,0.708,0.126,0.06
BTC-USD-predict-kknnLDN-ensamble.csv,2020-11-09T10:03:35.096754Z,0.657,0.613,0.625,0.147,0.013,0.573,0.445,0.417,0.11,0.026
BTC-USD-predict-kknnLDO-ensamble.csv,2020-11-09T12:41:15.296207Z,0.739,0.574,0.375,0.162,0.182,0.536,0.555,0.417,0.156,0.127
BTC-USD-predict-kknnLDP-ensamble.csv,2020-11-10T12:09:55.209460Z,0.623,0.512,0.583,0.133,0.067,0.629,0.524,0.458,0.086,0.058
BTC-USD-predict-kknnLDQ-ensamble.csv,2020-11-10T16:54:59.188608Z,0.69,0.613,0.625,0.172,0.028,0.508,0.625,0.5,0.234,0.121
BTC-USD-predict-kknnLDQA-ensamble.csv,2020-11-10T19:00:20.147343Z,0.646,0.522,0.583,0.239,0.053,0.584,0.575,0.708,0.168,0.116
BTC-USD-predict-kknnLDR-ensamble.csv,2020-11-11T13:19:48.610530Z,0.618,0.484,0.5,0.161,0.017,0.524,0.503,0.458,0.108,0.039
BTC-USD-predict-xgblinearLJ-ensamble.csv,2020-10-25T12:24:43.389278Z,0.593,0.54,0.542,0.106,0.106,0.62,0.564,0.583,0.21,0.188
DASH-USD-predict-ensamble-gakknn-MA.csv,2020-11-13T22:48:09.959669Z,0.726,0.455,0.417,0.147,0.053,0.518,0.273,0.125,0.126,0.226
DASH-USD-predict-ensamble-gakknn-MAA.csv,2020-11-14T19:53:40.289874Z,0.596,0.508,0.458,0.13,0.055,0.508,0.456,0.5,0.226,0.107
DASH-USD-predict-ensamble-gakknn-MAB.csv,2020-11-14T20:35:22.733082Z,0.693,0.508,0.542,0.133,0.038,0.465,0.504,0.333,0.138,0.15
DASH-USD-predict-ensamble-gakknn-MAC.csv,2020-11-14T21:43:20.658428Z,0.688,0.494,0.5,0.153,0.025,0.6,0.438,0.458,0.131,0.075
DASH-USD-predict-ensamble-gakknn-MAD.csv,2020-11-14T22:27:14.831023Z,0.694,0.565,0.583,0.115,0.059,0.486,0.568,0.458,0.187,0.097
DASH-USD-predict-ensamble-gakknn-MAE.csv,2020-11-15T10:07:37.641370Z,0.508,0.494,0.667,0.142,0.176,1,0.741,0.222,0,0.449
DASH-USD-predict-ensamble-gakknn-MAF.csv,2020-11-15T12:32:50.453862Z,0.677,0.481,0.458,0.159,0.021,0.513,0.481,0.333,0.093,0.201
DASH-USD-predict-ensamble-gakknn-MAG.csv,2020-11-15T13:54:41.403535Z,0.65,0.552,0.542,0.138,0.025,0.595,0.421,0.667,0.186,0.293
DASH-USD-predict-ensamble-gakknn-MAH.csv,2020-11-15T14:43:30.855624Z,0.716,0.481,0.458,0.09,0.076,0.421,0.478,0.583,0.098,0.095
DASH-USD-predict-ensamble-gakknn-MB.csv,2020-11-15T17:23:11.548116Z,0.605,0.514,0.542,0.092,0.071,0.461,0.561,0.417,0.139,0.16
DASH-USD-predict-ensamble-gakknn-MBA.csv,2020-11-15T18:58:24.208572Z,0.633,0.497,0.542,0.124,0.084,0.437,0.435,0.417,0.224,0.123
DASH-USD-predict-ensamble-gakknn-MBB.csv,2020-11-15T19:42:36.558515Z,0.649,0.478,0.417,0.079,0.053,0.483,0.477,0.542,0.137,0.106
DASH-USD-predict-ensamble-gakknn-MBC.csv,2020-11-15T20:37:34.469705Z,0.684,0.471,0.5,0.187,0.126,0.464,0.459,0.458,0.124,0.04
DASH-USD-predict-ensamble-gakknn-MBD.csv,2020-11-15T21:48:50.047256Z,0.704,0.416,0.458,0.151,0.054,0.507,0.364,0.5,0.161,0.124
DASH-USD-predict-ensamble-gakknn-MBE.csv,2020-11-16T08:40:36.003885Z,0.655,0.504,0.792,0.173,0.251,0.535,0.593,0.667,0.185,0.085
DASH-USD-predict-ensamble-gakknn-MC.csv,2020-11-16T09:50:26.511541Z,0.677,0.448,0.458,0.157,0.025,0.546,0.446,0.583,0.158,0.131
DASH-USD-predict-ensamble-gakknn-MCA.csv,2020-11-16T12:03:14.788519Z,0.671,0.44,0.5,0.174,0.053,0.485,0.441,0.375,0.159,0.071
DASH-USD-predict-ensamble-gakknn-MCB.csv,2020-11-16T13:26:45.648154Z,0.586,0.558,0.591,0.126,0.038,0.427,0.39,0.318,0.205,0.111
DASH-USD-predict-ensamble-gakknn-MCC.csv,2020-11-16T15:03:14.350087Z,0.672,0.496,0.375,0.113,0.119,0.486,0.477,0.25,0.178,0.197
DASH-USD-predict-ensamble-gakknn-MCD.csv,2020-11-16T16:19:31.840992Z,0.683,0.446,0.292,0.152,0.146,0.453,0.544,0.583,0.19,0.042
DASH-USD-predict-ensamble-gakknn-MCE.csv,2020-11-16T18:14:15.977277Z,0.765,0.489,0.417,0.111,0.075,0.513,0.417,0.458,0.16,0.142
DASH-USD-predict-ensamble-gakknn-MCF.csv,2020-11-16T17:25:15.210203Z,0.699,0.506,0.5,0.118,0.025,0.545,0.355,0.375,0.171,0.089
DASH-USD-predict-ensamble-gakknn-MD.csv,2020-11-16T19:25:44.889879Z,0.743,0.578,0.583,0.091,0.092,0.514,0.503,0.625,0.127,0.106
DASH-USD-predict-ensamble-gakknn-MDA.csv,2020-11-16T20:43:40.161026Z,0.753,0.524,0.458,0.149,0.08,0.568,0.576,0.417,0.151,0.139
DASH-USD-predict-ensamble-gakknn-MDB.csv,2020-11-17T07:27:21.425605Z,0.693,0.528,0.667,0.152,0.123,0.509,0.274,0.292,0.174,0.136
DASH-USD-predict-ensamble-gakknn-MDC.csv,2020-11-17T08:44:24.965552Z,0.764,0.412,0.417,0.208,0.043,0.569,0.536,0.458,0.09,0.114
DASH-USD-predict-ensamble-gakknn-MDD.csv,2020-11-17T10:12:54.782194Z,0.672,0.54,0.667,0.095,0.124,0.595,0.503,0.292,0.244,0.242
DASH-USD-predict-ensamble-gakknn-MDE.csv,2020-11-17T12:45:22.116233Z,0.666,0.555,0.583,0.103,0.026,0.493,0.448,0.458,0.15,0.057
DASH-USD-predict-ensamble-gakknn-ME.csv,2020-11-17T13:43:08.737698Z,0.71,0.562,0.375,0.058,0.171,0.469,0.465,0.417,0.121,0.13
DASH-USD-predict-ensamble-gakknn-MEA.csv,2020-11-17T14:44:09.551440Z,0.597,0.485,0.455,0.081,0.061,0.567,0.547,0.364,0.263,0.211
DASH-USD-predict-ensamble-gakknn-MEB.csv,2020-11-17T15:51:57.600163Z,0.754,0.507,0.286,0.164,0.191,0.731,0.236,0,0.214,0.238
DASH-USD-predict-ensamble-gakknn-MEC.csv,2020-11-17T16:47:17.825170Z,0.711,0.516,0.5,0.134,0.017,0.492,0.509,0.542,0.132,0.03
