PredictFile,Created,ProdDays,Acc6m,Acc3m,Acc1m,AccSD6m,AccSD3m,Prev6m,Prev3m,Prev1m,PrevSD6m,PrevSD3m
BAT-USD-predict-ensamble-gakknn-MBE.csv,2020-11-16T08:18:50.578993Z,12,0.598,0.484,0.5,0.119,0.028,0.625,0.652,0.679,0.14,0.045
BAT-USD-predict-ensamble-gakknn-MC.csv,2020-11-16T09:32:08.325302Z,12,0.733,0.571,0.536,0.135,0.094,0.564,0.448,0.429,0.127,0.125
BAT-USD-predict-ensamble-gakknn-MCA.csv,2020-11-16T11:46:13.677638Z,12,0.711,0.459,0.393,0.189,0.058,0.543,0.427,0.429,0.113,0.026
BAT-USD-predict-ensamble-gakknn-MCB.csv,2020-11-16T13:12:50.012908Z,12,0.635,0.681,0.625,0.232,0.214,0.673,0.778,1,0.334,0.385
BAT-USD-predict-ensamble-gakknn-MCC.csv,2020-11-16T14:30:40.778077Z,12,0.69,0.504,0.464,0.146,0.096,0.511,0.404,0.357,0.127,0.113
BAT-USD-predict-ensamble-gakknn-MCD.csv,2020-11-16T16:04:59.952596Z,12,0.701,0.541,0.571,0.169,0.049,0.478,0.375,0.536,0.146,0.142
BAT-USD-predict-ensamble-gakknn-MCE.csv,2020-11-16T18:01:57.089413Z,12,0.564,0.452,0.545,0.137,0.081,0.824,0.698,0.545,0.229,0.261
BAT-USD-predict-ensamble-gakknn-MCF.csv,2020-11-16T17:11:42.520020Z,12,0.689,0.496,0.571,0.188,0.087,0.49,0.351,0.393,0.195,0.173
BAT-USD-predict-ensamble-gakknn-MD.csv,2020-11-16T19:02:33.731905Z,12,0.531,0.445,0.5,0.15,0.051,0.6,0.523,0.5,0.302,0.335
BAT-USD-predict-ensamble-gakknn-MDA.csv,2020-11-16T20:22:12.743599Z,12,0.595,0.544,0.458,0.091,0.127,0.482,0.613,0.667,0.143,0.113
BAT-USD-predict-ensamble-gakknn-MDB.csv,2020-11-17T07:06:22.880970Z,11,0.559,0.485,0.607,0.12,0.108,0.404,0.518,0.5,0.139,0.095
BAT-USD-predict-ensamble-gakknn-MDC.csv,2020-11-17T08:21:45.493977Z,11,0.674,0.51,0.643,0.199,0.118,0.507,0.611,0.679,0.171,0.262
BAT-USD-predict-ensamble-gakknn-MDD.csv,2020-11-17T09:37:49.023951Z,11,0.63,0.543,0.679,0.126,0.118,0.409,0.469,0.714,0.176,0.262
BAT-USD-predict-ensamble-gakknn-MDE.csv,2020-11-17T12:28:28.654765Z,11,0.67,0.672,0.417,0.203,0.298,0.103,0,0,0.155,0
BAT-USD-predict-ensamble-gakknn-ME.csv,2020-11-17T13:26:31.250062Z,11,0.648,0.527,0.393,0.126,0.172,0.521,0.471,0.5,0.063,0.034
BAT-USD-predict-ensamble-gakknn-MEA.csv,2020-11-17T14:27:45.524023Z,11,0.627,0.514,0.429,0.089,0.078,0.462,0.349,0.321,0.134,0.139
BAT-USD-predict-ensamble-gakknn-MEB.csv,2020-11-17T15:36:43.454512Z,11,0.705,0.571,0.571,0.134,0.119,0.496,0.498,0.464,0.09,0.044
BAT-USD-predict-ensamble-gakknn-MEC.csv,2020-11-17T16:31:35.154636Z,11,0.652,0.537,0.571,0.167,0.06,0.505,0.464,0.393,0.053,0.062
BAT-USD-predict-ensamble-gakknn-MED.csv,2020-11-17T17:26:30.515548Z,11,0.619,0.525,0.526,0.143,0.062,0.491,0.56,0.526,0.149,0.083
BAT-USD-predict-ensamble-gakknn-MEE.csv,2020-11-17T18:22:51.878417Z,11,0.619,0.476,0.571,0.167,0.134,0.548,0.482,0.464,0.083,0.06
BAT-USD-predict-ensamble-gakknn-MEF.csv,2020-11-18T20:06:45.841715Z,10,0.631,0.542,0.571,0.121,0.097,0.484,0.441,0.536,0.152,0.21
BAT-USD-predict-ensamble-gakknn-MEG.csv,2020-11-19T08:43:16.113203Z,9,0.647,0.532,0.679,0.174,0.129,0.599,0.648,0.5,0.116,0.128
BAT-USD-predict-ensamble-gakknn-MEH.csv,2020-11-19T10:12:22.611355Z,9,0.598,0.464,0.536,0.146,0.096,0.526,0.448,0.429,0.131,0.125
BAT-USD-predict-ensamble-gakknn-MEI.csv,2020-11-19T13:18:51.478755Z,9,0.609,0.538,0.464,0.092,0.112,0.506,0.34,0.071,0.082,0.236
BAT-USD-predict-ensamble-gakknn-MEJ.csv,2020-11-19T15:15:12.962101Z,9,0.64,0.539,0.571,0.13,0.126,0.494,0.466,0.679,0.137,0.194
BAT-USD-predict-ensamble-gakknn-MEK.csv,2020-11-19T17:41:51.948267Z,9,0.619,0.539,0.536,0.078,0.008,0.463,0.373,0.429,0.131,0.053
BAT-USD-predict-ensamble-gakknn-MEL.csv,2020-11-19T19:44:25.259454Z,9,0.636,0.528,0.536,0.097,0.025,0.468,0.451,0.5,0.084,0.058
BAT-USD-predict-ensamble-gakknn-MEM.csv,2020-11-19T20:42:21.045852Z,9,0.602,0.496,0.571,0.123,0.07,0.51,0.459,0.393,0.042,0.062
BAT-USD-predict-ensamble-gakknn-MEN.csv,2020-11-20T08:18:43.133003Z,8,0.663,0.482,0.464,0.138,0.029,0.549,0.495,0.5,0.095,0.074
BAT-USD-predict-ensamble-gakknn-MEO.csv,2020-11-20T09:45:54.173283Z,8,0.662,0.505,0.5,0.165,0.009,0.452,0.406,0.464,0.123,0.055
BAT-USD-predict-ensamble-gakknn-MEP.csv,2020-11-20T12:52:10.065150Z,8,0.647,0.494,0.464,0.159,0.063,0.49,0.438,0.429,0.085,0.025
BAT-USD-predict-ensamble-gakknn-MF.csv,2020-11-20T15:38:12.752445Z,8,0.696,0.592,0.464,0.067,0.119,0.657,0.605,0.571,0.126,0.093
BAT-USD-predict-ensamble-gakknn-MFA.csv,2020-11-20T17:07:56.479717Z,8,0.562,0.47,0.654,0.158,0.165,0.555,0.597,0.654,0.177,0.207
BAT-USD-predict-ensamble-gakknn-MFB.csv,2020-11-20T18:49:29.744323Z,8,0.716,0.663,0.6,0.225,0.202,0.679,0.667,1,0.414,0.577
BAT-USD-predict-ensamble-gakknn-MFC.csv,2020-11-20T21:31:39.454288Z,8,0.647,0.465,0.607,0.206,0.129,0.608,0.608,0.714,0.124,0.18
BAT-USD-predict-ensamble-gakknn-MFD.csv,2020-11-21T10:26:53.803786Z,7,0.652,0.431,0.571,0.226,0.122,0.57,0.616,0.607,0.132,0.154
BAT-USD-predict-ensamble-gakknn-MFE.csv,2020-11-21T18:36:45.395988Z,7,0.701,0.448,0.357,0.182,0.132,0.499,0.433,0.321,0.147,0.212
BAT-USD-predict-ensamble-gakknn-MFF.csv,2020-11-22T09:12:00.962248Z,6,0.707,0.581,0.464,0.091,0.105,0.549,0.525,0.429,0.083,0.084
BAT-USD-predict-ensamble-gakknn-MFG.csv,2020-11-22T11:47:52.633897Z,6,0.642,0.499,0.607,0.201,0.154,0.506,0.619,0.714,0.153,0.134
BAT-USD-predict-ensamble-gakknn-MFH.csv,2020-11-22T14:43:47.075267Z,6,0.647,0.553,0.607,0.121,0.088,0.608,0.561,0.571,0.078,0.057
BAT-USD-predict-ensamble-gakknn-MFI.csv,2020-11-22T17:20:37.617309Z,6,0.767,0.57,0.429,0.14,0.175,0.533,0.356,0.179,0.099,0.177
BAT-USD-predict-ensamble-gakknn-MFJ.csv,2020-11-22T19:03:52.078716Z,6,0.739,0.413,0.25,0.217,0.198,0.527,0.4,0.286,0.099,0.158
BAT-USD-predict-ensamble-gakknn-MFK.csv,2020-11-22T20:53:15.876490Z,6,0.701,0.54,0.536,0.177,0.058,0.554,0.549,0.571,0.137,0.173
BAT-USD-predict-ensamble-gakknn-MFL.csv,2020-11-23T08:37:32.099399Z,5,0.68,0.517,0.464,0.148,0.163,0.63,0.661,0.643,0.128,0.137
BAT-USD-predict-ensamble-gakknn-MFM.csv,2020-11-23T10:03:16.334742Z,5,0.772,0.527,0.464,0.183,0.092,0.635,0.652,0.714,0.093,0.103
BAT-USD-predict-ensamble-gakknn-MFN.csv,2020-11-23T11:43:42.447298Z,5,0.674,0.579,0.75,0.152,0.166,0.559,0.607,0.643,0.063,0.064
BAT-USD-predict-ensamble-gakknn-MFO.csv,2020-11-23T13:36:56.036234Z,5,0.707,0.438,0.357,0.205,0.17,0.559,0.508,0.25,0.099,0.247
BAT-USD-predict-ensamble-gakknn-MFP.csv,2020-11-23T15:19:32.971328Z,5,0.658,0.46,0.429,0.147,0.063,0.544,0.493,0.464,0.066,0.027
BAT-USD-predict-ensamble-gakknn-MFQ.csv,2020-11-23T16:02:00.810834Z,5,0.734,0.541,0.571,0.168,0.079,0.542,0.5,0.393,0.177,0.27
BAT-USD-predict-ensamble-gakknn-MFR.csv,2020-11-23T17:48:09.250103Z,5,0.669,0.461,0.429,0.167,0.094,0.477,0.356,0.321,0.175,0.242
BAT-USD-predict-ensamble-gakknn-MFS.csv,2020-11-23T19:49:54.433841Z,5,0.739,0.46,0.393,0.202,0.121,0.57,0.561,0.571,0.13,0.122
BAT-USD-predict-ensamble-gakknn-MFT.csv,2020-11-24T10:55:58.244146Z,4,0.701,0.495,0.5,0.168,0.074,0.587,0.564,0.321,0.152,0.26
BAT-USD-predict-ensamble-gakknn-MFU.csv,2020-11-24T13:40:25.273911Z,4,0.664,0.461,0.429,0.171,0.126,0.647,0.737,0.607,0.172,0.151
BAT-USD-predict-ensamble-gakknn-MFV.csv,2020-11-24T15:24:27.908589Z,4,0.702,0.472,0.393,0.205,0.232,0.641,0.544,0.357,0.101,0.212
BAT-USD-predict-ensamble-gakknn-MFW.csv,2020-11-24T17:14:31.828751Z,4,0.696,0.486,0.536,0.198,0.114,0.484,0.519,0.643,0.115,0.164
BAT-USD-predict-ensamble-gakknn-MFX.csv,2020-11-24T19:10:31.020119Z,4,0.672,0.523,0.536,0.152,0.02,0.618,0.662,0.786,0.151,0.257
BAT-USD-predict-ensamble-gakknn-MFY.csv,2020-11-24T20:54:13.267422Z,4,0.652,0.529,0.571,0.141,0.055,0.559,0.563,0.607,0.081,0.056
BAT-USD-predict-ensamble-gakknn-MFZ.csv,2020-11-25T08:23:46.640069Z,3,0.723,0.483,0.429,0.191,0.132,0.609,0.602,0.464,0.091,0.139
BAT-USD-predict-ensamble-gakknn-MG.csv,2020-11-25T11:00:54.217590Z,3,0.652,0.47,0.429,0.165,0.097,0.538,0.461,0.464,0.07,0.04
BAT-USD-predict-ensamble-gakknn-MGA.csv,2020-11-25T12:49:01.397945Z,3,0.652,0.501,0.357,0.091,0.144,0.44,0.339,0.393,0.133,0.051
BAT-USD-predict-ensamble-gakknn-MH.csv,2020-11-25T14:49:27.825105Z,3,0.647,0.552,0.571,0.114,0.061,0.499,0.403,0.393,0.116,0.108
BAT-USD-predict-ensamble-gakknn-MHA.csv,2020-11-25T16:40:36.050501Z,3,0.647,0.563,0.571,0.102,0.075,0.522,0.528,0.536,0.057,0.011
BAT-USD-predict-ensamble-gakknn-MHB.csv,2020-11-25T18:33:49.929317Z,3,0.658,0.471,0.429,0.147,0.037,0.5,0.44,0.536,0.113,0.102
BAT-USD-predict-ensamble-gakknn-MI.csv,2020-11-25T20:53:08.286683Z,3,0.668,0.571,0.536,0.083,0.064,0.49,0.562,0.571,0.088,0.012
BAT-USD-predict-ensamble-gakknn-MIA.csv,2020-11-26T08:04:23.594866Z,2,0.658,0.549,0.464,0.071,0.085,0.532,0.381,0.357,0.114,0.022
BAT-USD-predict-ensamble-gakknn-MIB.csv,2020-11-26T09:31:39.885889Z,2,0.561,0.476,0.571,0.147,0.161,0.5,0.575,0.679,0.079,0.106
BAT-USD-predict-ensamble-gakknn-MIBA.csv,2020-11-26T21:09:51.344069Z,2,0.647,0.505,0.464,0.125,0.054,0.555,0.586,0.643,0.077,0.064
BAT-USD-predict-ensamble-gakknn-MIC.csv,2020-11-26T11:49:14.244555Z,2,0.636,0.516,0.464,0.134,0.073,0.554,0.525,0.429,0.069,0.11
BAT-USD-predict-ensamble-gakknn-MICA.csv,2020-11-26T13:38:00.101687Z,2,0.647,0.451,0.5,0.207,0.05,0.501,0.529,0.536,0.062,0.042
BAT-USD-predict-ensamble-gakknn-MICB.csv,2020-11-26T14:59:37.467022Z,2,0.685,0.526,0.464,0.142,0.055,0.538,0.47,0.429,0.075,0.044
BAT-USD-predict-ensamble-gakknn-MICC.csv,2020-11-26T16:39:00.261243Z,2,0.691,0.516,0.464,0.168,0.073,0.489,0.46,0.429,0.06,0.036
BAT-USD-predict-ensamble-gakknn-MICD.csv,2020-11-26T18:16:27.441245Z,2,0.593,0.439,0.464,0.181,0.023,0.501,0.542,0.643,0.081,0.091
BAT-USD-predict-ensamble-gakknn-MICE.csv,2020-11-26T19:41:26.546440Z,2,0.633,0.608,0.607,0.185,0.125,0.506,0.525,0.429,0.085,0.084
BAT-USD-predict-ensamble-gakknn-MID.csv,2020-11-27T08:09:14.318463Z,1,0.63,0.495,0.5,0.133,0.009,0.57,0.571,0.536,0.049,0.064
BAT-USD-predict-ensamble-gakknn-MIDA.csv,2020-11-27T09:46:16.654676Z,1,0.685,0.471,0.429,0.165,0.055,0.505,0.482,0.464,0.05,0.06
BAT-USD-predict-ensamble-gakknn-MIDB.csv,2020-11-27T11:15:57.534813Z,1,0.577,0.444,0.607,0.184,0.159,0.548,0.609,0.714,0.076,0.128
BAT-USD-predict-ensamble-gakknn-MIDC.csv,2020-11-27T12:26:07.083670Z,1,0.648,0.552,0.536,0.15,0.141,0.456,0.411,0.643,0.141,0.204
BAT-USD-predict-ensamble-gakknn-MIDD.csv,2020-11-27T13:49:33.987826Z,1,0.658,0.508,0.536,0.156,0.109,0.544,0.519,0.571,0.072,0.086
BAT-USD-predict-ensamble-gakknn-MIF.csv,2020-11-27T15:51:11.914263Z,1,0.631,0.586,0.607,0.108,0.126,0.527,0.57,0.5,0.125,0.15
BAT-USD-predict-ensamble-gakknn-MIFA.csv,2020-11-27T18:52:44.676062Z,1,0.597,0.439,0.464,0.156,0.023,0.57,0.516,0.5,0.106,0.059
BAT-USD-predict-ensamble-gakknn-MIFB.csv,2020-11-27T21:46:21.618001Z,1,0.641,0.507,0.571,0.135,0.056,0.56,0.565,0.679,0.076,0.099
BAT-USD-predict-ensamble-gakknn-MIG.csv,2020-11-28T08:47:13.846929Z,0,0.604,0.632,0.679,0.114,0.131,0.499,0.481,0.429,0.07,0.086
BAT-USD-predict-ensamble-gakknn-MIGA.csv,2020-11-28T11:55:21.931854Z,0,0.636,0.553,0.643,0.121,0.088,0.532,0.519,0.607,0.073,0.087
BAT-USD-predict-ensamble.csv,2020-11-03T16:33:54.812406Z,25,0.549,0.56,0.5,0.099,0.057,0.392,0.392,0.393,0.137,0.125
BAT-USD-predict-glmLDAB-ensamble.csv,2020-10-30T09:02:06.380449Z,29,0.554,0.56,0.536,0.098,0.107,0.365,0.485,0.571,0.129,0.106
BAT-USD-predict-glmLDB-ensamble.csv,2020-10-29T14:50:53.258600Z,30,0.544,0.551,0.536,0.076,0.076,0.472,0.492,0.5,0.227,0.222
BAT-USD-predict-glmLDC-ensamble.csv,2020-10-29T15:30:35.894441Z,30,0.495,0.484,0.5,0.149,0.017,0.424,0.517,0.607,0.169,0.189
BAT-USD-predict-glmLDD-ensamble.csv,2020-11-03T16:36:00.740408Z,25,0.501,0.505,0.5,0.141,0.009,0.44,0.472,0.536,0.161,0.182
BAT-USD-predict-glmLDF-ensamble.csv,2020-10-30T18:50:20.503318Z,29,0.555,0.594,0.571,0.115,0.075,0.408,0.496,0.607,0.174,0.17
BAT-USD-predict-glmLDG-ensamble.csv,2020-11-04T08:32:46.327058Z,24,0.604,0.649,0.536,0.102,0.102,0.348,0.439,0.5,0.069,0.067
BAT-USD-predict-kknnLDA-ensamble.csv,2020-10-31T11:00:49.813658Z,28,0.599,0.597,0.643,0.114,0.047,0.516,0.54,0.607,0.115,0.151
BAT-USD-predict-kknnLDAA-ensamble.csv,2020-10-31T11:01:04.668337Z,28,0.599,0.597,0.643,0.114,0.047,0.516,0.54,0.607,0.115,0.151
BAT-USD-predict-kknnLDAB-ensamble.csv,2020-10-31T15:46:03.669405Z,28,0.663,0.524,0.429,0.178,0.134,0.484,0.521,0.679,0.067,0.137
BAT-USD-predict-kknnLDAD-ensamble.csv,2020-11-01T11:43:08.070908Z,27,0.653,0.525,0.393,0.066,0.114,0.451,0.382,0.429,0.129,0.132
BAT-USD-predict-kknnLDAE-ensamble.csv,2020-11-03T13:08:12.010546Z,25,0.581,0.574,0.643,0.093,0.122,0.478,0.565,0.75,0.121,0.212
BAT-USD-predict-kknnLDAF-ensamble.csv,2020-11-01T12:54:39.987120Z,27,0.566,0.596,0.643,0.079,0.057,0.537,0.541,0.679,0.133,0.21
BAT-USD-predict-kknnLDAG-ensamble.csv,2020-11-03T17:31:27.483355Z,25,0.565,0.583,0.607,0.14,0.172,0.439,0.463,0.643,0.201,0.259
BAT-USD-predict-kknnLDAH-ensamble.csv,2020-11-03T18:19:45.880354Z,25,0.577,0.607,0.643,0.108,0.094,0.418,0.534,0.821,0.164,0.313
BAT-USD-predict-kknnLDB-ensamble.csv,2020-11-04T13:33:08.813243Z,24,0.599,0.611,0.75,0.085,0.133,0.483,0.506,0.571,0.102,0.121
BAT-USD-predict-kknnLDC-ensamble.csv,2020-11-04T15:29:03.448405Z,24,0.609,0.56,0.464,0.092,0.102,0.461,0.393,0.429,0.092,0.082
BAT-USD-predict-kknnLDD-ensamble.csv,2020-11-05T13:36:20.675893Z,23,0.582,0.651,0.607,0.138,0.071,0.532,0.509,0.643,0.14,0.138
BAT-USD-predict-kknnLDDA-ensamble.csv,2020-11-06T14:47:54.752815Z,22,0.56,0.611,0.75,0.074,0.133,0.543,0.438,0.429,0.085,0.012
BAT-USD-predict-kknnLDDB-ensamble.csv,2020-11-06T16:55:29.456320Z,22,0.555,0.461,0.464,0.122,0.04,0.462,0.516,0.5,0.148,0.059
BAT-USD-predict-kknnLDDC-ensamble.csv,2020-11-06T17:28:54.746727Z,22,0.56,0.503,0.429,0.093,0.065,0.532,0.496,0.536,0.078,0.042
BAT-USD-predict-kknnLDDD-ensamble.csv,2020-11-06T20:07:15.265165Z,22,0.582,0.518,0.536,0.09,0.06,0.414,0.391,0.357,0.213,0.081
BAT-USD-predict-kknnLDDE-ensamble.csv,2020-11-06T21:07:56.122052Z,22,0.577,0.544,0.679,0.106,0.13,0.605,0.659,0.5,0.147,0.14
BAT-USD-predict-kknnLDDF-ensamble.csv,2020-11-07T11:50:05.017120Z,21,0.565,0.541,0.607,0.069,0.071,0.593,0.571,0.5,0.073,0.067
BAT-USD-predict-kknnLDE-ensamble.csv,2020-11-06T12:28:20.060493Z,22,0.615,0.547,0.393,0.059,0.14,0.458,0.379,0.286,0.167,0.081
BAT-USD-predict-kknnLDF-ensamble.csv,2020-11-07T20:00:31.562030Z,21,0.55,0.562,0.536,0.137,0.126,0.652,0.703,0.571,0.143,0.153
BAT-USD-predict-kknnLDH-ensamble.csv,2020-11-07T20:40:44.695171Z,21,0.588,0.479,0.321,0.125,0.137,0.582,0.539,0.5,0.043,0.054
BAT-USD-predict-kknnLDJ-ensamble.csv,2020-11-08T07:54:06.035433Z,20,0.599,0.651,0.607,0.14,0.071,0.505,0.506,0.571,0.144,0.121
BAT-USD-predict-kknnLDJA-ensamble.csv,2020-11-08T08:55:56.216591Z,20,0.598,0.569,0.464,0.095,0.107,0.57,0.473,0.5,0.099,0.025
BAT-USD-predict-kknnLDJB-ensamble.csv,2020-11-08T10:45:54.662742Z,20,0.56,0.56,0.5,0.099,0.057,0.543,0.508,0.607,0.087,0.086
BAT-USD-predict-kknnLDJC-ensamble.csv,2020-11-08T11:17:27.525849Z,20,0.593,0.592,0.5,0.102,0.107,0.587,0.495,0.536,0.114,0.036
BAT-USD-predict-kknnLDJD-ensamble.csv,2020-11-08T12:55:50.706864Z,20,0.572,0.572,0.536,0.124,0.039,0.468,0.499,0.643,0.136,0.131
BAT-USD-predict-kknnLDJF-ensamble.csv,2020-11-08T13:33:49.971671Z,20,0.604,0.629,0.607,0.099,0.063,0.435,0.465,0.643,0.121,0.16
BAT-USD-predict-kknnLDJG-ensamble.csv,2020-11-09T16:24:06.304244Z,19,0.571,0.56,0.5,0.101,0.057,0.51,0.508,0.607,0.091,0.104
BAT-USD-predict-kknnLDJH-ensamble.csv,2020-11-09T18:41:56.979430Z,19,0.609,0.526,0.464,0.091,0.059,0.548,0.449,0.429,0.079,0.031
BAT-USD-predict-kknnLDJI-ensamble.csv,2020-11-09T19:18:31.900735Z,19,0.62,0.606,0.607,0.124,0.039,0.505,0.484,0.5,0.059,0.017
BAT-USD-predict-kknnLDJJ-ensamble.csv,2020-11-09T19:58:18.061156Z,19,0.593,0.525,0.429,0.108,0.084,0.457,0.448,0.393,0.074,0.048
BAT-USD-predict-kknnLDJK-ensamble.csv,2020-11-09T20:34:43.559363Z,19,0.5,0.448,0.464,0.125,0.141,0.494,0.434,0.286,0.124,0.131
BAT-USD-predict-kknnLDK-ensamble.csv,2020-11-08T16:21:58.218033Z,20,0.567,0.586,0.607,0.13,0.062,0.463,0.457,0.357,0.1,0.096
BAT-USD-predict-kknnLDL-ensamble.csv,2020-11-08T17:08:04.003592Z,20,0.56,0.606,0.571,0.076,0.037,0.466,0.398,0.536,0.204,0.158
BAT-USD-predict-kknnLDM-ensamble.csv,2020-11-08T17:50:59.660029Z,20,0.599,0.477,0.464,0.127,0.051,0.513,0.432,0.429,0.101,0.067
BAT-USD-predict-kknnLDN-ensamble.csv,2020-11-09T10:02:09.741974Z,19,0.609,0.54,0.536,0.083,0.025,0.549,0.549,0.5,0.086,0.058
BAT-USD-predict-kknnLDO-ensamble.csv,2020-11-09T12:35:28.321812Z,19,0.56,0.498,0.607,0.123,0.11,0.554,0.662,0.714,0.181,0.176
BAT-USD-predict-kknnLDP-ensamble.csv,2020-11-10T11:47:10.997906Z,18,0.626,0.513,0.321,0.127,0.189,0.63,0.612,0.429,0.107,0.189
BAT-USD-predict-kknnLDQ-ensamble.csv,2020-11-10T16:51:19.025937Z,18,0.614,0.451,0.536,0.226,0.131,0.425,0.42,0.5,0.156,0.169
BAT-USD-predict-kknnLDQA-ensamble.csv,2020-11-10T18:48:54.487396Z,18,0.642,0.48,0.357,0.211,0.109,0.397,0.199,0.107,0.138,0.092
BAT-USD-predict-kknnLDR-ensamble.csv,2020-11-11T13:12:45.510147Z,17,0.566,0.475,0.536,0.161,0.104,0.539,0.597,0.643,0.059,0.071
BAT-USD-predict-xgblinearLH-ensamble.csv,2020-10-22T18:32:37.945972Z,37,0.63,0.602,0.444,0.126,0.214,0.461,0.557,0.556,0.22,0.249
BAT-USD-predict-xgblinearLI-ensamble.csv,2020-10-22T18:33:01.591444Z,37,0.63,0.602,0.444,0.126,0.214,0.461,0.557,0.556,0.22,0.249
BAT-USD-predict-xgblinearLJ-ensamble.csv,2020-10-25T07:41:54.620517Z,34,0.637,0.527,0.429,0.094,0.15,0.391,0.448,0.464,0.154,0.174
BAT-USD-predict-xgblinearLN-ensamble.csv,2020-10-25T19:22:44.241362Z,34,0.625,0.594,0.5,0.054,0.101,0.468,0.316,0.321,0.146,0.087
BNB-USD-predict-ensamble-gakknn-MA.csv,2020-11-13T21:29:35.888207Z,15,0.706,0.492,0.393,0.155,0.104,0.498,0.44,0.464,0.229,0.107
BNB-USD-predict-ensamble-gakknn-MAA.csv,2020-11-14T19:47:09.614707Z,14,0.651,0.533,0.714,0.18,0.163,0.477,0.454,0.643,0.182,0.165
BNB-USD-predict-ensamble-gakknn-MAB.csv,2020-11-14T20:27:42.563865Z,14,0.596,0.475,0.607,0.177,0.122,0.532,0.442,0.536,0.204,0.133
BNB-USD-predict-ensamble-gakknn-MAC.csv,2020-11-14T21:35:13.694479Z,14,0.585,0.43,0.571,0.191,0.136,0.519,0.412,0.286,0.266,0.117
BNB-USD-predict-ensamble-gakknn-MAD.csv,2020-11-14T22:19:09.460341Z,14,0.624,0.563,0.607,0.12,0.056,0.558,0.568,0.393,0.228,0.153
BNB-USD-predict-ensamble-gakknn-MAE.csv,2020-11-15T10:00:30.975394Z,13,0.553,0.661,0.857,0.135,0.174,0.672,0.678,1,0.295,0.325
BNB-USD-predict-ensamble-gakknn-MAF.csv,2020-11-15T12:24:40.513312Z,13,0.617,0.551,0.536,0.105,0.015,0.475,0.32,0.107,0.187,0.268
BNB-USD-predict-ensamble-gakknn-MAG.csv,2020-11-15T13:47:29.667336Z,13,0.617,0.501,0.571,0.167,0.061,0.673,0.563,0.714,0.225,0.202
BNB-USD-predict-ensamble-gakknn-MAH.csv,2020-11-15T14:34:28.198220Z,13,0.635,0.46,0.429,0.147,0.036,0.526,0.492,0.429,0.193,0.105
BNB-USD-predict-ensamble-gakknn-MB.csv,2020-11-15T17:12:13.062949Z,13,0.678,0.468,0.357,0.142,0.131,0.537,0.509,0.571,0.216,0.164
BNB-USD-predict-ensamble-gakknn-MBA.csv,2020-11-15T18:49:37.358098Z,13,0.635,0.538,0.464,0.08,0.087,0.503,0.437,0.393,0.235,0.056
BNB-USD-predict-ensamble-gakknn-MBB.csv,2020-11-15T19:34:08.225748Z,13,0.591,0.471,0.643,0.188,0.162,0.61,0.576,0.571,0.154,0.009
BNB-USD-predict-ensamble-gakknn-MBC.csv,2020-11-15T20:24:59.075124Z,13,0.658,0.494,0.464,0.144,0.063,0.527,0.462,0.464,0.143,0.106
BNB-USD-predict-ensamble-gakknn-MBD.csv,2020-11-15T21:34:44.134735Z,13,0.657,0.462,0.5,0.179,0.034,0.536,0.496,0.571,0.179,0.07
BNB-USD-predict-ensamble-gakknn-MBE.csv,2020-11-16T08:26:16.232070Z,12,0.662,0.5,0.643,0.206,0.163,0.662,0.772,0.643,0.214,0.116
BNB-USD-predict-ensamble-gakknn-MC.csv,2020-11-16T09:37:23.540178Z,12,0.657,0.494,0.464,0.129,0.036,0.527,0.415,0.321,0.167,0.161
BNB-USD-predict-ensamble-gakknn-MCA.csv,2020-11-16T11:51:29.209044Z,12,0.652,0.459,0.429,0.172,0.049,0.531,0.45,0.5,0.145,0.073
BNB-USD-predict-ensamble-gakknn-MCB.csv,2020-11-16T13:17:15.770877Z,12,0.628,0.568,0.556,0.063,0.013,0.54,0.501,0.519,0.105,0.017
BNB-USD-predict-ensamble-gakknn-MCC.csv,2020-11-16T14:40:37.194006Z,12,0.619,0.482,0.464,0.107,0.029,0.532,0.471,0.393,0.19,0.17
BNB-USD-predict-ensamble-gakknn-MCD.csv,2020-11-16T16:09:21.431633Z,12,0.56,0.493,0.464,0.09,0.048,0.516,0.433,0.321,0.192,0.184
BNB-USD-predict-ensamble-gakknn-MCE.csv,2020-11-16T18:05:52.012219Z,12,0.663,0.473,0.5,0.16,0.047,0.52,0.416,0.429,0.205,0.044
BNB-USD-predict-ensamble-gakknn-MCF.csv,2020-11-16T17:15:49.567033Z,12,0.646,0.45,0.5,0.187,0.073,0.504,0.372,0.357,0.191,0.122
BNB-USD-predict-ensamble-gakknn-MD.csv,2020-11-16T19:09:56.275956Z,12,0.613,0.482,0.429,0.106,0.052,0.48,0.359,0.429,0.336,0.201
BNB-USD-predict-ensamble-gakknn-MDA.csv,2020-11-16T20:29:02.198115Z,12,0.668,0.562,0.571,0.105,0.012,0.406,0.308,0.429,0.22,0.158
BNB-USD-predict-ensamble-gakknn-MDB.csv,2020-11-17T07:13:21.820726Z,11,0.679,0.55,0.536,0.104,0.027,0.482,0.252,0.393,0.279,0.149
BNB-USD-predict-ensamble-gakknn-MDC.csv,2020-11-17T08:28:56.118923Z,11,0.701,0.571,0.5,0.118,0.067,0.428,0.293,0.286,0.224,0.071
BNB-USD-predict-ensamble-gakknn-MDD.csv,2020-11-17T09:48:01.485392Z,11,0.629,0.482,0.464,0.141,0.092,0.64,0.604,0.464,0.217,0.135
