YearWeek,buy,sell,Action,ActionID
2021-05,19,16,buy,1
2021-06,25,10,buy,1
2021-07,19,16,buy,1
2021-08,24,11,buy,1
2021-09,16,19,sell,0
2021-10,12,23,sell,0
2021-11,20,15,buy,1
2021-12,24,11,buy,1
2021-13,21,14,buy,1
2021-14,18,17,buy,1
2021-15,25,10,buy,1
2021-16,19,16,buy,1
2021-17,19,16,buy,1
2021-18,22,13,buy,1
2021-19,18,17,buy,1
2021-20,16,19,sell,0
2021-21,19,16,buy,1
2021-22,15,20,sell,0
2021-23,19,16,buy,1
2021-24,14,21,sell,0
2021-25,19,16,buy,1
2021-26,20,15,buy,1
2021-27,24,11,buy,1
2021-28,21,14,buy,1
2021-29,21,14,buy,1
2021-30,20,15,buy,1
2021-31,22,13,buy,1
2021-32,24,11,buy,1
2021-33,19,16,buy,1
2021-34,19,16,buy,1
2021-35,21,14,buy,1
2021-36,18,17,buy,1
2021-37,18,17,buy,1
2021-38,21,14,buy,1
2021-39,22,13,buy,1
2021-40,19,16,buy,1
2021-41,25,10,buy,1
2021-42,20,15,buy,1
2021-43,21,14,buy,1
2021-44,25,10,buy,1
2021-45,18,17,buy,1
2021-46,23,12,buy,1
2021-47,24,11,buy,1
2021-48,16,19,sell,0
2021-49,18,17,buy,1
2021-50,23,12,buy,1
2021-51,21,14,buy,1
2021-52,14,11,buy,1
2021-53,10,5,buy,1
2022-01,28,7,buy,1
2022-02,16,19,sell,0
2022-03,16,19,sell,0
2022-04,17,18,sell,0
2022-05,15,20,sell,0
2022-06,18,17,buy,1
2022-07,17,18,sell,0
2022-08,16,19,sell,0
2022-09,10,25,sell,0
2022-10,15,20,sell,0
2022-11,17,18,sell,0
2022-12,23,12,buy,1
2022-13,24,11,buy,1
2022-14,21,14,buy,1
2022-15,21,14,buy,1
2022-16,19,16,buy,1
2022-17,13,22,sell,0
2022-18,21,14,buy,1
2022-19,21,14,buy,1
2022-20,20,15,buy,1
2022-21,18,17,buy,1
2022-22,16,19,sell,0
2022-23,16,19,sell,0
2022-24,14,21,sell,0
2022-25,16,19,sell,0
2022-26,20,15,buy,1
2022-27,19,16,buy,1
2022-28,20,15,buy,1
2022-29,19,16,buy,1
2022-30,21,14,buy,1
2022-31,16,19,sell,0
2022-32,20,15,buy,1
2022-33,22,13,buy,1
2022-34,21,14,buy,1
2022-35,18,17,buy,1
2022-36,25,10,buy,1
2022-37,23,12,buy,1
2022-38,25,10,buy,1
2022-39,23,12,buy,1
2022-40,17,18,sell,0
2022-41,27,8,buy,1
2022-42,24,11,buy,1
2022-43,17,18,sell,0
2022-44,17,18,sell,0
2022-45,21,14,buy,1
2022-46,21,14,buy,1
2022-47,20,15,buy,1
2022-48,22,13,buy,1
2022-49,22,13,buy,1
2022-50,21,14,buy,1
2022-51,22,13,buy,1
2022-52,25,15,buy,1
