PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
MA_SA_a180,1,24,-0.005,0.051,0.007,0.005,0.032,-0.166,0.052,0.218,-1.916,3.381,0.01
ME_JN_a60,1,70,0.005,0.057,0.006,0.007,0.019,-0.301,0.198,0.5,-1.62,11.816,0.007
VE_JN_a36,1,64,-0.004,0.033,0,-0.002,0.014,-0.141,0.073,0.214,-1.26,4.064,0.004
VE_CE_a150,1,54,0.004,0.037,0.002,0.002,0.018,-0.087,0.137,0.223,1.048,3.444,0.005
SU_PH_a150,1,62,0.003,0.041,-0.002,0.001,0.025,-0.128,0.128,0.257,0.431,2.068,0.005
VS_CE_a45,1,142,0.002,0.022,0,0,0.008,-0.068,0.134,0.202,1.875,11.294,0.002
CE_PH_a45,1,85,0.02,0.048,0.009,0.013,0.023,-0.054,0.216,0.271,1.852,4.351,0.005
SU_PA_a150,1,36,0.012,0.036,0,0.005,0.019,-0.024,0.147,0.171,2.121,4.381,0.006
SU_PL_a135,1,59,0.012,0.048,0.007,0.01,0.027,-0.166,0.166,0.332,0.151,3.889,0.006
VS_PH_a90,1,27,-0.007,0.058,0.003,-0.007,0.035,-0.171,0.134,0.305,-0.288,1.268,0.011
VE_JU_a30,1,63,0.03,0.078,0.013,0.02,0.03,-0.146,0.469,0.615,3.083,14.915,0.01
