PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
JUPL_a103,1,38,0.002,0.008,0.001,0.001,0.004,-0.014,0.029,0.044,1.093,3.183,0.001
JUSA_a60,1,173,0.006,0.028,0.005,0.007,0.019,-0.115,0.085,0.2,-0.686,3.13,0.002
JUPL_a90,1,179,0.006,0.028,0.005,0.006,0.017,-0.091,0.109,0.199,0.09,2.332,0.002
JUUR_a180,1,171,0.005,0.03,0.006,0.007,0.021,-0.115,0.09,0.205,-0.824,2.509,0.002
JUNE_a135,1,96,0.006,0.033,0.011,0.008,0.019,-0.115,0.09,0.205,-0.856,2.368,0.003
NEPL_a60,1,404,0.002,0.026,0.001,0.002,0.016,-0.078,0.109,0.186,0.368,2.373,0.001
JUSA_a45,1,225,0.002,0.043,0.002,0.002,0.036,-0.128,0.221,0.35,0.274,2.708,0.003
JUNE_a120,1,181,0.003,0.035,0.002,0.001,0.021,-0.12,0.221,0.341,1.376,8.529,0.003
JUPL_a60,1,204,-0.003,0.037,-0.001,-0.002,0.031,-0.128,0.085,0.213,-0.471,0.928,0.003
JUNE_a103,1,36,-0.011,0.033,-0.003,-0.01,0.012,-0.115,0.078,0.193,-0.544,2.315,0.005
JUPL_a45,1,42,-0.011,0.038,-0.006,-0.011,0.031,-0.115,0.078,0.193,0.011,0.207,0.006
JUSA_a30,1,266,0.001,0.028,0.001,0.001,0.021,-0.078,0.104,0.182,0.191,0.88,0.002
SANE_a60,1,367,0.002,0.026,0.001,0.001,0.018,-0.078,0.132,0.21,0.755,3.508,0.001
JUNE_a90,1,201,0,0.027,-0.001,0,0.02,-0.078,0.104,0.182,0.136,1.355,0.002
SAUR_a103,1,397,0.004,0.021,0.002,0.004,0.014,-0.072,0.107,0.179,0.59,3.886,0.001
JUPL_a30,1,192,0.005,0.025,0.002,0.003,0.014,-0.078,0.132,0.21,1.161,5.671,0.002
SAPL_a0,1,402,0.003,0.027,0.003,0.003,0.016,-0.2,0.107,0.308,-1.415,13.196,0.001
JUNE_a60,1,194,0.001,0.029,0.002,0.003,0.013,-0.2,0.102,0.303,-2.799,20.841,0.002
JUUR_a103,1,186,0.002,0.033,0.002,0.003,0.02,-0.2,0.102,0.303,-1.869,11.94,0.002
JUPL_a0,1,267,0.003,0.028,0.003,0.004,0.016,-0.2,0.102,0.303,-2.065,16.28,0.002
SANE_a45,1,103,0.012,0.034,0.008,0.011,0.032,-0.111,0.102,0.214,0.034,1.141,0.003
JUSA_a0,1,113,0.011,0.031,0.011,0.011,0.024,-0.111,0.092,0.203,-0.289,1.641,0.003
JUNE_a45,1,27,0.023,0.043,0.025,0.026,0.033,-0.111,0.092,0.203,-0.93,1.505,0.008
JUUR_a90,1,11,0.019,0.059,0.029,0.026,0.051,-0.111,0.082,0.194,-0.802,-0.451,0.018
SAUR_a90,1,2,-0.073,0.055,-0.073,-0.073,0.058,-0.111,-0.034,0.078,0,-2.75,0.039
