PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
VE_CH_a45,1,42,0.019,0.045,0.012,0.016,0.044,-0.05,0.12,0.17,0.629,-0.528,0.007
VE_MA_a72,1,47,0.01,0.065,-0.003,0.003,0.031,-0.109,0.24,0.349,1.468,2.932,0.009
MA_PA_a150,1,71,-0.006,0.057,0,-0.003,0.047,-0.183,0.132,0.315,-0.486,0.88,0.007
VE_NE_a30,1,39,0.012,0.044,0.006,0.007,0.035,-0.066,0.158,0.224,1.293,1.956,0.007
VE_CE_a180,1,12,0.006,0.044,-0.007,-0.001,0.017,-0.044,0.12,0.164,1.461,1.151,0.013
JN_SA_a45,1,26,-0.016,0.066,-0.008,-0.014,0.045,-0.183,0.12,0.304,-0.406,0.455,0.013
ME_UR_a90,1,45,0.007,0.042,0.004,0.005,0.037,-0.113,0.12,0.233,0.229,0.794,0.006
VE_UR_a72,1,36,-0.002,0.052,-0.002,0,0.046,-0.13,0.12,0.25,-0.19,0.179,0.009
JN_CH_a36,1,80,-0.009,0.05,-0.004,-0.005,0.033,-0.183,0.12,0.304,-0.88,1.812,0.006
CE_CH_a135,1,48,-0.017,0.053,-0.013,-0.016,0.03,-0.183,0.12,0.304,-0.34,1.542,0.008
ME_CH_a60,1,40,-0.007,0.041,-0.012,-0.009,0.032,-0.113,0.12,0.233,0.542,1.451,0.006
CE_SA_a144,1,50,-0.01,0.051,-0.004,-0.007,0.026,-0.183,0.1,0.284,-0.794,2.102,0.007
JN_PL_a30,1,35,-0.004,0.092,-0.009,-0.011,0.054,-0.183,0.376,0.56,1.811,6.348,0.016
SU_CH_a45,1,47,-0.007,0.064,-0.014,-0.01,0.052,-0.186,0.229,0.414,0.758,3.222,0.009
MA_SN_a72,1,35,-0.003,0.051,0.008,0.002,0.033,-0.139,0.083,0.221,-0.897,0.429,0.009
ME_NE_a45,1,36,-0.027,0.048,-0.032,-0.027,0.052,-0.116,0.067,0.184,-0.036,-0.892,0.008
